Dataset,Method,1-SPFP,1-SPFN,SP-Score,TC,Modeler,Compression,Average Pairwise P-Distance,Maximum Pairwise P-Distance,Number of Sequences,Reference Length,Estimated Length,Maximum Ungapped Length,Sequence Length Heterogeneity,Gappiness Percentage,Average Gap Length,Median Gap Length
RoseBigM1R01,BPPD,0.94693921461,0.947296859628,0.947118037119,0.20963855421686747,0.9469392146096848,0.9938956714761377,0.694628165,0.765829145729,100,1802,1791,1048,0.0121265744929,0.43667036626,6.33813934756,5.0
RoseBigM1R01,BPMAP,0.932035803096,0.93209522949,0.932065516293,0.1534136546184739,0.9320358030955631,1.0,0.694628165,0.765829145729,100,1802,1802,1048,0.0121265744929,0.43667036626,6.33813934756,5.0
RoseBigM1R01,MAFFT,0.0188670842636,0.010237099052,0.0145520916578,0.0,0.01886708426362049,2.0893451720310767,0.694628165,0.765829145729,100,1802,3765,1048,0.0121265744929,0.43667036626,6.33813934756,5.0
RoseBigM1R01,Muscle,0.0526874481226,0.0489918746897,0.0508396614062,0.0,0.05268744812260894,0.8007769145394007,0.694628165,0.765829145729,100,1802,1443,1048,0.0121265744929,0.43667036626,6.33813934756,5.0
RoseBigM1R01,Clustal,0.278336026563,0.245387010672,0.261861518617,8.032128514056225E-4,0.27833602656254897,0.8945615982241953,0.694628165,0.765829145729,100,1802,1612,1048,0.0121265744929,0.43667036626,6.33813934756,5.0
RoseBigM1R01,GINSI,0.741087728265,0.705442424821,0.723265076543,0.020883534136546186,0.7410877282650385,0.9827968923418424,0.694628165,0.765829145729,100,1802,1771,1048,0.0121265744929,0.43667036626,6.33813934756,5.0
RoseBigM1R01,EINSI,0.686282005054,0.617192194098,0.651737099576,0.0024096385542168677,0.6862820050535692,1.1182019977802442,0.694628165,0.765829145729,100,1802,2015,1048,0.0121265744929,0.43667036626,6.33813934756,5.0
RoseBigM1R01,LINSI,0.581945805046,0.483343164658,0.532644484852,8.032128514056225E-4,0.5819458050459293,1.36015538290788,0.694628165,0.765829145729,100,1802,2451,1048,0.0121265744929,0.43667036626,6.33813934756,5.0
RoseBigM1R01,DiAlign,0.0440603846826,0.00593717225394,0.0249987784683,0.0,0.04406038468261574,9.435072142064373,0.694628165,0.765829145729,100,1802,17002,1048,0.0121265744929,0.43667036626,6.33813934756,5.0
RoseBigM1R01,KAlign,0.161500009249,0.15954665581,0.16052333253,0.00321285140562249,0.16150000924941985,0.9955604883462819,0.694628165,0.765829145729,100,1802,1794,1048,0.0121265744929,0.43667036626,6.33813934756,5.0
RoseBigM1R01,Prime,0.783503972973,0.781448138834,0.782476055903,0.012048192771084338,0.7835039729729124,1.1714761376248612,0.694628165,0.765829145729,100,1802,2111,1048,0.0121265744929,0.43667036626,6.33813934756,5.0
RoseBigM1R01,ProbAlign,0.106702501082,0.108124396541,0.107413448811,0.00321285140562249,0.10670250108158508,0.58157602663707,0.694628165,0.765829145729,100,1802,1048,1048,0.0121265744929,0.43667036626,6.33813934756,5.0
RoseBigM1R01,DefaultProbCons,0.0968257997979,0.0893713062733,0.0930985530356,0.00321285140562249,0.09682579979786984,1.1692563817980022,0.694628165,0.765829145729,100,1802,2107,1048,0.0121265744929,0.43667036626,6.33813934756,5.0
RoseBigM1R01,SAPD,0.0529409194293,0.0243552191133,0.0386480692713,0.020080321285140562,0.052940919429325814,5.06992230854606,0.694628165,0.765829145729,100,1802,9136,1048,0.0121265744929,0.43667036626,6.33813934756,5.0
RoseBigM1R01,SAPDSum,0.0536328939952,0.0240175359689,0.0388252149821,0.02248995983935743,0.0536328939952289,5.09322974472808,0.694628165,0.765829145729,100,1802,9178,1048,0.0121265744929,0.43667036626,6.33813934756,5.0
RoseBigM1R01,SAPDMul,0.0512891099677,0.0240230184974,0.0376560642326,0.02248995983935743,0.05128910996766333,5.012763596004439,0.694628165,0.765829145729,100,1802,9033,1048,0.0121265744929,0.43667036626,6.33813934756,5.0
RoseBigM1R01,SparseSAPD,0.0534040901552,0.024139166879,0.0387716285171,0.024899598393574297,0.0534040901552002,5.066592674805771,0.694628165,0.765829145729,100,1802,9130,1048,0.0121265744929,0.43667036626,6.33813934756,5.0
RoseBigM1R02,BPPD,0.93964065755,0.939398115587,0.939519386569,0.2883031301482702,0.9396406575503798,0.9988882712618121,0.689785559405,0.745728643216,100,1799,1797,1037,0.00896109397459,0.438365758755,5.36658727458,4.0
RoseBigM1R02,BPMAP,0.929623681606,0.929016031862,0.929319856734,0.21334431630971992,0.92962368160639,0.9872151195108394,0.689785559405,0.745728643216,100,1799,1776,1037,0.00896109397459,0.438365758755,5.36658727458,4.0
RoseBigM1R02,MAFFT,0.025378604054,0.0121997270176,0.0187891655358,0.0,0.025378604053970504,2.197887715397443,0.689785559405,0.745728643216,100,1799,3954,1037,0.00896109397459,0.438365758755,5.36658727458,4.0
RoseBigM1R02,Muscle,0.0619063862774,0.0574838597388,0.0596951230081,0.0,0.06190638627740017,0.8293496386881601,0.689785559405,0.745728643216,100,1799,1492,1037,0.00896109397459,0.438365758755,5.36658727458,4.0
RoseBigM1R02,Clustal,0.28045617085,0.242232267087,0.261344218968,8.237232289950577E-4,0.2804561708498276,0.8610339077265148,0.689785559405,0.745728643216,100,1799,1549,1037,0.00896109397459,0.438365758755,5.36658727458,4.0
RoseBigM1R02,GINSI,0.70319188525,0.648539971765,0.675865928508,0.004942339373970346,0.7031918852499904,1.048360200111173,0.689785559405,0.745728643216,100,1799,1886,1037,0.00896109397459,0.438365758755,5.36658727458,4.0
