Statistics,AL00047241-Small,AL10051306,AL10063562,AL00050685,AL10050875,AL00056276,AL00052787,AL10052799,AL00052441,AL10089447-Small,AL00051735,AL00057282,AL00055186,AL00054403,AL00050155,AL00050715,AL00102031,AL00048098,AL00053377,AL00089447,AL10048599,AL00052799,AL10063763,AL10053473,AL00055594,AL10051350,AL00053335,AL00052150,AL00050692,AL10050412,AL00050815-Small,AL00052086,AL10089447,AL20089447,AL00050847,AL00101215,AL10052799-Small,AL00088995,AL10054593-Small,AL00051366,AL00089048,AL00050684,AL00047241,AL10050815,AL00049879,AL00054407,AL10047861,AL00100897,AL00053614,AL00051934,AL00069394,AL00050465,AL10057468,AL00050799,AL00050021,AL10063410,AL10051350-Small,AL00054097,AL00051931,AL00069572,AL00063763,AL00057468,AL00082614,AL00051412,AL10053335-Small,AL00055593,AL00063492,AL00074653,AL10050021,AL00064294,AL00050876,AL00063410,AL00051366-Small,AL00047861,AL00051984,AL00052141,AL10053473-Small,AL00088696,AL00053701,AL10051735,AL00069381,AL00089800,AL00109622,AL10050155-Small,AL00068994,AL00053697,AL10109622,AL00051971,AL00103575,AL10056276,AL00050815,AL10050712,AL10050335,AL10054446,AL00051395,AL10054592,AL00089623,AL00051352,AL10050815-Small,AL00063412,AL10054814,AL00049599,AL00051913,AL00057413,AL10074933,AL00051713,AL00054253,AL00051904,AL00069117,AL00054814,AL10053335,AL00050155-Small,AL00050464,AL10051735-Small,AL00053354,AL00047305,AL10051367,AL00056022,AL00055637,AL00052317,AL00050475,AL10101215,AL00050847-Small,AL10057491,AL00055723,AL10050464,AL10069117,AL00055464,AL00051392,AL00100877,AL00054790,AL10054593,AL00051906,AL00051395-Small,AL00053473,AL10050155,AL00050331,AL00052113,AL00051306,AL10054592-Small,AL00052821,AL00057492,AL10050412-Small
Estimated Length,156.0,168.0,60.0,206.0,158.0,299.0,164.0,26.0,142.0,20.0,286.0,32.0,164.0,110.0,110.0,115.0,137.0,131.0,286.0,45.0,126.0,294.0,76.0,32.0,84.0,62.0,307.0,472.0,168.0,72.0,184.0,154.0,20.0,115.0,145.0,93.0,26.0,41.0,407.0,367.0,76.0,227.0,166.0,154.0,221.0,112.0,71.0,48.0,374.0,364.0,245.0,113.0,38.0,192.0,183.0,185.0,46.0,108.0,477.0,214.0,75.0,56.0,83.0,495.0,50.0,99.0,105.0,69.0,45.0,146.0,124.0,205.0,336.0,78.0,91.0,207.0,32.0,153.0,506.0,134.0,443.0,153.0,158.0,108.0,125.0,215.0,64.0,317.0,67.0,129.0,179.0,43.0,144.0,87.0,582.0,112.0,145.0,264.0,143.0,201.0,22.0,163.0,476.0,89.0,114.0,370.0,88.0,316.0,71.0,88.0,50.0,97.0,122.0,70.0,216.0,158.0,188.0,185.0,79.0,408.0,172.0,186.0,138.0,38.0,189.0,123.0,173.0,174.0,209.0,299.0,88.0,442.0,240.0,445.0,459.0,122.0,64.0,96.0,230.0,99.0,160.0,46.0,70.0
Maximum Ungapped Length,144.0,165.0,60.0,191.0,129.0,280.0,153.0,26.0,126.0,20.0,255.0,32.0,159.0,97.0,93.0,101.0,127.0,117.0,281.0,44.0,119.0,226.0,71.0,32.0,84.0,45.0,250.0,448.0,142.0,62.0,147.0,149.0,20.0,110.0,135.0,89.0,26.0,41.0,350.0,299.0,76.0,185.0,144.0,119.0,206.0,107.0,71.0,48.0,337.0,302.0,235.0,104.0,33.0,173.0,155.0,160.0,45.0,98.0,468.0,204.0,73.0,51.0,76.0,472.0,50.0,97.0,104.0,69.0,45.0,145.0,119.0,193.0,299.0,77.0,87.0,191.0,32.0,136.0,484.0,69.0,428.0,149.0,155.0,93.0,125.0,167.0,60.0,303.0,63.0,116.0,147.0,43.0,137.0,74.0,335.0,92.0,145.0,253.0,119.0,193.0,22.0,151.0,360.0,81.0,96.0,366.0,88.0,299.0,70.0,86.0,50.0,93.0,104.0,69.0,204.0,145.0,154.0,185.0,79.0,255.0,158.0,178.0,135.0,34.0,180.0,102.0,164.0,166.0,205.0,243.0,88.0,350.0,225.0,335.0,366.0,93.0,64.0,90.0,222.0,92.0,125.0,46.0,62.0
Sequence Length Heterogeneity,0.0688170016896,1.34102718446,0.152507618277,0.271207638478,0.110341115921,0.111641298133,0.142749867157,0.0157856011585,0.126146246741,0.0,0.345332632711,0.0183285799743,0.0259067428483,0.114388708133,0.0560347322844,0.0714285714286,0.0139681516739,0.0205951790499,0.075417109506,0.0661437827766,0.19133313259,0.141421926379,0.0979664128145,0.00286468280321,0.0,0.0592557157962,0.188423377013,0.343853028363,0.221203182751,0.208538172695,0.0428145556516,0.178453719568,0.0,0.120983844746,0.0215645487294,0.0280898876404,0.0172005229038,0.0,0.172177976705,0.107666613371,0.0,0.270511947043,0.0370185597589,0.0505691087237,0.338455642865,0.117180944039,0.0467297920966,0.0450051437389,0.0816495231461,0.080223503263,0.0540988149946,0.0779759380423,0.0359305620747,0.360571590374,0.133166257766,0.141120222239,0.101278918578,0.0115703410105,0.250946305383,0.0244592445813,0.125092558324,0.0631811819517,0.0352766841475,0.146784389009,0.12992780096,0.0584945017752,0.15656930603,0.0798924278865,0.215349259352,0.0234328931461,0.00814831581069,0.143500751892,0.150208590648,0.0144137515133,0.0,0.0839186935906,0.00736569563736,0.435104921973,0.0481907121133,0.143128039617,0.207580242632,0.031460626752,0.0521477662494,0.0668827666391,0.0,0.125570128386,0.0254237288136,0.289963498625,0.166666666667,0.0461574358827,0.0386557279387,0.0377852033776,0.0844432381781,0.118628301042,0.121446621461,0.170543591959,0.00807482893972,0.0355522343441,0.0539291857441,0.0890729939548,0.0,0.0938512566285,0.123028896216,0.0793120233334,0.0335119795208,0.0535758375611,0.0303218716521,0.419534103076,0.0271810025183,0.119238424864,0.0876671082321,0.0780344808179,0.124709221779,0.296667377273,0.0293873196326,0.0767709361251,0.118214912303,0.0,0.0697470123853,0.151299270192,0.0973267835996,0.0324354083814,0.0264110704603,0.149666295471,0.122272061064,0.0964554211567,0.0886285451032,0.300658669222,0.0204113731532,0.147046634422,0.124247165619,0.172076634182,0.221967410333,0.128385624364,0.23911700729,0.0588996217641,0.0163935803014,0.0858301617396,0.733316591137,0.186328947382,0.0843326280554,0.0111111111111,0.250140252465
Gappiness Percentage,0.0810810810811,0.553892215569,0.116666666667,0.252427184466,0.310379241517,0.136865342163,0.157407407407,0.0079185520362,0.245532245532,0.0,0.453262786596,0.015625,0.0411522633745,0.214387464387,0.222423510467,0.224789915966,0.0157480314961,0.0935390549662,0.0771055753262,0.1,0.30612244898,0.392453951277,0.379464285714,0.000262605042017,0.0,0.406390977444,0.378104575163,0.43018018018,0.379467186485,0.40435413643,0.174319727891,0.172185430464,0.0,0.20218579235,0.0965794768612,0.025,0.00961538461538,0.0,0.425114155251,0.395567698846,0.0,0.595614035088,0.0892543859649,0.199650174913,0.479344729345,0.137755102041,0.0826666666667,0.0277777777778,0.208646616541,0.19823434992,0.117006802721,0.193732193732,0.161375661376,0.393243243243,0.376518218623,0.223011363636,0.252380952381,0.015873015873,0.221294363257,0.0758293838863,0.142222222222,0.212121212121,0.0864197530864,0.151024590164,0.310588235294,0.205026455026,0.162087912088,0.0772946859903,0.285185185185,0.0325342465753,0.058,0.227184466019,0.360557138335,0.025641025641,0.0224719101124,0.260465116279,0.00173611111111,0.36047979798,0.0810916179337,0.518244406196,0.249466950959,0.0526315789474,0.0424628450106,0.182700794351,0.0,0.410106382979,0.0368852459016,0.335244335244,0.181818181818,0.127952755906,0.186731195806,0.046511627907,0.114285714286,0.211764705882,0.423857142857,0.515576962492,0.00919540229885,0.0799663299663,0.182336182336,0.179915048544,0.0,0.0690789473684,0.27059712774,0.0923694779116,0.189380530973,0.0460704607046,0.0295454545455,0.459677419355,0.0238095238095,0.249140893471,0.317666666667,0.135738831615,0.27145581691,0.498095238095,0.0846511627907,0.103277674706,0.292485549133,0.0,0.0569620253165,0.477409326425,0.332535885167,0.0296296296296,0.0688405797101,0.325,0.189054726368,0.307926829268,0.0776470588235,0.402661064426,0.0227642276423,0.336724647194,0.231741573034,0.420009784736,0.315471698113,0.414837398374,0.471851225697,0.275524002705,0.0208333333333,0.181818181818,0.465065502183,0.49885583524,0.292695473251,0.0163043478261,0.370967741935
Average Gap Length,3.5294117647099994,30.8333333333,14.0,12.2352941176,7.06818181818,5.39130434783,5.27586206897,1.0,5.09677419355,0.0,19.3962264151,1.0,2.5,5.18965517241,6.77914110429,7.13333333333,1.5,2.93939393939,6.5,2.25,22.5,8.15432098765,10.2,1.0,0.0,11.5,15.6351351351,23.2926829268,11.2307692308,13.5242718447,3.7962962963,5.51515151515,0.0,7.4,1.66956521739,2.25,1.0,0.0,10.64,10.651226158,0.0,34.8205128205,3.73394495413,4.41436464088,17.4051724138,3.27272727273,3.1,2.66666666667,4.91150442478,8.66666666667,4.64864864865,7.55555555556,1.5641025641,14.55,8.01724137931,6.40816326531,7.95,1.22222222222,28.9090909091,5.05263157895,3.55555555556,3.125,2.625,8.56976744186,7.76470588235,10.3333333333,8.42857142857,5.33333333333,15.4,3.16666666667,2.41666666667,5.70731707317,10.7452830189,1.09090909091,1.0,7.85964912281,1.0,11.1960784314,5.94285714286,19.4258064516,18.72,2.28571428571,2.22222222222,5.30769230769,0.0,11.4222222222,1.8,18.0588235294,3.27272727273,3.61111111111,3.89075630252,2.0,3.69230769231,7.71428571429,16.081300813,15.48,1.0,3.14049586777,4.05063291139,4.39259259259,0.0,2.625,15.0420168067,2.3,4.65217391304,5.66666666667,1.44444444444,26.71875,2.0,8.05555555556,7.68548387097,4.64705882353,6.88709677419,19.3703703704,3.37037037037,4.51351351351,10.7659574468,0.0,9.0,12.7617728532,8.77894736842,2.66666666667,1.85365853659,7.15,7.6,6.93893129771,3.14285714286,11.7346938776,1.55555555556,9.58878504673,5.68965517241,10.5337423313,13.0625,17.1512605042,18.9863945578,6.93617021277,1.14285714286,3.6,23.6666666667,15.7971014493,6.1847826087,1.0,12.5454545455
Median Gap Length,1.0,5.0,14.0,4.0,4.0,3.0,3.0,1.0,3.0,0.0,9.0,1.0,2.0,2.0,6.0,4.0,1.5,2.0,7.5,2.5,21.0,4.0,11.0,1.0,0.0,12.0,4.0,15.0,8.0,10.0,2.0,5.0,0.0,3.0,1.0,1.0,1.0,0.0,7.0,6.0,0.0,38.0,2.0,3.0,13.0,1.0,3.5,2.0,3.0,5.0,3.0,6.0,1.0,14.0,7.0,3.0,11.0,1.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,12.0,6.0,4.0,14.0,3.0,2.0,3.0,7.0,1.0,1.0,4.0,1.0,3.0,4.0,32.0,6.0,1.5,1.0,5.0,0.0,9.0,1.0,5.0,2.0,4.0,2.0,2.0,3.0,11.0,9.0,9.0,1.0,3.0,2.0,2.0,0.0,2.0,7.0,1.5,3.0,3.0,1.0,7.5,1.0,8.0,4.0,4.0,4.0,33.0,2.0,3.0,11.0,0.0,9.0,8.0,2.0,1.0,1.0,8.0,7.0,8.0,1.0,8.0,1.0,4.0,3.0,7.0,7.5,11.0,6.0,6.0,1.0,2.0,4.0,15.0,5.0,1.0,9.5
1-SPFP(masked),0.528063241107,0.501945525292,0.613793103448,0.427397260274,0.194312796209,0.514492753623,0.50054884742,0.962437395659,0.449164542622,1.0,0.214438884918,0.919786096257,0.689732142857,0.465901417961,0.777116346328,0.218367346939,0.491477272727,0.745235502314,0.718019257221,0.808695652174,0.478764478764,0.321193982413,0.281984334204,0.810825013137,0.952380952381,0.763652850097,0.307308279018,0.132303559436,0.461880142722,0.503953073196,0.387205387205,0.325443786982,1.0,0.496153846154,0.871151629467,0.757396449704,0.947162426614,0.926829268293,0.473862652688,0.267308462551,1.0,0.261076684741,0.762897405052,0.293338033134,0.25775890232,0.6367544331,0.588938714499,0.696480938416,0.570709699809,0.72090437361,0.909499358151,0.568130811157,0.744204895445,0.453130929791,0.574981711778,0.314361545267,0.70548408937,0.615938303342,0.850418410042,0.881716678297,0.886363636364,0.834284409952,0.567307692308,0.629999402164,0.646355224554,0.695205479452,0.697619047619,0.494382022472,0.65,0.97118847539,0.816860465116,0.227171165891,0.23953720897,0.748663101604,0.699604743083,0.346506150222,0.808362369338,0.206159328073,0.755201416556,0.813614185248,0.35251396648,0.735329341317,0.487238979118,0.730786930511,0.984,0.323138478231,0.563253012048,0.275887113509,0.463768115942,0.35041322314,0.416624788281,0.76254180602,0.608163265306,0.154320987654,0.304121016502,0.416340797999,0.967365967366,0.770136820038,0.326494427558,0.310299733222,1.0,0.402597402597,0.241914090399,0.68,0.688781664656,0.798418972332,0.8972520908,0.211462450593,0.557884231537,0.567134268537,0.646413879757,0.751058425064,0.415128543177,0.809652278177,0.806691449814,0.456830764627,0.679237870752,0.643243243243,0.829836829837,0.313194580797,0.452770262322,0.755020080321,0.875920679887,0.641148325359,0.174940898345,0.39720818068,0.695179904956,0.104491725768,0.769624573379,0.348955803788,0.831843575419,0.471542655858,0.277777777778,0.215475299401,0.223065556153,0.730516154452,0.817204301075,0.532342007435,0.644660194175,0.429117911791,0.545139933795,0.933333333333,0.539523809524
1-SPFN(masked),0.630188679245,0.597222222222,0.89898989899,0.753623188406,0.455555555556,0.730452674897,0.732530120482,0.986524064171,0.847222222222,1.0,0.3663003663,0.955555555556,0.824,0.643356643357,0.98901924699,0.342948717949,0.81220657277,0.914856283422,0.935483870968,0.911764705882,0.666666666667,0.78354978355,0.532019704433,0.997414350356,1.0,0.889201727724,0.69358372457,0.245024875622,0.812892477252,0.748154224774,0.623869801085,0.441767068273,1.0,0.58904109589,0.964610600576,0.941176470588,0.968,1.0,0.68237534626,0.471144391498,1.0,0.626254180602,0.962762958144,0.698779668607,0.548602419691,0.80612244898,0.72962962963,0.989583333333,0.735300693047,0.903600464576,0.959052453469,0.806921675774,0.874476190476,0.676870748299,0.737335834897,0.494434137291,0.817896389325,0.83893557423,0.950877192982,0.957196969697,0.928571428571,0.966931216931,0.655555555556,0.967676767677,0.957219251337,0.878787878788,0.78604963112,0.611111111111,0.827272727273,0.984184914842,0.892063492063,0.553256021409,0.412241887906,1.0,0.746835443038,0.537337662338,0.991452991453,0.368181818182,0.917204301075,0.968666585534,0.600952380952,0.882183908046,0.608695652174,0.962424242424,1.0,0.620442708333,0.588050314465,0.604318181818,0.561403508772,0.519607843137,0.697886138305,0.95,0.858436213992,0.208333333333,0.599923773653,0.735230352304,0.967365967366,0.945477327373,0.751165501166,0.686574074074,1.0,0.600775193798,0.677428571429,0.743169398907,0.827536231884,0.903803131991,0.93875,0.396296296296,0.703144654088,0.639548022599,0.964458140729,0.938624338624,0.67280982906,0.952733686067,0.904166666667,0.685297418631,0.972714486639,1.0,0.988888888889,0.843968253968,0.767344497608,0.921568627451,0.968671679198,0.859893048128,0.22629969419,0.674621928166,0.832520325203,0.206349206349,0.894841269841,0.757312252964,0.932957393484,0.680329295461,0.447368421053,0.433709981168,0.473076923077,0.969437908497,0.921212121212,0.883950617284,0.779342723005,0.743469785575,0.831726354454,1.0,0.746376811594
TC(masked),0.3584905660377358,0.222222222222,0.848484848485,0.623188405797,0.380952380952,0.611111111111,0.385542168675,0.96,0.519230769231,1.0,0.269230769231,0.933333333333,0.736,0.309090909091,0.777777777778,0.0961538461538,0.718309859155,0.647727272727,0.913978494624,0.823529411765,0.548387096774,0.149253731343,0.379310344828,0.846153846154,1.0,0.5,0.450704225352,0.0671641791045,0.392156862745,0.173913043478,0.227848101266,0.0,1.0,0.41095890411,0.824561403509,0.882352941176,0.92,1.0,0.243421052632,0.150442477876,1.0,0.307692307692,0.783018867925,0.318181818182,0.106382978723,0.528571428571,0.351851851852,0.96875,0.49765258216,0.736585365854,0.883248730964,0.508196721311,0.56,0.285714285714,0.341463414634,0.194805194805,0.642857142857,0.661764705882,0.926315789474,0.897727272727,0.892857142857,0.777777777778,0.55,0.909090909091,0.636363636364,0.575757575758,0.605633802817,0.416666666667,0.681818181818,0.978102189781,0.790476190476,0.118644067797,0.106194690265,1.0,0.620253164557,0.25,0.923076923077,0.0,0.793010752688,0.740740740741,0.405714285714,0.784482758621,0.417391304348,0.916666666667,1.0,0.09375,0.358490566038,0.3375,0.421052631579,0.235294117647,0.164556962025,0.90625,0.802469135802,0.15,0.389830508475,0.166666666667,0.951048951049,0.746113989637,0.386363636364,0.208333333333,1.0,0.279069767442,0.45,0.704918032787,0.63768115942,0.855704697987,0.8625,0.333333333333,0.320754716981,0.457627118644,0.636363636364,0.84126984127,0.270833333333,0.703703703704,0.827380952381,0.345679012346,0.886075949367,1.0,0.983333333333,0.269841269841,0.473684210526,0.882352941176,0.912280701754,0.764705882353,0.137614678899,0.326086956522,0.617886178862,0.078431372549,0.857142857143,0.289855072464,0.80701754386,0.309210526316,0.210526315789,0.161016949153,0.166666666667,0.566666666667,0.763636363636,0.755555555556,0.577464788732,0.166666666667,0.393939393939,1.0,0.521739130435
Compression(masked),1.054054054054054,1.00598802395,1.0,1.0,0.946107784431,0.990066225166,1.01234567901,1.0,0.993006993007,1.0,0.882716049383,1.0,1.01234567901,1.01851851852,1.01851851852,0.966386554622,1.07874015748,1.0737704918,1.01779359431,1.0,0.857142857143,0.960784313725,0.791666666667,1.0,1.0,1.10714285714,1.00326797386,0.85045045045,0.982456140351,1.10769230769,1.09523809524,1.01986754967,1.0,0.94262295082,1.02112676056,1.03333333333,1.0,1.0,0.929223744292,1.00273224044,1.0,0.79649122807,1.09210526316,1.11594202899,0.944444444444,1.0,0.946666666667,1.0,0.984210526316,1.02247191011,1.0,0.965811965812,1.05555555556,1.03783783784,0.963157894737,1.05113636364,1.02222222222,1.09090909091,0.995824634656,1.01421800948,1.0,1.01818181818,1.02469135802,1.0143442623,1.0,0.916666666667,1.00961538462,1.0,1.0,1.0,0.992,0.995145631068,0.957264957265,1.0,1.02247191011,0.962790697674,1.0,1.0625,0.986354775828,1.91428571429,0.944562899787,1.00657894737,1.00636942675,1.04854368932,1.0,0.914893617021,1.04918032787,0.951951951952,1.01515151515,1.0157480315,1.04678362573,1.0,1.02857142857,1.02352941176,1.164,0.941176470588,1.0,1.0,1.05925925926,0.97572815534,1.0,1.07236842105,1.07936507937,1.07228915663,1.00884955752,1.0027100271,1.0,0.849462365591,1.01428571429,0.907216494845,1.0,1.0,1.00826446281,1.0,1.00465116279,1.07482993197,1.08670520231,1.0,1.0,1.05699481865,0.822966507177,1.03333333333,1.0,0.95,0.940298507463,1.0,1.01764705882,0.852941176471,1.01951219512,1.07942238267,0.988764044944,1.00913242009,0.905660377358,0.904471544715,1.00879120879,1.05172413793,1.0,0.969696969697,1.00436681223,0.860869565217,0.987654320988,1.0,1.12903225806
Average Terminal Gap length,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
