Statistics,AL00047241-Small,AL10051306,AL10063562,AL00050685,AL10050875,AL00056276,AL00052787,AL10052799,AL00052441,AL10089447-Small,AL00051735,AL00057282,AL00055186,AL00054403,AL00050155,AL00050715,AL00102031,AL00048098,AL00053377,AL00089447,AL10048599,AL00052799,AL10063763,AL10053473,AL00055594,AL10051350,AL00053335,AL00052150,AL00050692,AL10050412,AL00050815-Small,AL00052086,AL10089447,AL20089447,AL00050847,AL00101215,AL10052799-Small,AL00088995,AL10054593-Small,AL00051366,AL00089048,AL00050684,AL00047241,AL10050815,AL00049879,AL00054407,AL10047861,AL00100897,AL00053614,AL00051934,AL00069394,AL00050465,AL10057468,AL00050799,AL00050021,AL10063410,AL10051350-Small,AL00054097,AL00051931,AL00069572,AL00063763,AL00057468,AL00082614,AL00051412,AL10053335-Small,AL00055593,AL00063492,AL00074653,AL10050021,AL00064294,AL00050876,AL00063410,AL00051366-Small,AL00047861,AL00051984,AL00052141,AL10053473-Small,AL00088696,AL00053701,AL10051735,AL00069381,AL00089800,AL00109622,AL10050155-Small,AL00068994,AL00053697,AL10109622,AL00051971,AL00103575,AL10056276,AL00050815,AL10050712,AL10050335,AL10054446,AL00051395,AL10054592,AL00089623,AL00051352,AL10050815-Small,AL00063412,AL10054814,AL00049599,AL00051913,AL00057413,AL10074933,AL00051713,AL00054253,AL00051904,AL00069117,AL00054814,AL10053335,AL00050155-Small,AL00050464,AL10051735-Small,AL00053354,AL00047305,AL10051367,AL00056022,AL00055637,AL00052317,AL00050475,AL10101215,AL00050847-Small,AL10057491,AL00055723,AL10050464,AL10069117,AL00055464,AL00051392,AL00100877,AL00054790,AL10054593,AL00051906,AL00051395-Small,AL00053473,AL10050155,AL00050331,AL00052113,AL00051306,AL10054592-Small,AL00052821,AL00057492,AL10050412-Small
1-SPFP,0.492091388401,0.536036036036,0.848275862069,0.581137309293,0.280959752322,0.484626647145,0.671717171717,0.763316182332,0.697486275643,0.976076555024,0.201428571429,0.978609625668,0.813333333333,0.631578947368,0.915984850324,0.188118811881,0.664772727273,0.896935348447,0.836592178771,0.670103092784,0.470588235294,0.546280014989,0.31843575419,0.940714583976,1.0,0.889722749285,0.46798274718,0.21396731055,0.66183858004,0.359831073316,0.569526047787,0.472632079962,0.94474863116,0.610655737705,0.975878112164,0.923976608187,0.694444444444,1.0,0.649492364373,0.548439302378,1.0,0.36686549519,0.854692539142,0.629656289365,0.426138746749,0.721275426058,0.648264984227,0.973607038123,0.707689575564,0.853798996842,0.939286861548,0.928827946458,0.768832959835,0.695309420575,0.601609135738,0.405524168236,0.725317348378,0.888888888889,0.935146443515,0.934592514865,0.828571428571,0.935145010276,0.632432432432,0.82689344919,0.754531722054,0.807692307692,0.778903456496,0.76,0.802380952381,0.987995198079,0.898550724638,0.584497825812,0.320296940069,0.979500891266,0.74693877551,0.516718913271,0.92704219497,0.430436072382,0.887174966946,0.879120096981,0.566782810685,0.838983050847,0.524154589372,0.895137128371,1.0,0.43146455915,0.412903225806,0.415115139637,0.436090225564,0.364173228346,0.657672644648,0.820642978003,0.764078245406,0.0,0.437719189156,0.441707157476,0.972027972028,0.927212047661,0.618628950051,0.695731303772,1.0,0.697318007663,0.395118531177,0.699453551913,0.800248138958,0.914031620553,0.937799043062,0.248613678373,0.667368421053,0.514170040486,0.873564888824,0.865926558497,0.608856088561,0.83378664249,0.875536480687,0.411829740188,0.858370855506,1.0,0.990675990676,0.522166998012,0.562160694897,0.889328063241,0.950198075835,0.585677749361,0.0567164179104,0.585375094721,0.647101449275,0.124932102118,0.897785349233,0.584172295145,0.912800447177,0.605950956105,0.475446428571,0.328645896472,0.370563880126,0.878538301615,0.941935483871,0.780023319083,0.658051689861,0.605159842961,0.646044936904,1.0,0.234825260576
1-SPFN,0.43343653250799996,0.457692307692,0.848275862069,0.571623465211,0.255094869993,0.483918128655,0.66059602649,0.732679465776,0.698697539797,0.971428571429,0.157249070632,0.978609625668,0.815144766147,0.566929133858,0.911558626688,0.168514412417,0.629032258065,0.866968754227,0.816076294278,0.565217391304,0.493392070485,0.511222012409,0.290519877676,0.922994023709,1.0,0.870313170907,0.411824817518,0.233009708738,0.585382109005,0.269372217562,0.544365406215,0.419695688926,0.934975369458,0.605691056911,0.978626371317,0.918604651163,0.668623613829,1.0,0.569954836003,0.469713055531,1.0,0.282855485582,0.818997962778,0.590335020487,0.347945205479,0.71226927253,0.628440366972,0.97503671072,0.692441355343,0.846876727474,0.940797940798,0.940495867769,0.730429086145,0.672768878719,0.578126948497,0.384752829065,0.703969883641,0.869135802469,0.935146443515,0.931659693166,0.828571428571,0.934504792332,0.557142857143,0.801505286423,0.677135110709,0.816254416961,0.775207591934,0.743016759777,0.785547785548,0.987995198079,0.90775988287,0.520430026689,0.257309090909,0.980374665477,0.712062256809,0.496112365187,0.914121746259,0.372051282051,0.896659242762,0.868001731928,0.583034647551,0.825,0.501154734411,0.88858384809,1.0,0.383731146581,0.375366568915,0.356811960413,0.41726618705,0.310402684564,0.619847036329,0.806988352745,0.748113755078,0.0,0.39969339087,0.378270589287,0.972027972028,0.929879398097,0.605739238927,0.671010638298,1.0,0.680798004988,0.304927124548,0.612440191388,0.778045838359,0.913129318855,0.936678614098,0.198670605613,0.62959285005,0.529166666667,0.830162621275,0.859322033898,0.526713709677,0.822354694486,0.866702071163,0.328001174053,0.815001943257,1.0,0.990675990676,0.446001018849,0.556271823798,0.882352941176,0.952894438138,0.546104928458,0.0449172576832,0.447091733385,0.602157788267,0.115635997989,0.891708967851,0.546560152617,0.915872125631,0.534442971473,0.446229050279,0.270666932907,0.253763586039,0.86822869335,0.941935483871,0.766908674054,0.640232108317,0.503499766682,0.63896499239,1.0,0.175366300366
SP-Score,0.46276396045400003,0.496864171864,0.848275862069,0.576380387252,0.268027311157,0.4842723879,0.666156599104,0.747997824054,0.69809190772,0.973752563226,0.17933882103,0.978609625668,0.81423904974,0.599254040613,0.913771738506,0.178316612149,0.646902492669,0.881952051337,0.826334236524,0.617660242044,0.481990152889,0.528751013699,0.304477815933,0.931854303843,1.0,0.880017960096,0.439903782349,0.223488509644,0.623610344522,0.314601645439,0.556945727001,0.446163884444,0.939862000309,0.608173397308,0.97725224174,0.921290629675,0.681534029137,1.0,0.609723600188,0.509076178954,1.0,0.324860490386,0.83684525096,0.609995654926,0.387041976114,0.716772349294,0.6383526756,0.974321874421,0.700065465454,0.850337862158,0.940042401173,0.934661907113,0.74963102299,0.684039149647,0.589868042118,0.39513849865,0.71464361601,0.879012345679,0.935146443515,0.933126104016,0.828571428571,0.934824901304,0.594787644788,0.814199367806,0.715833416382,0.811973362327,0.777055524215,0.751508379888,0.793964368964,0.987995198079,0.903155303754,0.55246392625,0.288803015489,0.979937778371,0.72950051616,0.506415639229,0.920581970615,0.401243677217,0.891917104854,0.873560914454,0.574908729118,0.831991525424,0.512654661892,0.89186048823,1.0,0.407597852866,0.394134897361,0.385963550025,0.426678206307,0.337287956455,0.638759840489,0.813815665374,0.756096000242,0.0,0.418706290013,0.409988873381,0.972027972028,0.928545722879,0.612184094489,0.683370971035,1.0,0.689058006325,0.350022827863,0.65594687165,0.789146988659,0.913580469704,0.93723882858,0.223642141993,0.648480635551,0.521668353576,0.85186375505,0.862624296198,0.567784899119,0.828070668488,0.871119275925,0.369915457121,0.836686399381,1.0,0.990675990676,0.48408400843,0.559216259347,0.885840502209,0.951546256987,0.565891338909,0.0508168377968,0.516233414053,0.624629618771,0.120284050054,0.894747158542,0.565366223881,0.914336286404,0.570196963789,0.460837739425,0.29965641469,0.312163733083,0.873383497483,0.941935483871,0.773465996569,0.649141899089,0.554329804822,0.642504964647,1.0,0.205095780471
TC,0.1958041958041958,0.0,0.633333333333,0.252631578947,0.0514705882353,0.173913043478,0.131578947368,0.384615384615,0.12213740458,0.7,0.0144927536232,0.9375,0.691823899371,0.147058823529,0.38,0.0,0.443548387097,0.513274336283,0.734615384615,0.341463414634,0.252747252747,0.028,0.04,0.09375,1.0,0.0,0.0805369127517,0.0254957507082,0.133802816901,0.0153846153846,0.141935483871,0.0333333333333,0.25,0.36170212766,0.771428571429,0.831460674157,0.384615384615,1.0,0.117948717949,0.0474683544304,1.0,0.0122950819672,0.368421052632,0.0579710144928,0.020725388601,0.229357798165,0.0140845070423,0.854166666667,0.35119047619,0.503184713376,0.78125,0.74358974359,0.176470588235,0.229299363057,0.2,0.0120481927711,0.0882352941176,0.636363636364,0.904320987654,0.850515463918,0.737704918033,0.533333333333,0.402777777778,0.397058823529,0.230769230769,0.261904761905,0.510204081633,0.523076923077,0.59375,0.972027972028,0.773109243697,0.00531914893617,0.0,0.909090909091,0.551724137931,0.150289017341,0.375,0.179856115108,0.665280665281,0.228571428571,0.230248306998,0.645833333333,0.264516129032,0.576086956522,1.0,0.0192307692308,0.0,0.0658307210031,0.283018867925,0.0,0.0409356725146,0.595238095238,0.529411764706,0.0,0.0862422997947,0.027027027027,0.958041958042,0.584615384615,0.0793650793651,0.0478723404255,1.0,0.258503401361,0.0753246753247,0.519480519481,0.489361702128,0.825484764543,0.793103448276,0.0960698689956,0.214285714286,0.247058823529,0.0909090909091,0.602272727273,0.123966942149,0.513513513514,0.663414634146,0.0,0.511278195489,1.0,0.974683544304,0.0197183098592,0.117073170732,0.808988764045,0.818181818182,0.166666666667,0.0,0.0245901639344,0.325153374233,0.0,0.820895522388,0.0494296577947,0.652173913043,0.0565110565111,0.131818181818,0.05,0.0,0.182692307692,0.825396825397,0.322580645161,0.292134831461,0.025641025641,0.207792207792,1.0,0.0
Modeler,0.49209138840070293,0.536036036036,0.848275862069,0.581137309293,0.280959752322,0.484626647145,0.671717171717,0.763316182332,0.697486275643,0.976076555024,0.201428571429,0.978609625668,0.813333333333,0.631578947368,0.915984850324,0.188118811881,0.664772727273,0.896935348447,0.836592178771,0.670103092784,0.470588235294,0.546280014989,0.31843575419,0.940714583976,1.0,0.889722749285,0.46798274718,0.21396731055,0.66183858004,0.359831073316,0.569526047787,0.472632079962,0.94474863116,0.610655737705,0.975878112164,0.923976608187,0.694444444444,1.0,0.649492364373,0.548439302378,1.0,0.36686549519,0.854692539142,0.629656289365,0.426138746749,0.721275426058,0.648264984227,0.973607038123,0.707689575564,0.853798996842,0.939286861548,0.928827946458,0.768832959835,0.695309420575,0.601609135738,0.405524168236,0.725317348378,0.888888888889,0.935146443515,0.934592514865,0.828571428571,0.935145010276,0.632432432432,0.82689344919,0.754531722054,0.807692307692,0.778903456496,0.76,0.802380952381,0.987995198079,0.898550724638,0.584497825812,0.320296940069,0.979500891266,0.74693877551,0.516718913271,0.92704219497,0.430436072382,0.887174966946,0.879120096981,0.566782810685,0.838983050847,0.524154589372,0.895137128371,1.0,0.43146455915,0.412903225806,0.415115139637,0.436090225564,0.364173228346,0.657672644648,0.820642978003,0.764078245406,0.0,0.437719189156,0.441707157476,0.972027972028,0.927212047661,0.618628950051,0.695731303772,1.0,0.697318007663,0.395118531177,0.699453551913,0.800248138958,0.914031620553,0.937799043062,0.248613678373,0.667368421053,0.514170040486,0.873564888824,0.865926558497,0.608856088561,0.83378664249,0.875536480687,0.411829740188,0.858370855506,1.0,0.990675990676,0.522166998012,0.562160694897,0.889328063241,0.950198075835,0.585677749361,0.0567164179104,0.585375094721,0.647101449275,0.124932102118,0.897785349233,0.584172295145,0.912800447177,0.605950956105,0.475446428571,0.328645896472,0.370563880126,0.878538301615,0.941935483871,0.780023319083,0.658051689861,0.605159842961,0.646044936904,1.0,0.234825260576
Compression,1.2027027027027026,1.08383233533,1.0,0.985436893204,1.02994011976,1.0,1.04938271605,1.11538461538,1.02797202797,1.05,1.29938271605,1.0,1.00617283951,1.17592592593,1.23148148148,1.19327731092,1.07874015748,1.15573770492,1.04270462633,1.2,0.965986394558,1.30392156863,1.16666666667,1.3125,1.0,1.42857142857,1.24836601307,0.92972972973,1.26315789474,1.78461538462,1.13095238095,1.27814569536,1.15,1.00819672131,1.01408450704,1.01111111111,1.15384615385,1.0,1.26255707763,1.40710382514,1.0,1.21403508772,1.25657894737,1.36956521739,1.40170940171,1.00892857143,1.06666666667,1.0,1.04473684211,1.04494382022,1.01224489796,1.0,1.13888888889,1.18918918919,1.07368421053,1.21022727273,1.08888888889,1.06060606061,0.995824634656,1.01421800948,1.0,1.03636363636,1.17283950617,1.05532786885,1.28,0.972222222222,1.01923076923,1.01449275362,1.0,1.0,0.992,1.34466019417,1.39316239316,1.0,1.06741573034,1.11627906977,1.125,1.27083333333,0.976608187135,2.1,0.991471215352,1.02631578947,1.05732484076,1.09708737864,1.0,1.17021276596,1.14754098361,1.28528528529,1.09090909091,1.27559055118,1.36257309942,1.0,1.07142857143,1.24705882353,1.25,1.39495798319,1.0,0.996212121212,1.18518518519,1.09708737864,1.0,1.03947368421,1.61451247166,1.15662650602,1.00884955752,1.0027100271,1.01136363636,1.13172043011,1.17142857143,0.958762886598,1.8,1.03092783505,1.29752066116,1.01428571429,1.02790697674,1.44217687075,1.15028901734,1.0,1.0,1.67875647668,1.04306220096,1.01111111111,1.0,1.0,1.13930348259,1.74796747967,1.14705882353,1.08333333333,1.01463414634,1.23465703971,1.01123595506,1.36301369863,1.03773584906,1.2256097561,1.52747252747,1.45689655172,1.0,1.10101010101,1.02183406114,1.35652173913,1.07407407407,1.0,1.45161290323
Average Pairwise P-Distance,0.860814458486,0.814298018949,0.52922705314,0.72558849887,0.866442755423,0.76663335237,0.716576829227,0.764895104895,0.786193787616,0.796428571429,0.879565203046,0.402721774194,0.703348308521,0.809063244915,0.721399903542,0.888737204087,0.516129032258,0.660856916819,0.749552440302,0.788040385601,0.85097728965,0.799765163582,0.847672274575,0.782683774713,0.524376417234,0.774916539814,0.861152728131,0.850695955925,0.833244673249,0.854308558811,0.840049276744,0.815129818058,0.804679802956,0.792347415101,0.654724999866,0.619511754885,0.767871794872,0.770731707317,0.841256159581,0.839139411951,0.236842105263,0.869192047687,0.809937360475,0.808553896499,0.848710221668,0.737639698197,0.839825595677,0.308458383227,0.784573698352,0.698984691535,0.647427116702,0.678466734187,0.675416092756,0.708650643938,0.75184822332,0.809471716687,0.766869800029,0.444285188746,0.6296426235,0.732845499985,0.743230079875,0.619349125512,0.828544212133,0.618521313252,0.799456589325,0.607942720467,0.732430894085,0.861909953792,0.774176562685,0.572314102178,0.467356948607,0.834185311021,0.858698839736,0.785150303873,0.787018255578,0.739221783702,0.763809825005,0.860946387181,0.440886735322,0.764229860249,0.749079248371,0.693491285403,0.851960784314,0.726479842386,0.0346666666667,0.833676484616,0.886406493972,0.815108708814,0.744036970781,0.818706564327,0.810459788512,0.809847374847,0.801628915955,0.912852664577,0.833805371936,0.86218096979,0.622377622378,0.577125718084,0.784618248327,0.809989405627,0.706793206793,0.744416359698,0.849104293182,0.879336650083,0.784402974313,0.666253343173,0.589742678725,0.854271993041,0.807710109027,0.761102969559,0.794122381104,0.753557295982,0.794908485751,0.785458223694,0.657215231991,0.832150611068,0.725144030768,0.0036036036036,0.343550331525,0.843426904794,0.859316943561,0.690131311764,0.663404796261,0.766103536779,0.929481607917,0.807125851204,0.812615551788,0.880696127587,0.697150997151,0.789775128239,0.724044994574,0.837399016901,0.811895826654,0.844925494354,0.863779802491,0.739846879968,0.681441666037,0.821851041798,0.746465242071,0.869696407613,0.803832859116,0.5,0.867865318527
Maximum Pairwise P-Distance,0.925373134328,0.976744186047,0.739130434783,0.880733944954,0.955056179775,0.839805825243,0.89,1.0,0.910256410256,1.0,0.928571428571,0.58064516129,0.824324324324,0.942857142857,0.896103896104,0.918918918919,0.774193548387,0.936363636364,0.788844621514,0.864864864865,0.867647058824,0.96,0.975,1.0,0.690476190476,1.0,0.909722222222,0.922222222222,0.945205479452,1.0,0.90756302521,0.934579439252,1.0,0.829545454545,0.834645669291,0.855421686747,0.96,0.878048780488,0.928229665072,0.942857142857,0.302631578947,0.991304347826,0.956204379562,0.941176470588,0.970297029703,0.8625,0.983050847458,0.511111111111,0.87265917603,0.80534351145,0.755980861244,0.842105263158,0.928571428571,0.945054945055,0.888888888889,0.928057553957,0.939393939394,0.833333333333,0.72641509434,0.828125,0.810344827586,0.825,0.885714285714,0.767741935484,0.939393939394,0.904109589041,0.884615384615,0.929824561404,0.90625,0.647887323944,0.718181818182,0.962962962963,0.942857142857,0.864864864865,0.882352941176,0.885496183206,0.935483870968,0.954545454545,0.789081885856,0.96875,0.895833333333,0.801470588235,0.935714285714,0.83950617284,0.048,0.971428571429,0.964912280702,0.904347826087,0.807692307692,0.893617021277,0.936507936508,0.923076923077,0.883333333333,0.945454545455,0.929166666667,1.0,0.678321678322,0.827751196172,0.914893617021,0.949685534591,0.909090909091,0.909090909091,0.93009118541,0.906666666667,0.884615384615,0.743119266055,0.8125,0.904191616766,0.89552238806,0.873015873016,0.969696969697,0.833333333333,0.957746478873,0.90625,0.737704918033,0.949579831933,0.879310344828,0.00540540540541,0.442857142857,0.93956043956,0.969072164948,0.855421686747,0.798387096774,0.913043478261,0.949275362319,0.967741935484,0.883720930233,0.954022988506,0.732323232323,0.940298507463,0.84126984127,0.944444444444,0.862595419847,0.928205128205,0.945945945946,0.948051948052,0.803278688525,0.954545454545,0.83908045977,1.0,0.923076923077,0.577777777778,1.0
Number of Sequences,5.0,4.0,4.0,4.0,6.0,3.0,6.0,34.0,9.0,21.0,7.0,4.0,3.0,13.0,46.0,4.0,3.0,17.0,3.0,4.0,3.0,22.0,7.0,119.0,7.0,95.0,10.0,4.0,18.0,53.0,7.0,7.0,29.0,3.0,28.0,4.0,16.0,5.0,20.0,27.0,3.0,24.0,30.0,29.0,18.0,7.0,5.0,6.0,7.0,7.0,6.0,9.0,21.0,8.0,13.0,8.0,14.0,7.0,3.0,6.0,3.0,15.0,3.0,10.0,17.0,7.0,7.0,3.0,6.0,4.0,4.0,20.0,9.0,6.0,3.0,8.0,18.0,11.0,5.0,166.0,4.0,4.0,3.0,11.0,3.0,16.0,4.0,11.0,3.0,4.0,29.0,6.0,6.0,3.0,28.0,82.0,3.0,18.0,13.0,16.0,14.0,4.0,15.0,3.0,5.0,3.0,5.0,5.0,6.0,6.0,60.0,6.0,13.0,15.0,5.0,11.0,10.0,3.0,4.0,25.0,12.0,3.0,8.0,11.0,3.0,24.0,5.0,7.0,3.0,11.0,8.0,28.0,5.0,10.0,13.0,51.0,6.0,9.0,4.0,19.0,12.0,4.0,12.0
Reference Length,148.0,167.0,60.0,206.0,167.0,302.0,162.0,26.0,143.0,20.0,324.0,32.0,162.0,108.0,108.0,119.0,127.0,122.0,281.0,45.0,147.0,306.0,96.0,32.0,84.0,56.0,306.0,555.0,171.0,65.0,168.0,151.0,20.0,122.0,142.0,90.0,26.0,41.0,438.0,366.0,76.0,285.0,152.0,138.0,234.0,112.0,75.0,48.0,380.0,356.0,245.0,117.0,36.0,185.0,190.0,176.0,45.0,99.0,479.0,211.0,75.0,55.0,81.0,488.0,50.0,108.0,104.0,69.0,45.0,146.0,125.0,206.0,351.0,78.0,89.0,215.0,32.0,144.0,513.0,70.0,469.0,152.0,157.0,103.0,125.0,235.0,61.0,333.0,66.0,127.0,171.0,43.0,140.0,85.0,500.0,119.0,145.0,264.0,135.0,206.0,22.0,152.0,441.0,83.0,113.0,369.0,88.0,372.0,70.0,97.0,50.0,97.0,121.0,70.0,215.0,147.0,173.0,185.0,79.0,386.0,209.0,180.0,138.0,40.0,201.0,123.0,170.0,204.0,205.0,277.0,89.0,438.0,265.0,492.0,455.0,116.0,64.0,99.0,229.0,115.0,162.0,46.0,62.0
