Statistics,AL00047241-Small,AL10051306,AL10063562,AL00050685,AL10050875,AL00056276,AL00052787,AL10052799,AL00052441,AL10089447-Small,AL00051735,AL00057282,AL00055186,AL00054403,AL00050155,AL00050715,AL00102031,AL00048098,AL00053377,AL00089447,AL10048599,AL00052799,AL10063763,AL10053473,AL00055594,AL10051350,AL00053335,AL00052150,AL00050692,AL10050412,AL00050815-Small,AL00052086,AL10089447,AL20089447,AL00050847,AL00101215,AL10052799-Small,AL00088995,AL10054593-Small,AL00051366,AL00089048,AL00050684,AL00047241,AL10050815,AL00049879,AL00054407,AL10047861,AL00100897,AL00053614,AL00051934,AL00069394,AL00050465,AL10057468,AL00050799,AL00050021,AL10063410,AL10051350-Small,AL00054097,AL00051931,AL00069572,AL00063763,AL00057468,AL00082614,AL00051412,AL10053335-Small,AL00055593,AL00063492,AL00074653,AL10050021,AL00064294,AL00050876,AL00063410,AL00051366-Small,AL00047861,AL00051984,AL00052141,AL10053473-Small,AL00088696,AL00053701,AL10051735,AL00069381,AL00089800,AL00109622,AL10050155-Small,AL00068994,AL00053697,AL10109622,AL00051971,AL00103575,AL10056276,AL00050815,AL10050712,AL10050335,AL10054446,AL00051395,AL10054592,AL00089623,AL00051352,AL10050815-Small,AL00063412,AL10054814,AL00049599,AL00051913,AL00057413,AL10074933,AL00051713,AL00054253,AL00051904,AL00069117,AL00054814,AL10053335,AL00050155-Small,AL00050464,AL10051735-Small,AL00053354,AL00047305,AL10051367,AL00056022,AL00055637,AL00052317,AL00050475,AL10101215,AL00050847-Small,AL10057491,AL00055723,AL10050464,AL10069117,AL00055464,AL00051392,AL00100877,AL00054790,AL10054593,AL00051906,AL00051395-Small,AL00053473,AL10050155,AL00050331,AL00052113,AL00051306,AL10054592-Small,AL00052821,AL00057492,AL10050412-Small
1-SPFP,0.592857142857,0.5,0.848275862069,0.667142857143,0.362799263352,0.567375886525,0.623595505618,0.802796327212,0.709205620878,1.0,0.160220994475,1.0,0.818823529412,0.63754550182,0.930018037212,0.316239316239,0.664772727273,0.913281884647,0.759831460674,0.631067961165,0.471774193548,0.681749705552,0.326783867632,0.997898055702,1.0,0.947046179448,0.474369023358,0.215485756026,0.756912982347,0.498392431707,0.551711169613,0.436113575865,0.98615916955,0.532520325203,0.972236191434,0.905325443787,0.764763779528,1.0,0.618155876583,0.677247712001,1.0,0.495501730104,0.915442773964,0.706987026869,0.441518807665,0.845988152935,0.651651651652,0.973607038123,0.715142957995,0.846840148699,0.915172855314,0.909239307868,0.754883318928,0.696152320508,0.681116919546,0.483431402911,0.949112021858,0.940779220779,0.921548117155,0.957552175451,0.840909090909,0.934261584113,0.52736318408,0.870219398154,0.893166287016,0.814285714286,0.749404761905,0.704545454545,0.80376344086,0.992797118848,0.887407407407,0.646193047844,0.302838577291,0.965209634255,0.722448979592,0.547547273226,0.996515679443,0.493787922566,0.895086321381,0.928961974127,0.566860465116,0.818291215403,0.53316953317,0.893666204346,1.0,0.375528939253,0.536363636364,0.462419056429,0.412213740458,0.442567567568,0.723274552412,0.934673366834,0.703552708212,0.193103448276,0.58454661861,0.576283389257,0.990675990676,0.932700794351,0.604860486049,0.672013183191,1.0,0.650704225352,0.403823085555,0.545454545455,0.698780487805,0.896245059289,0.956989247312,0.279969650986,0.640041493776,0.450901803607,0.92649554704,0.857508532423,0.6269527897,0.957134292566,0.870499731327,0.601367781155,0.878091872792,1.0,0.990675990676,0.496719567338,0.563290330821,0.871485943775,0.954957507082,0.606373815676,0.189910979228,0.78016697408,0.611312545323,0.234589041096,0.8,0.576592915004,0.864293659622,0.63751327966,0.406691449814,0.368432455855,0.346924983104,0.899826689775,0.931182795699,0.667705492793,0.692007797271,0.62098986285,0.597184785864,1.0,0.426091825308
1-SPFN,0.578173374613,0.503846153846,0.848275862069,0.637107776262,0.276879831342,0.584795321637,0.612582781457,0.802796327212,0.715774240232,1.0,0.140148698885,1.0,0.775055679287,0.616183615346,0.928096837324,0.328159645233,0.629032258065,0.912417151359,0.737057220708,0.565217391304,0.515418502203,0.671432425142,0.322120285423,0.997898055702,1.0,0.945904954499,0.441751824818,0.238673139159,0.717565165877,0.463406241263,0.549232497192,0.415469146238,0.98275862069,0.532520325203,0.975137657097,0.889534883721,0.760273972603,1.0,0.598780818875,0.656875755699,1.0,0.444978455419,0.909326335417,0.701397927211,0.426095890411,0.852877307275,0.663608562691,0.97503671072,0.704083405734,0.83950617284,0.919884169884,0.920661157025,0.715198165739,0.669336384439,0.666167851353,0.464860035736,0.95106091718,0.894320987654,0.921548117155,0.943863319386,0.845714285714,0.934048379735,0.504761904762,0.867152499851,0.885901491188,0.805653710247,0.746737841044,0.692737430168,0.69696969697,0.992797118848,0.87701317716,0.638687366087,0.2576,0.965209634255,0.688715953307,0.501128668172,0.996515679443,0.438205128205,0.900668151448,0.918592604851,0.582437275986,0.809523809524,0.501154734411,0.8844657973,1.0,0.38336506077,0.519061583578,0.421036007581,0.388489208633,0.439597315436,0.71913957935,0.928452579035,0.7011027278,0.163742690058,0.559879627527,0.520116844019,0.990675990676,0.935383934499,0.586899563319,0.650744680851,1.0,0.576059850374,0.352913327246,0.516746411483,0.691194209891,0.895360315893,0.956989247312,0.272525849335,0.61271102284,0.46875,0.914131823361,0.851694915254,0.613575268817,0.951713859911,0.860329261816,0.580716172586,0.869218810727,1.0,0.990675990676,0.475674987264,0.592264302981,0.850980392157,0.956583427923,0.559618441971,0.151300236407,0.775200154336,0.568442346595,0.206636500754,0.77834179357,0.56861809944,0.871564778463,0.611368881033,0.381983240223,0.339556709265,0.311888206305,0.897506815757,0.931182795699,0.654948414215,0.68665377176,0.607442837144,0.60700152207,1.0,0.348443223443
SP-Score,0.585515258735,0.501923076923,0.848275862069,0.652125316702,0.319839547347,0.576085604081,0.618089143537,0.802796327212,0.712489930555,1.0,0.15018484668,1.0,0.79693960435,0.626864558583,0.929057437268,0.322199480736,0.646902492669,0.912849518003,0.748444340691,0.598142676235,0.493596347876,0.676591065347,0.324452076527,0.997898055702,1.0,0.946475566974,0.458060424088,0.227079447592,0.737239074112,0.480899336485,0.550471833402,0.425791361052,0.98445889512,0.532520325203,0.973686924266,0.897430163754,0.762518876065,1.0,0.608468347729,0.66706173385,1.0,0.470240092762,0.91238455469,0.70419247704,0.433807349038,0.849432730105,0.657630107171,0.974321874421,0.709613181865,0.843173160769,0.917528512599,0.914950232446,0.735040742333,0.682744352474,0.67364238545,0.474145719323,0.950086469519,0.917550104217,0.921548117155,0.950707747419,0.843311688312,0.934154981924,0.516062544421,0.868685949002,0.889533889102,0.809969712267,0.748071301474,0.698641442357,0.750366568915,0.992797118848,0.882210292283,0.642440206965,0.280219288646,0.965209634255,0.70558246645,0.524337970699,0.996515679443,0.465996525385,0.897877236414,0.923777289489,0.574648870551,0.813907512463,0.51716213379,0.889066000823,1.0,0.379447000011,0.527712609971,0.441727532005,0.400351474546,0.441082441502,0.721207065881,0.931562972935,0.702327718006,0.178423069167,0.572213123068,0.548200116638,0.990675990676,0.934042364425,0.595880024684,0.661378932021,1.0,0.613382037863,0.378368206401,0.531100478469,0.694987348848,0.895802687591,0.956989247312,0.276247750161,0.626376258308,0.459825901804,0.920313685201,0.854601723839,0.620264029258,0.954424076238,0.865414496572,0.59104197687,0.873655341759,1.0,0.990675990676,0.486197277301,0.577777316901,0.861233167966,0.955770467502,0.582996128824,0.170605607818,0.777683564208,0.589877445959,0.220612770925,0.789170896785,0.572605507222,0.867929219043,0.624441080347,0.394337345019,0.35399458256,0.329406594705,0.898666752766,0.931182795699,0.661326953504,0.689330784516,0.614216349997,0.602093153967,1.0,0.387267524376
TC,0.34265734265734266,0.133333333333,0.633333333333,0.457894736842,0.102941176471,0.307971014493,0.131578947368,0.384615384615,0.167938931298,1.0,0.00724637681159,1.0,0.616352201258,0.274509803922,0.52,0.0178571428571,0.443548387097,0.654867256637,0.634615384615,0.390243902439,0.362637362637,0.06,0.146666666667,0.84375,1.0,0.45,0.114093959732,0.0254957507082,0.204225352113,0.0153846153846,0.148387096774,0.02,0.75,0.244680851064,0.771428571429,0.76404494382,0.384615384615,1.0,0.0564102564103,0.0759493670886,1.0,0.0368852459016,0.578947368421,0.144927536232,0.0,0.577981651376,0.0985915492958,0.854166666667,0.339285714286,0.487261146497,0.709821428571,0.683760683761,0.117647058824,0.229299363057,0.174193548387,0.126506024096,0.764705882353,0.727272727273,0.873456790123,0.881443298969,0.737704918033,0.488888888889,0.347222222222,0.52731092437,0.487179487179,0.261904761905,0.561224489796,0.476923076923,0.46875,0.979020979021,0.72268907563,0.11170212766,0.0143369175627,0.857142857143,0.51724137931,0.173410404624,0.9375,0.194244604317,0.686070686071,0.242857142857,0.34762979684,0.618055555556,0.245161290323,0.619565217391,1.0,0.0288461538462,0.147540983607,0.109717868339,0.264150943396,0.1,0.175438596491,0.761904761905,0.470588235294,0.016393442623,0.100616016427,0.0,0.986013986014,0.626923076923,0.119047619048,0.127659574468,1.0,0.231292517007,0.0805194805195,0.38961038961,0.36170212766,0.792243767313,0.83908045977,0.139737991266,0.157142857143,0.129411764706,0.409090909091,0.579545454545,0.123966942149,0.675675675676,0.687804878049,0.219178082192,0.601503759398,1.0,0.974683544304,0.0366197183099,0.136585365854,0.76404494382,0.833333333333,0.222222222222,0.0,0.254098360656,0.122699386503,0.0,0.686567164179,0.0798479087452,0.579710144928,0.0958230958231,0.177272727273,0.0847826086957,0.0273556231003,0.25,0.761904761905,0.354838709677,0.426966292135,0.0897435897436,0.0844155844156,1.0,0.0980392156863
Modeler,0.5928571428571429,0.5,0.848275862069,0.667142857143,0.362799263352,0.567375886525,0.623595505618,0.802796327212,0.709205620878,1.0,0.160220994475,1.0,0.818823529412,0.63754550182,0.930018037212,0.316239316239,0.664772727273,0.913281884647,0.759831460674,0.631067961165,0.471774193548,0.681749705552,0.326783867632,0.997898055702,1.0,0.947046179448,0.474369023358,0.215485756026,0.756912982347,0.498392431707,0.551711169613,0.436113575865,0.98615916955,0.532520325203,0.972236191434,0.905325443787,0.764763779528,1.0,0.618155876583,0.677247712001,1.0,0.495501730104,0.915442773964,0.706987026869,0.441518807665,0.845988152935,0.651651651652,0.973607038123,0.715142957995,0.846840148699,0.915172855314,0.909239307868,0.754883318928,0.696152320508,0.681116919546,0.483431402911,0.949112021858,0.940779220779,0.921548117155,0.957552175451,0.840909090909,0.934261584113,0.52736318408,0.870219398154,0.893166287016,0.814285714286,0.749404761905,0.704545454545,0.80376344086,0.992797118848,0.887407407407,0.646193047844,0.302838577291,0.965209634255,0.722448979592,0.547547273226,0.996515679443,0.493787922566,0.895086321381,0.928961974127,0.566860465116,0.818291215403,0.53316953317,0.893666204346,1.0,0.375528939253,0.536363636364,0.462419056429,0.412213740458,0.442567567568,0.723274552412,0.934673366834,0.703552708212,0.193103448276,0.58454661861,0.576283389257,0.990675990676,0.932700794351,0.604860486049,0.672013183191,1.0,0.650704225352,0.403823085555,0.545454545455,0.698780487805,0.896245059289,0.956989247312,0.279969650986,0.640041493776,0.450901803607,0.92649554704,0.857508532423,0.6269527897,0.957134292566,0.870499731327,0.601367781155,0.878091872792,1.0,0.990675990676,0.496719567338,0.563290330821,0.871485943775,0.954957507082,0.606373815676,0.189910979228,0.78016697408,0.611312545323,0.234589041096,0.8,0.576592915004,0.864293659622,0.63751327966,0.406691449814,0.368432455855,0.346924983104,0.899826689775,0.931182795699,0.667705492793,0.692007797271,0.62098986285,0.597184785864,1.0,0.426091825308
Compression,1.0337837837837838,0.988023952096,1.0,1.02912621359,1.24550898204,0.96357615894,1.07407407407,1.0,0.993006993007,1.0,0.978395061728,1.0,1.08024691358,1.0,1.03703703704,0.957983193277,1.07874015748,1.03278688525,1.03558718861,1.15555555556,0.87074829932,0.924836601307,1.02083333333,1.0,1.0,1.03571428571,1.06535947712,0.875675675676,0.982456140351,1.15384615385,0.988095238095,1.1059602649,1.05,1.0,1.0,1.03333333333,1.03846153846,1.0,0.981735159817,1.04098360656,1.0,0.905263157895,1.04605263158,1.13043478261,1.02136752137,0.991071428571,0.946666666667,1.0,1.00526315789,1.02808988764,1.0,1.0,1.13888888889,1.15675675676,0.994736842105,1.08522727273,1.0,1.10101010101,0.995824634656,1.04265402844,1.0,1.0,1.06172839506,1.0143442623,1.0,1.02777777778,1.00961538462,1.01449275362,1.0,1.0,1.032,1.01941747573,1.19373219373,1.0,1.06741573034,1.06511627907,1.0,1.11805555556,0.986354775828,2.05714285714,0.968017057569,1.01315789474,1.08280254777,1.06796116505,1.0,0.902127659574,1.06557377049,1.06606606607,1.09090909091,1.03149606299,1.15789473684,1.0,1.03571428571,1.08235294118,1.1,1.15966386555,1.0,0.984848484848,1.03703703704,1.05339805825,1.0,1.17763157895,1.18140589569,1.07228915663,1.00884955752,1.0027100271,1.0,0.881720430108,1.14285714286,0.907216494845,1.02,1.0206185567,1.0,1.0,1.02790697674,1.0612244898,1.06936416185,1.0,1.0,1.09844559585,0.909090909091,1.03333333333,1.0,1.225,1.17412935323,1.08943089431,1.17058823529,1.01960784314,1.04390243902,1.12635379061,1.0,0.988584474886,1.02641509434,1.05081300813,1.11208791209,1.05172413793,1.0,1.0404040404,1.00873362445,1.07826086957,0.938271604938,1.0,1.22580645161
Average Pairwise P-Distance,0.860814458486,0.814298018949,0.52922705314,0.72558849887,0.866442755423,0.76663335237,0.716576829227,0.764895104895,0.786193787616,0.796428571429,0.879565203046,0.402721774194,0.703348308521,0.809063244915,0.721399903542,0.888737204087,0.516129032258,0.660856916819,0.749552440302,0.788040385601,0.85097728965,0.799765163582,0.847672274575,0.782683774713,0.524376417234,0.774916539814,0.861152728131,0.850695955925,0.833244673249,0.854308558811,0.840049276744,0.815129818058,0.804679802956,0.792347415101,0.654724999866,0.619511754885,0.767871794872,0.770731707317,0.841256159581,0.839139411951,0.236842105263,0.869192047687,0.809937360475,0.808553896499,0.848710221668,0.737639698197,0.839825595677,0.308458383227,0.784573698352,0.698984691535,0.647427116702,0.678466734187,0.675416092756,0.708650643938,0.75184822332,0.809471716687,0.766869800029,0.444285188746,0.6296426235,0.732845499985,0.743230079875,0.619349125512,0.828544212133,0.618521313252,0.799456589325,0.607942720467,0.732430894085,0.861909953792,0.774176562685,0.572314102178,0.467356948607,0.834185311021,0.858698839736,0.785150303873,0.787018255578,0.739221783702,0.763809825005,0.860946387181,0.440886735322,0.764229860249,0.749079248371,0.693491285403,0.851960784314,0.726479842386,0.0346666666667,0.833676484616,0.886406493972,0.815108708814,0.744036970781,0.818706564327,0.810459788512,0.809847374847,0.801628915955,0.912852664577,0.833805371936,0.86218096979,0.622377622378,0.577125718084,0.784618248327,0.809989405627,0.706793206793,0.744416359698,0.849104293182,0.879336650083,0.784402974313,0.666253343173,0.589742678725,0.854271993041,0.807710109027,0.761102969559,0.794122381104,0.753557295982,0.794908485751,0.785458223694,0.657215231991,0.832150611068,0.725144030768,0.0036036036036,0.343550331525,0.843426904794,0.859316943561,0.690131311764,0.663404796261,0.766103536779,0.929481607917,0.807125851204,0.812615551788,0.880696127587,0.697150997151,0.789775128239,0.724044994574,0.837399016901,0.811895826654,0.844925494354,0.863779802491,0.739846879968,0.681441666037,0.821851041798,0.746465242071,0.869696407613,0.803832859116,0.5,0.867865318527
Maximum Pairwise P-Distance,0.925373134328,0.976744186047,0.739130434783,0.880733944954,0.955056179775,0.839805825243,0.89,1.0,0.910256410256,1.0,0.928571428571,0.58064516129,0.824324324324,0.942857142857,0.896103896104,0.918918918919,0.774193548387,0.936363636364,0.788844621514,0.864864864865,0.867647058824,0.96,0.975,1.0,0.690476190476,1.0,0.909722222222,0.922222222222,0.945205479452,1.0,0.90756302521,0.934579439252,1.0,0.829545454545,0.834645669291,0.855421686747,0.96,0.878048780488,0.928229665072,0.942857142857,0.302631578947,0.991304347826,0.956204379562,0.941176470588,0.970297029703,0.8625,0.983050847458,0.511111111111,0.87265917603,0.80534351145,0.755980861244,0.842105263158,0.928571428571,0.945054945055,0.888888888889,0.928057553957,0.939393939394,0.833333333333,0.72641509434,0.828125,0.810344827586,0.825,0.885714285714,0.767741935484,0.939393939394,0.904109589041,0.884615384615,0.929824561404,0.90625,0.647887323944,0.718181818182,0.962962962963,0.942857142857,0.864864864865,0.882352941176,0.885496183206,0.935483870968,0.954545454545,0.789081885856,0.96875,0.895833333333,0.801470588235,0.935714285714,0.83950617284,0.048,0.971428571429,0.964912280702,0.904347826087,0.807692307692,0.893617021277,0.936507936508,0.923076923077,0.883333333333,0.945454545455,0.929166666667,1.0,0.678321678322,0.827751196172,0.914893617021,0.949685534591,0.909090909091,0.909090909091,0.93009118541,0.906666666667,0.884615384615,0.743119266055,0.8125,0.904191616766,0.89552238806,0.873015873016,0.969696969697,0.833333333333,0.957746478873,0.90625,0.737704918033,0.949579831933,0.879310344828,0.00540540540541,0.442857142857,0.93956043956,0.969072164948,0.855421686747,0.798387096774,0.913043478261,0.949275362319,0.967741935484,0.883720930233,0.954022988506,0.732323232323,0.940298507463,0.84126984127,0.944444444444,0.862595419847,0.928205128205,0.945945945946,0.948051948052,0.803278688525,0.954545454545,0.83908045977,1.0,0.923076923077,0.577777777778,1.0
Number of Sequences,5.0,4.0,4.0,4.0,6.0,3.0,6.0,34.0,9.0,21.0,7.0,4.0,3.0,13.0,46.0,4.0,3.0,17.0,3.0,4.0,3.0,22.0,7.0,119.0,7.0,95.0,10.0,4.0,18.0,53.0,7.0,7.0,29.0,3.0,28.0,4.0,16.0,5.0,20.0,27.0,3.0,24.0,30.0,29.0,18.0,7.0,5.0,6.0,7.0,7.0,6.0,9.0,21.0,8.0,13.0,8.0,14.0,7.0,3.0,6.0,3.0,15.0,3.0,10.0,17.0,7.0,7.0,3.0,6.0,4.0,4.0,20.0,9.0,6.0,3.0,8.0,18.0,11.0,5.0,166.0,4.0,4.0,3.0,11.0,3.0,16.0,4.0,11.0,3.0,4.0,29.0,6.0,6.0,3.0,28.0,82.0,3.0,18.0,13.0,16.0,14.0,4.0,15.0,3.0,5.0,3.0,5.0,5.0,6.0,6.0,60.0,6.0,13.0,15.0,5.0,11.0,10.0,3.0,4.0,25.0,12.0,3.0,8.0,11.0,3.0,24.0,5.0,7.0,3.0,11.0,8.0,28.0,5.0,10.0,13.0,51.0,6.0,9.0,4.0,19.0,12.0,4.0,12.0
Reference Length,148.0,167.0,60.0,206.0,167.0,302.0,162.0,26.0,143.0,20.0,324.0,32.0,162.0,108.0,108.0,119.0,127.0,122.0,281.0,45.0,147.0,306.0,96.0,32.0,84.0,56.0,306.0,555.0,171.0,65.0,168.0,151.0,20.0,122.0,142.0,90.0,26.0,41.0,438.0,366.0,76.0,285.0,152.0,138.0,234.0,112.0,75.0,48.0,380.0,356.0,245.0,117.0,36.0,185.0,190.0,176.0,45.0,99.0,479.0,211.0,75.0,55.0,81.0,488.0,50.0,108.0,104.0,69.0,45.0,146.0,125.0,206.0,351.0,78.0,89.0,215.0,32.0,144.0,513.0,70.0,469.0,152.0,157.0,103.0,125.0,235.0,61.0,333.0,66.0,127.0,171.0,43.0,140.0,85.0,500.0,119.0,145.0,264.0,135.0,206.0,22.0,152.0,441.0,83.0,113.0,369.0,88.0,372.0,70.0,97.0,50.0,97.0,121.0,70.0,215.0,147.0,173.0,185.0,79.0,386.0,209.0,180.0,138.0,40.0,201.0,123.0,170.0,204.0,205.0,277.0,89.0,438.0,265.0,492.0,455.0,116.0,64.0,99.0,229.0,115.0,162.0,46.0,62.0
