Statistics,AL00047241-Small,AL10051306,AL10063562,AL00050685,AL10050875,AL00056276,AL00052787,AL10052799,AL00052441,AL10089447-Small,AL00051735,AL00057282,AL00055186,AL00054403,AL00050155,AL00050715,AL00102031,AL00048098,AL00053377,AL00089447,AL10048599,AL00052799,AL10063763,AL10053473,AL00055594,AL10051350,AL00053335,AL00052150,AL00050692,AL10050412,AL00050815-Small,AL00052086,AL10089447,AL20089447,AL00050847,AL00101215,AL10052799-Small,AL00088995,AL10054593-Small,AL00051366,AL00089048,AL00050684,AL00047241,AL10050815,AL00049879,AL00054407,AL10047861,AL00100897,AL00053614,AL00051934,AL00069394,AL00050465,AL10057468,AL00050799,AL00050021,AL10063410,AL10051350-Small,AL00054097,AL00051931,AL00069572,AL00063763,AL00057468,AL00082614,AL00051412,AL10053335-Small,AL00055593,AL00063492,AL00074653,AL10050021,AL00064294,AL00050876,AL00063410,AL00051366-Small,AL00047861,AL00051984,AL00052141,AL10053473-Small,AL00088696,AL00053701,AL10051735,AL00069381,AL00089800,AL00109622,AL10050155-Small,AL00068994,AL00053697,AL10109622,AL00051971,AL00103575,AL10056276,AL00050815,AL10050712,AL10050335,AL10054446,AL00051395,AL10054592,AL00089623,AL00051352,AL10050815-Small,AL00063412,AL10054814,AL00049599,AL00051913,AL00057413,AL10074933,AL00051713,AL00054253,AL00051904,AL00069117,AL00054814,AL10053335,AL00050155-Small,AL00050464,AL10051735-Small,AL00053354,AL00047305,AL10051367,AL00056022,AL00055637,AL00052317,AL00050475,AL10101215,AL00050847-Small,AL10057491,AL00055723,AL10050464,AL10069117,AL00055464,AL00051392,AL00100877,AL00054790,AL10054593,AL00051906,AL00051395-Small,AL00053473,AL10050155,AL00050331,AL00052113,AL00051306,AL10054592-Small,AL00052821,AL00057492,AL10050412-Small
Estimated Length,148.0,168.0,60.0,218.0,163.0,290.0,164.0,27.0,143.0,21.0,346.0,32.0,162.0,111.0,109.0,118.0,137.0,130.0,281.0,45.0,141.0,297.0,92.0,49.0,84.0,56.0,307.0,628.0,182.0,103.0,168.0,151.0,23.0,128.0,146.0,90.0,27.0,41.0,440.0,407.0,76.0,323.0,160.0,138.0,286.0,111.0,72.0,48.0,366.0,366.0,254.0,117.0,42.0,207.0,216.0,225.0,47.0,102.0,478.0,210.0,75.0,54.0,82.0,496.0,50.0,103.0,123.0,69.0,48.0,146.0,124.0,209.0,361.0,78.0,88.0,222.0,33.0,153.0,497.0,76.0,467.0,152.0,162.0,103.0,125.0,223.0,65.0,363.0,68.0,125.0,170.0,43.0,139.0,95.0,587.0,140.0,145.0,260.0,134.0,204.0,22.0,163.0,558.0,102.0,113.0,369.0,89.0,394.0,80.0,94.0,54.0,99.0,119.0,81.0,215.0,154.0,186.0,185.0,79.0,431.0,214.0,199.0,138.0,40.0,197.0,144.0,174.0,242.0,205.0,324.0,89.0,430.0,269.0,540.0,461.0,121.0,64.0,98.0,230.0,123.0,162.0,46.0,84.0
Maximum Ungapped Length,144.0,165.0,60.0,191.0,129.0,280.0,153.0,26.0,126.0,20.0,255.0,32.0,159.0,97.0,93.0,101.0,127.0,117.0,281.0,44.0,119.0,226.0,71.0,32.0,84.0,45.0,250.0,448.0,142.0,62.0,147.0,149.0,20.0,110.0,135.0,89.0,26.0,41.0,350.0,299.0,76.0,185.0,144.0,119.0,206.0,107.0,71.0,48.0,337.0,302.0,235.0,104.0,33.0,173.0,155.0,160.0,45.0,98.0,468.0,204.0,73.0,51.0,76.0,472.0,50.0,97.0,104.0,69.0,45.0,145.0,119.0,193.0,299.0,77.0,87.0,191.0,32.0,136.0,484.0,69.0,428.0,149.0,155.0,93.0,125.0,167.0,60.0,303.0,63.0,116.0,147.0,43.0,137.0,74.0,335.0,92.0,145.0,253.0,119.0,193.0,22.0,151.0,360.0,81.0,96.0,366.0,88.0,299.0,70.0,86.0,50.0,93.0,104.0,69.0,204.0,145.0,154.0,185.0,79.0,255.0,158.0,178.0,135.0,34.0,180.0,102.0,164.0,166.0,205.0,243.0,88.0,350.0,225.0,335.0,366.0,93.0,64.0,90.0,222.0,92.0,125.0,46.0,62.0
Sequence Length Heterogeneity,0.0688170016896,1.34102718446,0.152507618277,0.271207638478,0.110341115921,0.111641298133,0.142749867157,0.0157856011585,0.126146246741,0.0,0.345332632711,0.0183285799743,0.0259067428483,0.114388708133,0.0560347322844,0.0714285714286,0.0139681516739,0.0205951790499,0.075417109506,0.0661437827766,0.19133313259,0.141421926379,0.0979664128145,0.00286468280321,0.0,0.0592557157962,0.188423377013,0.343853028363,0.221203182751,0.208538172695,0.0428145556516,0.178453719568,0.0,0.120983844746,0.0215645487294,0.0280898876404,0.0172005229038,0.0,0.172177976705,0.107666613371,0.0,0.270511947043,0.0370185597589,0.0505691087237,0.338455642865,0.117180944039,0.0467297920966,0.0450051437389,0.0816495231461,0.080223503263,0.0540988149946,0.0779759380423,0.0359305620747,0.360571590374,0.133166257766,0.141120222239,0.101278918578,0.0115703410105,0.250946305383,0.0244592445813,0.125092558324,0.0631811819517,0.0352766841475,0.146784389009,0.12992780096,0.0584945017752,0.15656930603,0.0798924278865,0.215349259352,0.0234328931461,0.00814831581069,0.143500751892,0.150208590648,0.0144137515133,0.0,0.0839186935906,0.00736569563736,0.435104921973,0.0481907121133,0.143128039617,0.207580242632,0.031460626752,0.0521477662494,0.0668827666391,0.0,0.125570128386,0.0254237288136,0.289963498625,0.166666666667,0.0461574358827,0.0386557279387,0.0377852033776,0.0844432381781,0.118628301042,0.121446621461,0.170543591959,0.00807482893972,0.0355522343441,0.0539291857441,0.0890729939548,0.0,0.0938512566285,0.123028896216,0.0793120233334,0.0335119795208,0.0535758375611,0.0303218716521,0.419534103076,0.0271810025183,0.119238424864,0.0876671082321,0.0780344808179,0.124709221779,0.296667377273,0.0293873196326,0.0767709361251,0.118214912303,0.0,0.0697470123853,0.151299270192,0.0973267835996,0.0324354083814,0.0264110704603,0.149666295471,0.122272061064,0.0964554211567,0.0886285451032,0.300658669222,0.0204113731532,0.147046634422,0.124247165619,0.172076634182,0.221967410333,0.128385624364,0.23911700729,0.0588996217641,0.0163935803014,0.0858301617396,0.733316591137,0.186328947382,0.0843326280554,0.0111111111111,0.250140252465
Gappiness Percentage,0.0810810810811,0.553892215569,0.116666666667,0.252427184466,0.310379241517,0.136865342163,0.157407407407,0.0079185520362,0.245532245532,0.0,0.453262786596,0.015625,0.0411522633745,0.214387464387,0.222423510467,0.224789915966,0.0157480314961,0.0935390549662,0.0771055753262,0.1,0.30612244898,0.392453951277,0.379464285714,0.000262605042017,0.0,0.406390977444,0.378104575163,0.43018018018,0.379467186485,0.40435413643,0.174319727891,0.172185430464,0.0,0.20218579235,0.0965794768612,0.025,0.00961538461538,0.0,0.425114155251,0.395567698846,0.0,0.595614035088,0.0892543859649,0.199650174913,0.479344729345,0.137755102041,0.0826666666667,0.0277777777778,0.208646616541,0.19823434992,0.117006802721,0.193732193732,0.161375661376,0.393243243243,0.376518218623,0.223011363636,0.252380952381,0.015873015873,0.221294363257,0.0758293838863,0.142222222222,0.212121212121,0.0864197530864,0.151024590164,0.310588235294,0.205026455026,0.162087912088,0.0772946859903,0.285185185185,0.0325342465753,0.058,0.227184466019,0.360557138335,0.025641025641,0.0224719101124,0.260465116279,0.00173611111111,0.36047979798,0.0810916179337,0.518244406196,0.249466950959,0.0526315789474,0.0424628450106,0.182700794351,0.0,0.410106382979,0.0368852459016,0.335244335244,0.181818181818,0.127952755906,0.186731195806,0.046511627907,0.114285714286,0.211764705882,0.423857142857,0.515576962492,0.00919540229885,0.0799663299663,0.182336182336,0.179915048544,0.0,0.0690789473684,0.27059712774,0.0923694779116,0.189380530973,0.0460704607046,0.0295454545455,0.459677419355,0.0238095238095,0.249140893471,0.317666666667,0.135738831615,0.27145581691,0.498095238095,0.0846511627907,0.103277674706,0.292485549133,0.0,0.0569620253165,0.477409326425,0.332535885167,0.0296296296296,0.0688405797101,0.325,0.189054726368,0.307926829268,0.0776470588235,0.402661064426,0.0227642276423,0.336724647194,0.231741573034,0.420009784736,0.315471698113,0.414837398374,0.471851225697,0.275524002705,0.0208333333333,0.181818181818,0.465065502183,0.49885583524,0.292695473251,0.0163043478261,0.370967741935
Average Gap Length,3.5294117647099994,30.8333333333,14.0,12.2352941176,7.06818181818,5.39130434783,5.27586206897,1.0,5.09677419355,0.0,19.3962264151,1.0,2.5,5.18965517241,6.77914110429,7.13333333333,1.5,2.93939393939,6.5,2.25,22.5,8.15432098765,10.2,1.0,0.0,11.5,15.6351351351,23.2926829268,11.2307692308,13.5242718447,3.7962962963,5.51515151515,0.0,7.4,1.66956521739,2.25,1.0,0.0,10.64,10.651226158,0.0,34.8205128205,3.73394495413,4.41436464088,17.4051724138,3.27272727273,3.1,2.66666666667,4.91150442478,8.66666666667,4.64864864865,7.55555555556,1.5641025641,14.55,8.01724137931,6.40816326531,7.95,1.22222222222,28.9090909091,5.05263157895,3.55555555556,3.125,2.625,8.56976744186,7.76470588235,10.3333333333,8.42857142857,5.33333333333,15.4,3.16666666667,2.41666666667,5.70731707317,10.7452830189,1.09090909091,1.0,7.85964912281,1.0,11.1960784314,5.94285714286,19.4258064516,18.72,2.28571428571,2.22222222222,5.30769230769,0.0,11.4222222222,1.8,18.0588235294,3.27272727273,3.61111111111,3.89075630252,2.0,3.69230769231,7.71428571429,16.081300813,15.48,1.0,3.14049586777,4.05063291139,4.39259259259,0.0,2.625,15.0420168067,2.3,4.65217391304,5.66666666667,1.44444444444,26.71875,2.0,8.05555555556,7.68548387097,4.64705882353,6.88709677419,19.3703703704,3.37037037037,4.51351351351,10.7659574468,0.0,9.0,12.7617728532,8.77894736842,2.66666666667,1.85365853659,7.15,7.6,6.93893129771,3.14285714286,11.7346938776,1.55555555556,9.58878504673,5.68965517241,10.5337423313,13.0625,17.1512605042,18.9863945578,6.93617021277,1.14285714286,3.6,23.6666666667,15.7971014493,6.1847826087,1.0,12.5454545455
Median Gap Length,1.0,5.0,14.0,4.0,4.0,3.0,3.0,1.0,3.0,0.0,9.0,1.0,2.0,2.0,6.0,4.0,1.5,2.0,7.5,2.5,21.0,4.0,11.0,1.0,0.0,12.0,4.0,15.0,8.0,10.0,2.0,5.0,0.0,3.0,1.0,1.0,1.0,0.0,7.0,6.0,0.0,38.0,2.0,3.0,13.0,1.0,3.5,2.0,3.0,5.0,3.0,6.0,1.0,14.0,7.0,3.0,11.0,1.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,12.0,6.0,4.0,14.0,3.0,2.0,3.0,7.0,1.0,1.0,4.0,1.0,3.0,4.0,32.0,6.0,1.5,1.0,5.0,0.0,9.0,1.0,5.0,2.0,4.0,2.0,2.0,3.0,11.0,9.0,9.0,1.0,3.0,2.0,2.0,0.0,2.0,7.0,1.5,3.0,3.0,1.0,7.5,1.0,8.0,4.0,4.0,4.0,33.0,2.0,3.0,11.0,0.0,9.0,8.0,2.0,1.0,1.0,8.0,7.0,8.0,1.0,8.0,1.0,4.0,3.0,7.0,7.5,11.0,6.0,6.0,1.0,2.0,4.0,15.0,5.0,1.0,9.5
1-SPFP(masked),0.821068938807,0.474509803922,0.68275862069,0.449704142012,0.188559322034,0.538028169014,0.491140642303,0.807600281492,0.425028506271,0.976076555024,0.353834176722,0.941176470588,0.785398230088,0.617186183656,0.757246902826,0.405982905983,0.53125,0.774395216091,0.730245231608,0.795652173913,0.406926406926,0.349262425501,0.224358974359,0.741021883238,0.952380952381,0.826146693498,0.361099184199,0.237649063032,0.493334331935,0.423551968609,0.544210136885,0.463731656184,0.97274763564,0.730769230769,0.872563184455,0.767441860465,0.751573368665,0.926829268293,0.564011727339,0.406197893978,1.0,0.31702805025,0.781402007797,0.361751755325,0.326750939529,0.731038192577,0.523308270677,0.689149560117,0.629674099485,0.641582336707,0.870781099325,0.712929623568,0.576327241079,0.606049004594,0.644217252396,0.371298405467,0.81977946244,0.675689223058,0.829140461216,0.898954703833,0.852272727273,0.820912634717,0.717703349282,0.611220648862,0.605560578662,0.680555555556,0.797936893204,0.68156424581,0.541062801932,0.986794717887,0.840579710145,0.319880194684,0.414609053498,0.745535714286,0.814671814672,0.528622087133,0.793706293706,0.345953002611,0.748353096179,0.765949129159,0.47987987988,0.817857142857,0.631205673759,0.721175930179,0.984,0.285434071922,0.619335347432,0.342259682066,0.788321167883,0.426948051948,0.509510129743,0.733333333333,0.656087709175,0.570512820513,0.419621601303,0.419954924126,0.972027972028,0.764971876034,0.379301776618,0.387836121109,1.0,0.514397905759,0.28810720268,0.559322033898,0.76293622142,0.846153846154,0.918660287081,0.449811320755,0.727083333333,0.600403632694,0.632385195931,0.71768707483,0.338527851459,0.783933518006,0.845174973489,0.469451931716,0.671908787104,0.643243243243,0.839160839161,0.344543820959,0.605894172806,0.593220338983,0.854272778721,0.550496688742,0.55787037037,0.442459408561,0.729748127978,0.159779614325,0.81281618887,0.371617485001,0.872209821429,0.562048236754,0.599283154122,0.406094464195,0.373098155379,0.709991079393,0.823655913978,0.51843575419,0.736328125,0.424059293044,0.528704538623,0.933333333333,0.478549540347
1-SPFN(masked),1.0,0.560185185185,1.0,0.734299516908,0.42380952381,0.786008230453,0.712449799197,0.81825311943,0.796474358974,0.971428571429,0.554945054945,0.977777777778,0.946666666667,0.853846153846,0.959911049766,0.608974358974,0.8779342723,0.952205882353,0.960573476703,0.897058823529,0.505376344086,0.836790075596,0.344827586207,0.894673123487,1.0,0.952295632699,0.789671361502,0.347014925373,0.844162501602,0.599419448476,0.886678722122,0.63453815261,0.962684729064,0.780821917808,0.967024041585,0.970588235294,0.756333333333,1.0,0.799342105263,0.681768903008,1.0,0.684596804162,0.982454998916,0.850817286162,0.664997914059,0.924489795918,0.644444444444,0.979166666667,0.820701989716,0.809988385598,0.916751269036,0.991803278689,0.630666666667,0.897392290249,0.788148843027,0.529220779221,0.933673469388,0.943977591036,0.92514619883,0.977272727273,0.892857142857,0.94708994709,0.833333333333,0.939393939394,0.895387700535,0.848484848485,0.88195841717,0.847222222222,0.678787878788,1.0,0.920634920635,0.762176628011,0.693461160275,0.994047619048,0.89029535865,0.846996753247,0.970085470085,0.602272727273,0.916129032258,0.91138966641,0.760952380952,0.987068965517,0.773913043478,0.951515151515,1.0,0.511588541667,0.64465408805,0.729090909091,0.947368421053,0.644607843137,0.84604352435,0.916666666667,0.935802469136,0.741666666667,0.825912474218,0.714433403593,0.972027972028,0.939550949914,0.889568764569,0.848032407407,1.0,0.761627906977,0.737142857143,0.540983606557,0.91884057971,0.959731543624,0.96,0.735802469136,0.877987421384,0.672316384181,0.940344119158,0.893121693122,0.545405982906,0.898412698413,0.94880952381,0.703703703704,0.961462728551,1.0,1.0,0.892751322751,0.901714513557,0.686274509804,0.945802005013,0.711229946524,0.737003058104,0.68470384373,0.871544715447,0.270774976657,0.956349206349,0.799736495389,0.979323308271,0.803884711779,0.88,0.752919020716,0.789458689459,0.936352941176,0.928484848485,0.859259259259,0.884976525822,0.724951267057,0.807621671258,1.0,0.617259552042
TC(masked),1.0,0.138888888889,1.0,0.594202898551,0.166666666667,0.679012345679,0.349397590361,0.4,0.346153846154,0.7,0.358974358974,0.966666666667,0.92,0.581818181818,0.587301587302,0.346153846154,0.816901408451,0.715909090909,0.940860215054,0.794117647059,0.274193548387,0.194029850746,0.0,0.0,1.0,0.5,0.605633802817,0.134328358209,0.56862745098,0.0,0.620253164557,0.397590361446,0.7,0.671232876712,0.80701754386,0.941176470588,0.4,1.0,0.276315789474,0.115044247788,1.0,0.0,0.820754716981,0.522727272727,0.148936170213,0.757142857143,0.111111111111,0.9375,0.652582159624,0.643902439024,0.776649746193,0.983606557377,0.08,0.698412698413,0.524390243902,0.272727272727,0.535714285714,0.882352941176,0.887719298246,0.931818181818,0.839285714286,0.75,0.75,0.867768595041,0.409090909091,0.469696969697,0.619718309859,0.770833333333,0.363636363636,1.0,0.847619047619,0.35593220339,0.300884955752,0.982142857143,0.835443037975,0.602272727273,0.730769230769,0.1,0.790322580645,0.518518518519,0.64,0.974137931034,0.660869565217,0.733333333333,1.0,0.015625,0.301886792453,0.4,0.921052631579,0.367647058824,0.227848101266,0.75,0.876543209877,0.65,0.169491525424,0.0,0.958041958042,0.730569948187,0.659090909091,0.291666666667,1.0,0.523255813953,0.43,0.426229508197,0.797101449275,0.939597315436,0.925,0.654320987654,0.867924528302,0.440677966102,0.636363636364,0.746031746032,0.0,0.555555555556,0.875,0.345679012346,0.886075949367,1.0,1.0,0.555555555556,0.763157894737,0.529411764706,0.850877192982,0.352941176471,0.605504587156,0.413043478261,0.79674796748,0.0,0.934523809524,0.304347826087,0.929824561404,0.263157894737,0.810526315789,0.338983050847,0.455555555556,0.483333333333,0.8,0.644444444444,0.788732394366,0.0,0.106060606061,1.0,0.0
Compression(masked),1.0,1.00598802395,1.0,1.05825242718,0.976047904192,0.960264900662,1.01234567901,1.03846153846,1.0,1.05,1.06790123457,1.0,1.0,1.02777777778,1.00925925926,0.991596638655,1.07874015748,1.06557377049,1.0,1.0,0.959183673469,0.970588235294,0.958333333333,1.53125,1.0,1.0,1.00326797386,1.13153153153,1.06432748538,1.58461538462,1.0,1.0,1.15,1.04918032787,1.02816901408,1.0,1.03846153846,1.0,1.00456621005,1.11202185792,1.0,1.13333333333,1.05263157895,1.0,1.22222222222,0.991071428571,0.96,1.0,0.963157894737,1.02808988764,1.03673469388,1.0,1.16666666667,1.11891891892,1.13684210526,1.27840909091,1.04444444444,1.0303030303,0.997912317328,0.995260663507,1.0,0.981818181818,1.01234567901,1.01639344262,1.0,0.953703703704,1.18269230769,1.0,1.06666666667,1.0,0.992,1.0145631068,1.02849002849,1.0,0.988764044944,1.03255813953,1.03125,1.0625,0.968810916179,1.08571428571,0.995735607676,1.0,1.03184713376,1.0,1.0,0.948936170213,1.06557377049,1.09009009009,1.0303030303,0.984251968504,0.994152046784,1.0,0.992857142857,1.11764705882,1.174,1.17647058824,1.0,0.984848484848,0.992592592593,0.990291262136,1.0,1.07236842105,1.26530612245,1.22891566265,1.0,1.0,1.01136363636,1.05913978495,1.14285714286,0.969072164948,1.08,1.0206185567,0.98347107438,1.15714285714,1.0,1.04761904762,1.07514450867,1.0,1.0,1.11658031088,1.02392344498,1.10555555556,1.0,1.0,0.980099502488,1.17073170732,1.02352941176,1.1862745098,1.0,1.16967509025,1.0,0.981735159817,1.01509433962,1.09756097561,1.01318681319,1.04310344828,1.0,0.989898989899,1.00436681223,1.06956521739,1.0,1.0,1.35483870968
Average Terminal Gap length,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
