Statistics,AL00047241-Small,AL10051306,AL10063562,AL00050685,AL10050875,AL00056276,AL00052787,AL10052799,AL00052441,AL10089447-Small,AL00051735,AL00057282,AL00055186,AL00054403,AL00050155,AL00050715,AL00102031,AL00048098,AL00053377,AL00089447,AL10048599,AL00052799,AL10063763,AL10053473,AL00055594,AL10051350,AL00053335,AL00052150,AL00050692,AL10050412,AL00050815-Small,AL00052086,AL10089447,AL20089447,AL00050847,AL00101215,AL10052799-Small,AL00088995,AL10054593-Small,AL00051366,AL00089048,AL00050684,AL00047241,AL10050815,AL00049879,AL00054407,AL10047861,AL00100897,AL00053614,AL00051934,AL00069394,AL00050465,AL10057468,AL00050799,AL00050021,AL10063410,AL10051350-Small,AL00054097,AL00051931,AL00069572,AL00063763,AL00057468,AL00082614,AL00051412,AL10053335-Small,AL00055593,AL00063492,AL00074653,AL10050021,AL00064294,AL00050876,AL00063410,AL00051366-Small,AL00047861,AL00051984,AL00052141,AL10053473-Small,AL00088696,AL00053701,AL10051735,AL00069381,AL00089800,AL00109622,AL10050155-Small,AL00068994,AL00053697,AL10109622,AL00051971,AL00103575,AL10056276,AL00050815,AL10050712,AL10050335,AL10054446,AL00051395,AL10054592,AL00089623,AL00051352,AL10050815-Small,AL00063412,AL10054814,AL00049599,AL00051913,AL00057413,AL10074933,AL00051713,AL00054253,AL00051904,AL00069117,AL00054814,AL10053335,AL00050155-Small,AL00050464,AL10051735-Small,AL00053354,AL00047305,AL10051367,AL00056022,AL00055637,AL00052317,AL00050475,AL10101215,AL00050847-Small,AL10057491,AL00055723,AL10050464,AL10069117,AL00055464,AL00051392,AL00100877,AL00054790,AL10054593,AL00051906,AL00051395-Small,AL00053473,AL10050155,AL00050331,AL00052113,AL00051306,AL10054592-Small,AL00052821,AL00057492,AL10050412-Small
1-SPFP,0.740157480315,0.599206349206,0.834482758621,0.628650904033,0.334566987417,0.656488549618,0.683856502242,0.960559265442,0.755764304014,1.0,0.262063227953,0.978609625668,0.79128440367,0.708153766592,0.950409816189,0.373068432671,0.676136363636,0.906960811181,0.820334261838,0.894736842105,0.567567567568,0.661785333558,0.409311348206,0.985853673799,1.0,0.840354380184,0.511152104645,0.258373205742,0.727875446961,0.680314570283,0.623578468537,0.487119437939,1.0,0.711538461538,0.974368109989,0.929824561404,0.906066536204,1.0,0.638614420417,0.646257188421,1.0,0.569241883777,0.930859597371,0.670892042072,0.507646656015,0.853684776762,0.739910313901,0.973607038123,0.720848056537,0.859293680297,0.939345314506,0.926869082599,0.856562703054,0.688466111772,0.751798561151,0.523839009288,0.872777017784,0.939,0.937238493724,0.953593859037,0.875,0.958944954128,0.644230769231,0.880587177951,0.765215355805,0.810996563574,0.856882959369,0.830508474576,0.86524822695,0.970588235294,0.898550724638,0.664752851711,0.376572594356,0.986631016043,0.701960784314,0.561940905394,0.989547038328,0.561724915445,0.900132567388,0.936385665327,0.606382978723,0.852694610778,0.512110726644,0.94210889042,1.0,0.497040965337,0.484949832776,0.517666201767,0.550724637681,0.502521008403,0.718253660804,0.9384359401,0.759128386337,0.382978723404,0.504900638432,0.59479889178,0.972027972028,0.936462412443,0.621323989488,0.732448837084,1.0,0.716145833333,0.4495627798,0.740566037736,0.800489596083,0.912055335968,0.930704898447,0.329156223893,0.818825910931,0.642137096774,0.875642701525,0.948348856901,0.69586104952,0.902895054282,0.890491452991,0.632737276479,0.906532861078,1.0,0.990675990676,0.500558492814,0.643185885963,0.905882352941,0.96402266289,0.712318286151,0.25,0.775713305226,0.715629522431,0.304621848739,0.919055649241,0.617828659635,0.906092789268,0.600971879232,0.513011152416,0.399789891444,0.476966979209,0.924859487241,0.935483870968,0.692166237587,0.781431334623,0.566979316979,0.723546379232,0.977777777778,0.573065902579
1-SPFN,0.727554179567,0.580769230769,0.834482758621,0.616643929059,0.317638791286,0.62865497076,0.673289183223,0.960559265442,0.768451519537,1.0,0.234200743494,0.978609625668,0.768374164811,0.688222482828,0.946942424316,0.374722838137,0.639784946237,0.895306370891,0.802452316076,0.886956521739,0.647577092511,0.636363636364,0.430173292559,0.98224925853,1.0,0.833614970151,0.44496350365,0.26213592233,0.723563388626,0.649310708218,0.615874204418,0.43956043956,1.0,0.752032520325,0.977071161364,0.924418604651,0.906066536204,1.0,0.558281300131,0.591568610104,1.0,0.522331786543,0.931614930424,0.651843817787,0.45698630137,0.861563517915,0.756880733945,0.97503671072,0.708948740226,0.851851851852,0.941763191763,0.938512396694,0.863576809695,0.662471395881,0.729766803841,0.503871351995,0.873374401095,0.927407407407,0.937238493724,0.952928870293,0.88,0.954130534003,0.638095238095,0.877904545726,0.738590149119,0.833922261484,0.838078291815,0.821229050279,0.853146853147,0.950780312125,0.90775988287,0.657181520881,0.322181818182,0.987511150758,0.696498054475,0.519939804364,0.989547038328,0.511025641026,0.907349665924,0.930312585718,0.612903225806,0.847619047619,0.341801385681,0.938229238161,1.0,0.473495387319,0.425219941349,0.468940829648,0.546762589928,0.501677852349,0.709024856597,0.9384359401,0.748113755078,0.315789473684,0.446343402226,0.546490208352,0.972027972028,0.939311794645,0.619463505926,0.725319148936,1.0,0.68578553616,0.36336275405,0.751196172249,0.788902291918,0.911154985192,0.930704898447,0.290989660266,0.803376365442,0.663541666667,0.867313468909,0.949152542373,0.632728494624,0.892399403875,0.885289431758,0.607572644555,0.895258453168,1.0,0.990675990676,0.428043810494,0.675664786463,0.905882352941,0.965664018161,0.740063593005,0.215130023641,0.763142664223,0.666891436278,0.291603821016,0.922165820643,0.572671992369,0.909141895681,0.555604654588,0.481843575419,0.341952875399,0.394923378114,0.911859417598,0.935483870968,0.719144058082,0.781431334623,0.550046663556,0.725418569254,0.977777777778,0.549450549451
SP-Score,0.7338558299410001,0.589987789988,0.834482758621,0.622647416546,0.326102889351,0.642571760189,0.678572842733,0.960559265442,0.762107911775,1.0,0.248131985724,0.978609625668,0.77982928424,0.69818812471,0.948676120252,0.373895635404,0.657960654936,0.901133591036,0.811393288957,0.890846681922,0.607572330039,0.649074484961,0.419742320382,0.984051466164,1.0,0.836984675167,0.478057804147,0.260254564036,0.725719417793,0.66481263925,0.619726336477,0.46333993875,1.0,0.731785490932,0.975719635676,0.927121583027,0.906066536204,1.0,0.598447860274,0.618912899262,1.0,0.54578683516,0.931237263897,0.66136792993,0.482316478692,0.857624147339,0.748395523923,0.974321874421,0.714898398381,0.855572766075,0.940554253134,0.932690739646,0.860069756375,0.675468753826,0.740782682496,0.513855180642,0.873075709439,0.933203703704,0.937238493724,0.953261364665,0.8775,0.956537744066,0.641163003663,0.879245861838,0.751902752462,0.822459412529,0.847480625592,0.825868762428,0.859197540049,0.960684273709,0.903155303754,0.660967186296,0.349377206269,0.987071083401,0.699229419394,0.540940354879,0.989547038328,0.536375278235,0.903741116656,0.933349125522,0.609643102265,0.850156829199,0.426956056162,0.940169064291,1.0,0.485268176328,0.455084887062,0.493303515707,0.548743613805,0.502099430376,0.7136392587,0.9384359401,0.753621070708,0.349384098544,0.475622020329,0.570644550066,0.972027972028,0.937887103544,0.620393747707,0.72888399301,1.0,0.700965684746,0.406462766925,0.745881104992,0.794695944001,0.91160516058,0.930704898447,0.310072942079,0.811101138187,0.65283938172,0.871478085217,0.948750699637,0.664294772072,0.897647229079,0.887890442375,0.620154960517,0.900895657123,1.0,0.990675990676,0.464301151654,0.659425336213,0.905882352941,0.964843340525,0.726190939578,0.23256501182,0.769427984725,0.691260479355,0.298112834878,0.920610734942,0.595250326002,0.907617342475,0.57828826691,0.497427363918,0.370871383422,0.435945178661,0.91835945242,0.935483870968,0.705655147835,0.781431334623,0.558512990268,0.724482474243,0.977777777778,0.561258226015
TC,0.5104895104895105,0.311111111111,0.616666666667,0.315789473684,0.117647058824,0.416666666667,0.157894736842,0.846153846154,0.274809160305,1.0,0.0217391304348,0.9375,0.635220125786,0.352941176471,0.49,0.107142857143,0.459677419355,0.601769911504,0.719230769231,0.780487804878,0.417582417582,0.076,0.08,0.28125,1.0,0.05,0.0872483221477,0.0509915014164,0.161971830986,0.153846153846,0.251612903226,0.06,1.0,0.542553191489,0.764285714286,0.842696629213,0.730769230769,1.0,0.0923076923077,0.132911392405,1.0,0.0737704918033,0.578947368421,0.159420289855,0.0673575129534,0.605504587156,0.30985915493,0.854166666667,0.354166666667,0.519108280255,0.785714285714,0.726495726496,0.470588235294,0.184713375796,0.264516129032,0.120481927711,0.529411764706,0.767676767677,0.898148148148,0.89175257732,0.803278688525,0.666666666667,0.527777777778,0.53781512605,0.25641025641,0.321428571429,0.602040816327,0.723076923077,0.6875,0.916083916084,0.773109243697,0.0585106382979,0.0681003584229,0.922077922078,0.528735632184,0.208092485549,0.875,0.258992805755,0.704781704782,0.228571428571,0.365688487585,0.708333333333,0.122580645161,0.695652173913,1.0,0.0721153846154,0.180327868852,0.175548589342,0.396226415094,0.166666666667,0.093567251462,0.809523809524,0.492647058824,0.262295081967,0.088295687885,0.00900900900901,0.958041958042,0.634615384615,0.150793650794,0.122340425532,1.0,0.333333333333,0.150649350649,0.623376623377,0.521276595745,0.819944598338,0.781609195402,0.122270742358,0.557142857143,0.4,0.272727272727,0.795454545455,0.247933884298,0.486486486486,0.692682926829,0.239726027397,0.631578947368,1.0,0.974683544304,0.00845070422535,0.219512195122,0.842696629213,0.863636363636,0.416666666667,0.143790849673,0.311475409836,0.41717791411,0.0566037735849,0.860696517413,0.133079847909,0.652173913043,0.0712530712531,0.209090909091,0.15652173913,0.0881458966565,0.278846153846,0.825396825397,0.344086021505,0.561797752809,0.128205128205,0.194805194805,0.955555555556,0.156862745098
Modeler,0.7401574803149606,0.599206349206,0.834482758621,0.628650904033,0.334566987417,0.656488549618,0.683856502242,0.960559265442,0.755764304014,1.0,0.262063227953,0.978609625668,0.79128440367,0.708153766592,0.950409816189,0.373068432671,0.676136363636,0.906960811181,0.820334261838,0.894736842105,0.567567567568,0.661785333558,0.409311348206,0.985853673799,1.0,0.840354380184,0.511152104645,0.258373205742,0.727875446961,0.680314570283,0.623578468537,0.487119437939,1.0,0.711538461538,0.974368109989,0.929824561404,0.906066536204,1.0,0.638614420417,0.646257188421,1.0,0.569241883777,0.930859597371,0.670892042072,0.507646656015,0.853684776762,0.739910313901,0.973607038123,0.720848056537,0.859293680297,0.939345314506,0.926869082599,0.856562703054,0.688466111772,0.751798561151,0.523839009288,0.872777017784,0.939,0.937238493724,0.953593859037,0.875,0.958944954128,0.644230769231,0.880587177951,0.765215355805,0.810996563574,0.856882959369,0.830508474576,0.86524822695,0.970588235294,0.898550724638,0.664752851711,0.376572594356,0.986631016043,0.701960784314,0.561940905394,0.989547038328,0.561724915445,0.900132567388,0.936385665327,0.606382978723,0.852694610778,0.512110726644,0.94210889042,1.0,0.497040965337,0.484949832776,0.517666201767,0.550724637681,0.502521008403,0.718253660804,0.9384359401,0.759128386337,0.382978723404,0.504900638432,0.59479889178,0.972027972028,0.936462412443,0.621323989488,0.732448837084,1.0,0.716145833333,0.4495627798,0.740566037736,0.800489596083,0.912055335968,0.930704898447,0.329156223893,0.818825910931,0.642137096774,0.875642701525,0.948348856901,0.69586104952,0.902895054282,0.890491452991,0.632737276479,0.906532861078,1.0,0.990675990676,0.500558492814,0.643185885963,0.905882352941,0.96402266289,0.712318286151,0.25,0.775713305226,0.715629522431,0.304621848739,0.919055649241,0.617828659635,0.906092789268,0.600971879232,0.513011152416,0.399789891444,0.476966979209,0.924859487241,0.935483870968,0.692166237587,0.781431334623,0.566979316979,0.723546379232,0.977777777778,0.573065902579
Compression,1.0405405405405406,1.0,1.0,0.970873786408,0.982035928144,1.05298013245,1.04938271605,1.0,1.00699300699,1.0,1.21604938272,1.0,1.04938271605,1.06481481481,1.19444444444,0.991596638655,1.07874015748,1.0737704918,1.04270462633,1.0,0.843537414966,1.16666666667,0.958333333333,1.125,1.0,1.44642857143,1.25490196078,1.02702702703,1.0,1.56923076923,1.06547619048,1.28476821192,1.0,0.94262295082,1.02816901408,1.01111111111,1.0,1.0,1.44520547945,1.28961748634,1.0,1.2701754386,1.05921052632,1.28260869565,1.52564102564,0.991071428571,0.946666666667,1.0,1.05526315789,1.05898876404,1.0,1.0,0.972222222222,1.24324324324,1.24210526316,1.14204545455,1.04444444444,1.0404040404,0.995824634656,1.01421800948,1.0,0.981818181818,1.02469135802,1.03073770492,1.28,0.925925925926,1.06730769231,1.0,1.0,1.03424657534,0.992,1.06796116505,1.31623931624,1.0,1.01123595506,1.15348837209,1.0,1.1875,0.982456140351,1.84285714286,0.980810234542,1.00657894737,1.48407643312,1.07766990291,1.0,1.0170212766,1.24590163934,1.27027027027,1.01515151515,1.03937007874,1.19883040936,1.0,1.08571428571,1.12941176471,1.47,2.02521008403,1.0,0.988636363636,1.08888888889,1.05825242718,1.0,1.07236842105,1.5873015873,0.987951807229,1.05309734513,1.0027100271,1.0,1.07258064516,1.07142857143,0.948453608247,1.56,1.0,1.21487603306,1.02857142857,1.01860465116,1.18367346939,1.10404624277,1.0,1.0,1.93005181347,1.03349282297,1.0,1.0,0.925,1.13930348259,1.15447154472,1.17647058824,1.07843137255,1.0,1.37545126354,1.01123595506,1.30593607306,1.06037735849,1.30894308943,1.54725274725,1.53448275862,1.0,0.949494949495,1.0,1.2,1.08024691358,1.0,1.43548387097
Average Pairwise P-Distance,0.860814458486,0.814298018949,0.52922705314,0.72558849887,0.866442755423,0.76663335237,0.716576829227,0.764895104895,0.786193787616,0.796428571429,0.879565203046,0.402721774194,0.703348308521,0.809063244915,0.721399903542,0.888737204087,0.516129032258,0.660856916819,0.749552440302,0.788040385601,0.85097728965,0.799765163582,0.847672274575,0.782683774713,0.524376417234,0.774916539814,0.861152728131,0.850695955925,0.833244673249,0.854308558811,0.840049276744,0.815129818058,0.804679802956,0.792347415101,0.654724999866,0.619511754885,0.767871794872,0.770731707317,0.841256159581,0.839139411951,0.236842105263,0.869192047687,0.809937360475,0.808553896499,0.848710221668,0.737639698197,0.839825595677,0.308458383227,0.784573698352,0.698984691535,0.647427116702,0.678466734187,0.675416092756,0.708650643938,0.75184822332,0.809471716687,0.766869800029,0.444285188746,0.6296426235,0.732845499985,0.743230079875,0.619349125512,0.828544212133,0.618521313252,0.799456589325,0.607942720467,0.732430894085,0.861909953792,0.774176562685,0.572314102178,0.467356948607,0.834185311021,0.858698839736,0.785150303873,0.787018255578,0.739221783702,0.763809825005,0.860946387181,0.440886735322,0.764229860249,0.749079248371,0.693491285403,0.851960784314,0.726479842386,0.0346666666667,0.833676484616,0.886406493972,0.815108708814,0.744036970781,0.818706564327,0.810459788512,0.809847374847,0.801628915955,0.912852664577,0.833805371936,0.86218096979,0.622377622378,0.577125718084,0.784618248327,0.809989405627,0.706793206793,0.744416359698,0.849104293182,0.879336650083,0.784402974313,0.666253343173,0.589742678725,0.854271993041,0.807710109027,0.761102969559,0.794122381104,0.753557295982,0.794908485751,0.785458223694,0.657215231991,0.832150611068,0.725144030768,0.0036036036036,0.343550331525,0.843426904794,0.859316943561,0.690131311764,0.663404796261,0.766103536779,0.929481607917,0.807125851204,0.812615551788,0.880696127587,0.697150997151,0.789775128239,0.724044994574,0.837399016901,0.811895826654,0.844925494354,0.863779802491,0.739846879968,0.681441666037,0.821851041798,0.746465242071,0.869696407613,0.803832859116,0.5,0.867865318527
Maximum Pairwise P-Distance,0.925373134328,0.976744186047,0.739130434783,0.880733944954,0.955056179775,0.839805825243,0.89,1.0,0.910256410256,1.0,0.928571428571,0.58064516129,0.824324324324,0.942857142857,0.896103896104,0.918918918919,0.774193548387,0.936363636364,0.788844621514,0.864864864865,0.867647058824,0.96,0.975,1.0,0.690476190476,1.0,0.909722222222,0.922222222222,0.945205479452,1.0,0.90756302521,0.934579439252,1.0,0.829545454545,0.834645669291,0.855421686747,0.96,0.878048780488,0.928229665072,0.942857142857,0.302631578947,0.991304347826,0.956204379562,0.941176470588,0.970297029703,0.8625,0.983050847458,0.511111111111,0.87265917603,0.80534351145,0.755980861244,0.842105263158,0.928571428571,0.945054945055,0.888888888889,0.928057553957,0.939393939394,0.833333333333,0.72641509434,0.828125,0.810344827586,0.825,0.885714285714,0.767741935484,0.939393939394,0.904109589041,0.884615384615,0.929824561404,0.90625,0.647887323944,0.718181818182,0.962962962963,0.942857142857,0.864864864865,0.882352941176,0.885496183206,0.935483870968,0.954545454545,0.789081885856,0.96875,0.895833333333,0.801470588235,0.935714285714,0.83950617284,0.048,0.971428571429,0.964912280702,0.904347826087,0.807692307692,0.893617021277,0.936507936508,0.923076923077,0.883333333333,0.945454545455,0.929166666667,1.0,0.678321678322,0.827751196172,0.914893617021,0.949685534591,0.909090909091,0.909090909091,0.93009118541,0.906666666667,0.884615384615,0.743119266055,0.8125,0.904191616766,0.89552238806,0.873015873016,0.969696969697,0.833333333333,0.957746478873,0.90625,0.737704918033,0.949579831933,0.879310344828,0.00540540540541,0.442857142857,0.93956043956,0.969072164948,0.855421686747,0.798387096774,0.913043478261,0.949275362319,0.967741935484,0.883720930233,0.954022988506,0.732323232323,0.940298507463,0.84126984127,0.944444444444,0.862595419847,0.928205128205,0.945945945946,0.948051948052,0.803278688525,0.954545454545,0.83908045977,1.0,0.923076923077,0.577777777778,1.0
Number of Sequences,5.0,4.0,4.0,4.0,6.0,3.0,6.0,34.0,9.0,21.0,7.0,4.0,3.0,13.0,46.0,4.0,3.0,17.0,3.0,4.0,3.0,22.0,7.0,119.0,7.0,95.0,10.0,4.0,18.0,53.0,7.0,7.0,29.0,3.0,28.0,4.0,16.0,5.0,20.0,27.0,3.0,24.0,30.0,29.0,18.0,7.0,5.0,6.0,7.0,7.0,6.0,9.0,21.0,8.0,13.0,8.0,14.0,7.0,3.0,6.0,3.0,15.0,3.0,10.0,17.0,7.0,7.0,3.0,6.0,4.0,4.0,20.0,9.0,6.0,3.0,8.0,18.0,11.0,5.0,166.0,4.0,4.0,3.0,11.0,3.0,16.0,4.0,11.0,3.0,4.0,29.0,6.0,6.0,3.0,28.0,82.0,3.0,18.0,13.0,16.0,14.0,4.0,15.0,3.0,5.0,3.0,5.0,5.0,6.0,6.0,60.0,6.0,13.0,15.0,5.0,11.0,10.0,3.0,4.0,25.0,12.0,3.0,8.0,11.0,3.0,24.0,5.0,7.0,3.0,11.0,8.0,28.0,5.0,10.0,13.0,51.0,6.0,9.0,4.0,19.0,12.0,4.0,12.0
Reference Length,148.0,167.0,60.0,206.0,167.0,302.0,162.0,26.0,143.0,20.0,324.0,32.0,162.0,108.0,108.0,119.0,127.0,122.0,281.0,45.0,147.0,306.0,96.0,32.0,84.0,56.0,306.0,555.0,171.0,65.0,168.0,151.0,20.0,122.0,142.0,90.0,26.0,41.0,438.0,366.0,76.0,285.0,152.0,138.0,234.0,112.0,75.0,48.0,380.0,356.0,245.0,117.0,36.0,185.0,190.0,176.0,45.0,99.0,479.0,211.0,75.0,55.0,81.0,488.0,50.0,108.0,104.0,69.0,45.0,146.0,125.0,206.0,351.0,78.0,89.0,215.0,32.0,144.0,513.0,70.0,469.0,152.0,157.0,103.0,125.0,235.0,61.0,333.0,66.0,127.0,171.0,43.0,140.0,85.0,500.0,119.0,145.0,264.0,135.0,206.0,22.0,152.0,441.0,83.0,113.0,369.0,88.0,372.0,70.0,97.0,50.0,97.0,121.0,70.0,215.0,147.0,173.0,185.0,79.0,386.0,209.0,180.0,138.0,40.0,201.0,123.0,170.0,204.0,205.0,277.0,89.0,438.0,265.0,492.0,455.0,116.0,64.0,99.0,229.0,115.0,162.0,46.0,62.0
