Statistics,AL10051306,AL10063562,AL00050685,AL10050875,AL00056276,AL00052787,AL00052441,AL00057282,AL00055186,AL00054403,AL00050715,AL00102031,AL00053377,AL00089447,AL10048599,AL10063763,AL00055594,AL00052150,AL00052086,AL20089447,AL00101215,AL00088995,AL00089048,AL00054407,AL10047861,AL00100897,AL00053614,AL00051934,AL00069394,AL00050465,AL00050799,AL10063410,AL00054097,AL00051931,AL00069572,AL00063763,AL00057468,AL00082614,AL00055593,AL00063492,AL00074653,AL10050021,AL00064294,AL00050876,AL00047861,AL00051984,AL00052141,AL00088696,AL00069381,AL00089800,AL00109622,AL00068994,AL10109622,AL00103575,AL10056276,AL10050712,AL10050335,AL10054446,AL00089623,AL10054814,AL00049599,AL00057413,AL10074933,AL00051713,AL00054253,AL00069117,AL00054814,AL00050464,AL00053354,AL00047305,AL10051367,AL00056022,AL00055637,AL10101215,AL10057491,AL00055723,AL10069117,AL00051392,AL00054790,AL00051906,AL00050331,AL00052113,AL00051306,AL00052821,AL00057492
1-SPFP,0.463035019455,0.903448275862,0.538343558282,0.256860592755,0.574137931034,0.669310555217,0.476884631404,0.957219251337,0.80504587156,0.465039887377,0.223728813559,0.630681818182,0.909465020576,0.66081871345,0.514893617021,0.307095343681,1.0,0.391557496361,0.553789731051,0.552845528455,0.935294117647,1.0,1.0,0.754338394794,0.676470588235,0.973607038123,0.599081866871,0.827665706052,0.858819693512,0.909803921569,0.600418410042,0.50303030303,0.894025974026,0.909185803758,0.910669975186,0.842696629213,0.913339596054,0.630434782609,0.846517917512,0.772397094431,0.647727272727,0.8,0.967469879518,0.847605224964,0.916146297948,0.689795918367,0.520910209102,0.335488261313,0.485630066323,0.847583643123,0.472222222222,1.0,0.44921875,0.507936507937,0.478424015009,0.822262118492,0.776876267748,0.102564102564,0.972027972028,1.0,0.657060518732,0.169811320755,0.597715736041,0.916996047431,0.880525686977,0.742243436754,0.521276595745,0.523269689737,0.86602357985,0.449587936174,0.868088631187,1.0,0.990675990676,0.795081967213,0.347208121827,0.173333333333,0.579584775087,0.789380530973,0.838523644752,0.354440789474,0.925806451613,0.691756272401,0.651480637813,0.586229835357,0.951492537313
1-SPFN,0.457692307692,0.903448275862,0.478854024557,0.164441321152,0.486842105263,0.605408388521,0.331403762663,0.957219251337,0.781737193764,0.332048919417,0.146341463415,0.596774193548,0.903269754768,0.491304347826,0.533039647577,0.282364933741,1.0,0.217637540453,0.38292476754,0.552845528455,0.924418604651,1.0,1.0,0.755157437568,0.597859327217,0.97503671072,0.544222415291,0.793808734107,0.84749034749,0.920330578512,0.547292143402,0.420190589637,0.84987654321,0.911087866109,0.895746164575,0.857142857143,0.887494294843,0.552380952381,0.737338044759,0.756820877817,0.63687150838,0.671328671329,0.963985594238,0.85505124451,0.916146297948,0.657587548638,0.424880862804,0.252820512821,0.39366786141,0.814285714286,0.314087759815,1.0,0.33724340176,0.460431654676,0.427852348993,0.762063227953,0.666860127684,0.0701754385965,0.972027972028,1.0,0.568578553616,0.129186602871,0.568154402895,0.916090819348,0.880525686977,0.617676266137,0.510416666667,0.442036290323,0.858204992034,0.376284120928,0.814613291877,1.0,0.990675990676,0.760784313725,0.27186009539,0.0921985815603,0.451786918409,0.754653130288,0.815479528884,0.300977653631,0.925806451613,0.663737103554,0.553191489362,0.536529680365,0.944444444444
SP-Score,0.460363663574,0.903448275862,0.508598791419,0.210650956954,0.530490018149,0.637359471869,0.404144197033,0.957219251337,0.793391532662,0.398544403397,0.185035138487,0.613728005865,0.906367387672,0.576061530638,0.523966632299,0.294730138711,1.0,0.304597518407,0.468357249296,0.552845528455,0.929856361149,1.0,1.0,0.754747916181,0.637164957726,0.974321874421,0.571652141081,0.81073722008,0.853155020501,0.915067250041,0.573855276722,0.461610446333,0.871951258618,0.910136834933,0.90320806988,0.849919743178,0.900416945449,0.591407867495,0.791927981135,0.764608986124,0.642299390554,0.735664335664,0.965727736878,0.851328234737,0.916146297948,0.673691733503,0.472895535953,0.294154387067,0.439648963866,0.830934678704,0.393154991019,1.0,0.39323107588,0.484184081306,0.453138182001,0.792162673223,0.721868197716,0.0863697705803,0.972027972028,1.0,0.612819536174,0.149498961813,0.582935069468,0.91654343339,0.880525686977,0.679959851446,0.515846631206,0.48265299003,0.862114285942,0.412936028551,0.841350961532,1.0,0.990675990676,0.777933140469,0.309534108608,0.132765957447,0.515685846748,0.772016830631,0.827001586818,0.327709221552,0.925806451613,0.677746687978,0.602336063587,0.561379757861,0.947968490879
TC,0.0222222222222,0.766666666667,0.3,0.0220588235294,0.29347826087,0.190789473684,0.106870229008,0.90625,0.635220125786,0.0686274509804,0.0178571428571,0.395161290323,0.842307692308,0.292682926829,0.32967032967,0.0666666666667,1.0,0.0254957507082,0.04,0.297872340426,0.842696629213,1.0,1.0,0.412844036697,0.0140845070423,0.854166666667,0.136904761905,0.445859872611,0.616071428571,0.683760683761,0.0,0.066265060241,0.656565656566,0.851851851852,0.819587628866,0.737704918033,0.4,0.388888888889,0.0714285714286,0.510204081633,0.4,0.46875,0.923076923077,0.663865546218,0.714285714286,0.471264367816,0.0635838150289,0.115107913669,0.128668171558,0.645833333333,0.0838709677419,1.0,0.0327868852459,0.320754716981,0.0583333333333,0.595238095238,0.360294117647,0.0,0.958041958042,1.0,0.197278911565,0.012987012987,0.244680851064,0.850415512465,0.758620689655,0.271428571429,0.223529411765,0.0413223140496,0.70243902439,0.0821917808219,0.413533834586,1.0,0.974683544304,0.61797752809,0.0,0.0,0.0245398773006,0.646766169154,0.550724637681,0.122727272727,0.746031746032,0.150537634409,0.213483146067,0.025974025974,0.888888888889
Modeler,0.463035019455,0.903448275862,0.538343558282,0.256860592755,0.574137931034,0.669310555217,0.476884631404,0.957219251337,0.80504587156,0.465039887377,0.223728813559,0.630681818182,0.909465020576,0.66081871345,0.514893617021,0.307095343681,1.0,0.391557496361,0.553789731051,0.552845528455,0.935294117647,1.0,1.0,0.754338394794,0.676470588235,0.973607038123,0.599081866871,0.827665706052,0.858819693512,0.909803921569,0.600418410042,0.50303030303,0.894025974026,0.909185803758,0.910669975186,0.842696629213,0.913339596054,0.630434782609,0.846517917512,0.772397094431,0.647727272727,0.8,0.967469879518,0.847605224964,0.916146297948,0.689795918367,0.520910209102,0.335488261313,0.485630066323,0.847583643123,0.472222222222,1.0,0.44921875,0.507936507937,0.478424015009,0.822262118492,0.776876267748,0.102564102564,0.972027972028,1.0,0.657060518732,0.169811320755,0.597715736041,0.916996047431,0.880525686977,0.742243436754,0.521276595745,0.523269689737,0.86602357985,0.449587936174,0.868088631187,1.0,0.990675990676,0.795081967213,0.347208121827,0.173333333333,0.579584775087,0.789380530973,0.838523644752,0.354440789474,0.925806451613,0.691756272401,0.651480637813,0.586229835357,0.951492537313
Compression,0.994011976048,1.0,1.10194174757,1.67065868263,1.17218543046,1.24074074074,1.62937062937,1.0,1.04938271605,1.35185185185,1.42016806723,1.07874015748,1.0,1.44444444444,0.952380952381,1.04166666667,1.0,1.41801801802,1.4238410596,1.0,1.02222222222,1.0,1.0,0.991071428571,1.21333333333,1.0,1.18684210526,1.09550561798,1.04897959184,1.0,1.31351351351,1.44318181818,1.10101010101,0.989561586639,1.02843601896,0.986666666667,1.03636363636,1.12345679012,1.31481481481,1.06730769231,1.01449275362,1.15555555556,1.00684931507,0.984,1.0,1.06741573034,1.2511627907,1.32638888889,1.15565031983,1.07236842105,1.47133757962,1.0,1.44262295082,1.13636363636,1.15748031496,1.11627906977,1.27142857143,1.25882352941,1.0,1.0,1.21710526316,1.33734939759,1.0,1.0,1.0,1.37142857143,1.09278350515,1.32231404959,1.01395348837,1.40816326531,1.09248554913,1.0,1.0,1.03888888889,1.525,1.50746268657,1.47058823529,1.0487804878,1.05617977528,1.14716981132,1.0,1.09090909091,1.07423580786,1.14197530864,1.0
Average Pairwise P-Distance,0.814298018949,0.52922705314,0.72558849887,0.866442755423,0.76663335237,0.716576829227,0.786193787616,0.402721774194,0.703348308521,0.809063244915,0.888737204087,0.516129032258,0.749552440302,0.788040385601,0.85097728965,0.847672274575,0.524376417234,0.850695955925,0.815129818058,0.792347415101,0.619511754885,0.770731707317,0.236842105263,0.737639698197,0.839825595677,0.308458383227,0.784573698352,0.698984691535,0.647427116702,0.678466734187,0.708650643938,0.809471716687,0.444285188746,0.6296426235,0.732845499985,0.743230079875,0.619349125512,0.828544212133,0.607942720467,0.732430894085,0.861909953792,0.774176562685,0.572314102178,0.467356948607,0.785150303873,0.787018255578,0.739221783702,0.860946387181,0.749079248371,0.693491285403,0.851960784314,0.0346666666667,0.886406493972,0.744036970781,0.818706564327,0.809847374847,0.801628915955,0.912852664577,0.622377622378,0.706793206793,0.744416359698,0.879336650083,0.784402974313,0.666253343173,0.589742678725,0.807710109027,0.761102969559,0.794908485751,0.657215231991,0.832150611068,0.725144030768,0.0036036036036,0.343550331525,0.690131311764,0.766103536779,0.929481607917,0.812615551788,0.697150997151,0.724044994574,0.811895826654,0.681441666037,0.821851041798,0.746465242071,0.803832859116,0.5
Maximum Pairwise P-Distance,0.976744186047,0.739130434783,0.880733944954,0.955056179775,0.839805825243,0.89,0.910256410256,0.58064516129,0.824324324324,0.942857142857,0.918918918919,0.774193548387,0.788844621514,0.864864864865,0.867647058824,0.975,0.690476190476,0.922222222222,0.934579439252,0.829545454545,0.855421686747,0.878048780488,0.302631578947,0.8625,0.983050847458,0.511111111111,0.87265917603,0.80534351145,0.755980861244,0.842105263158,0.945054945055,0.928057553957,0.833333333333,0.72641509434,0.828125,0.810344827586,0.825,0.885714285714,0.904109589041,0.884615384615,0.929824561404,0.90625,0.647887323944,0.718181818182,0.864864864865,0.882352941176,0.885496183206,0.954545454545,0.895833333333,0.801470588235,0.935714285714,0.048,0.964912280702,0.807692307692,0.893617021277,0.923076923077,0.883333333333,0.945454545455,0.678321678322,0.909090909091,0.909090909091,0.906666666667,0.884615384615,0.743119266055,0.8125,0.89552238806,0.873015873016,0.957746478873,0.737704918033,0.949579831933,0.879310344828,0.00540540540541,0.442857142857,0.855421686747,0.913043478261,0.949275362319,0.883720930233,0.732323232323,0.84126984127,0.862595419847,0.803278688525,0.954545454545,0.83908045977,0.923076923077,0.577777777778
Number of Sequences,4.0,4.0,4.0,6.0,3.0,6.0,9.0,4.0,3.0,13.0,4.0,3.0,3.0,4.0,3.0,7.0,7.0,4.0,7.0,3.0,4.0,5.0,3.0,7.0,5.0,6.0,7.0,7.0,6.0,9.0,8.0,8.0,7.0,3.0,6.0,3.0,15.0,3.0,7.0,7.0,3.0,6.0,4.0,4.0,6.0,3.0,8.0,11.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,6.0,6.0,3.0,3.0,14.0,4.0,3.0,5.0,3.0,5.0,6.0,6.0,13.0,5.0,11.0,10.0,3.0,4.0,3.0,11.0,3.0,5.0,3.0,8.0,5.0,6.0,9.0,4.0,12.0,4.0
Reference Length,167.0,60.0,206.0,167.0,302.0,162.0,143.0,32.0,162.0,108.0,119.0,127.0,281.0,45.0,147.0,96.0,84.0,555.0,151.0,122.0,90.0,41.0,76.0,112.0,75.0,48.0,380.0,356.0,245.0,117.0,185.0,176.0,99.0,479.0,211.0,75.0,55.0,81.0,108.0,104.0,69.0,45.0,146.0,125.0,78.0,89.0,215.0,144.0,469.0,152.0,157.0,125.0,61.0,66.0,127.0,43.0,140.0,85.0,145.0,22.0,152.0,83.0,113.0,369.0,88.0,70.0,97.0,121.0,215.0,147.0,173.0,185.0,79.0,180.0,40.0,201.0,170.0,205.0,89.0,265.0,64.0,99.0,229.0,162.0,46.0
