Dataset,Method,1-SPFP,1-SPFN,SP-Score,TC,Modeler,Compression,Average Pairwise P-Distance,Maximum Pairwise P-Distance,Number of Sequences,Reference Length,Estimated Length,Maximum Ungapped Length,Sequence Length Heterogeneity,Gappiness Percentage,Average Gap Length,Median Gap Length
AL00047305,DefaultProbCons,0.189994482,0.151599648,0.170797065,0.020547945,0.189994482,1.802721088,0.832150611068,0.949579831933,11.0,147.0,265.0,145.0,0.076770936,0.103277675,4.513513514,3.0
AL00047305,ProbCons,0.237195209926,0.241267977693,0.23923159381,0.116438356164,0.237195209926,0.986394557823,0.832150611068,0.949579831933,11.0,147.0,145.0,145.0,0.0767709361251,0.103277674706,4.51351351351,3.0
AL00047305,DefaultContrAlign,0.661657491445,0.652626944526,0.657142217985,0.287671232877,0.661657491445,1.08163265306,0.832150611068,0.949579831933,11.0,147.0,159.0,145.0,0.0767709361251,0.103277674706,4.51351351351,3.0
AL00047305,ProbAlign,0.411829740188,0.328001174053,0.369915457121,0.0,0.411829740188,1.44217687075,0.832150611068,0.949579831933,11.0,147.0,212.0,145.0,0.0767709361251,0.103277674706,4.51351351351,3.0
AL00047305,Prime,0.646565913512,0.63413560317,0.640350758341,0.219178082192,0.646565913512,1.07482993197,0.832150611068,0.949579831933,11.0,147.0,158.0,145.0,0.0767709361251,0.103277674706,4.51351351351,3.0
AL00047305,KAlign,0.386367133405,0.368506017024,0.377436575214,0.0,0.386367133405,1.07482993197,0.832150611068,0.949579831933,11.0,147.0,158.0,145.0,0.0767709361251,0.103277674706,4.51351351351,3.0
AL00047305,DiAlign,0.449587936174,0.376284120928,0.412936028551,0.0821917808219,0.449587936174,1.40816326531,0.832150611068,0.949579831933,11.0,147.0,207.0,145.0,0.0767709361251,0.103277674706,4.51351351351,3.0
AL00047305,ContrAlign,0.661657491445,0.652626944526,0.657142217985,0.287671232877,0.661657491445,1.08163265306,0.832150611068,0.949579831933,11.0,147.0,159.0,145.0,0.0767709361251,0.103277674706,4.51351351351,3.0
AL00047305,Clustal,0.424853228963,0.318608746698,0.37173098783,0.013698630137,0.424853228963,1.39455782313,0.832150611068,0.949579831933,11.0,147.0,205.0,145.0,0.0767709361251,0.103277674706,4.51351351351,3.0
AL00047305,Muscle,0.588768385084,0.58159671265,0.585182548867,0.219178082192,0.588768385084,1.00680272109,0.832150611068,0.949579831933,11.0,147.0,148.0,145.0,0.0767709361251,0.103277674706,4.51351351351,3.0
AL00047305,Prank,0.357070365359,0.309803346052,0.333436855705,0.0342465753425,0.357070365359,1.29931972789,0.832150611068,0.949579831933,11.0,147.0,191.0,145.0,0.0767709361251,0.103277674706,4.51351351351,3.0
AL00047305,EINSI,0.601367781155,0.580716172586,0.59104197687,0.219178082192,0.601367781155,1.0612244898,0.832150611068,0.949579831933,11.0,147.0,156.0,145.0,0.0767709361251,0.103277674706,4.51351351351,3.0
AL00047305,GINSI,0.700148588,0.691517464,0.695833026,0.301369863,0.700148588,1.040816327,0.832150611068,0.949579831933,11.0,147.0,153.0,145.0,0.076770936,0.103277675,4.513513514,3.0
AL00047305,LINSI,0.549391871848,0.543586733196,0.546489302522,0.191780821918,0.549391871848,1.04081632653,0.832150611068,0.949579831933,11.0,147.0,153.0,145.0,0.0767709361251,0.103277674706,4.51351351351,3.0
AL00047305,MAFFT,0.558553216721,0.552979160552,0.555766188636,0.184931506849,0.558553216721,1.03401360544,0.832150611068,0.949579831933,11.0,147.0,152.0,145.0,0.0767709361251,0.103277674706,4.51351351351,3.0
AL00047305,BPPD,0.735606731621,0.487525682419,0.61156620702,0.212328767123,0.735606731621,1.78231292517,0.832150611068,0.949579831933,11.0,147.0,262.0,145.0,0.0767709361251,0.103277674706,4.51351351351,3.0
