Dataset,Method,1-SPFP,1-SPFN,SP-Score,TC,Modeler,Compression,Average Pairwise P-Distance,Maximum Pairwise P-Distance,Number of Sequences,Reference Length,Estimated Length,Maximum Ungapped Length,Sequence Length Heterogeneity,Gappiness Percentage,Average Gap Length,Median Gap Length
RoseBigS1R01,BPPD,0.944890479667,0.94512621517,0.945008347418,0.20934411500449238,0.9448904796666029,1.0,0.695360136635,0.749496981891,100,1359,1359,1019,0.00494101420917,0.260743193525,2.6314421506,2.0
RoseBigS1R01,BPMAP,0.931226048383,0.930833477241,0.931029762812,0.12398921832884097,0.9312260483834088,1.0080941869021338,0.695360136635,0.749496981891,100,1359,1370,1019,0.00494101420917,0.260743193525,2.6314421506,2.0
RoseBigS1R01,MAFFT,0.0319733190197,0.0158776144571,0.0239254667384,0.0,0.031973319019689986,2.792494481236203,0.695360136635,0.749496981891,100,1359,3795,1019,0.00494101420917,0.260743193525,2.6314421506,2.0
RoseBigS1R01,Muscle,0.0399094911401,0.0369444246925,0.0384269579163,0.0,0.039909491140051705,1.069168506254599,0.695360136635,0.749496981891,100,1359,1453,1019,0.00494101420917,0.260743193525,2.6314421506,2.0
RoseBigS1R01,Clustal,0.159774758763,0.136337372896,0.148056065829,0.0,0.15977475876278743,1.1000735835172921,0.695360136635,0.749496981891,100,1359,1495,1019,0.00494101420917,0.260743193525,2.6314421506,2.0
RoseBigS1R01,GINSI,0.630900031293,0.570577085217,0.600738558255,0.0026954177897574125,0.6309000312926609,1.4746136865342163,0.695360136635,0.749496981891,100,1359,2004,1019,0.00494101420917,0.260743193525,2.6314421506,2.0
RoseBigS1R01,EINSI,0.551870414541,0.453049378828,0.502459896684,0.0,0.5518704145406238,1.7417218543046358,0.695360136635,0.749496981891,100,1359,2367,1019,0.00494101420917,0.260743193525,2.6314421506,2.0
RoseBigS1R01,LINSI,0.575850714702,0.492200359599,0.53402553715,0.0,0.5758507147018437,1.7520235467255334,0.695360136635,0.749496981891,100,1359,2381,1019,0.00494101420917,0.260743193525,2.6314421506,2.0
RoseBigS1R01,DiAlign,0.0341266595875,0.00420486982315,0.0191657647053,0.0,0.03412665958751872,12.589403973509933,0.695360136635,0.749496981891,100,1359,17109,1019,0.00494101420917,0.260743193525,2.6314421506,2.0
RoseBigS1R01,KAlign,0.178902883899,0.176054772813,0.177478828356,0.0,0.1789028838987652,1.2788815305371597,0.695360136635,0.749496981891,100,1359,1738,1019,0.00494101420917,0.260743193525,2.6314421506,2.0
RoseBigS1R01,Prime,0.761164848525,0.759619678393,0.760392263459,0.0,0.7611648485248235,1.161147902869757,0.695360136635,0.749496981891,100,1359,1578,1019,0.00494101420917,0.260743193525,2.6314421506,2.0
RoseBigS1R01,ProbAlign,0.177718064833,0.179058744654,0.178388404744,0.0026954177897574125,0.17771806483277217,0.7498160412067697,0.695360136635,0.749496981891,100,1359,1019,1019,0.00494101420917,0.260743193525,2.6314421506,2.0
RoseBigS1R01,DefaultProbCons,0.158420742793,0.141218776348,0.14981975957,0.004492362982929021,0.15842074279295018,1.3097866077998528,0.695360136635,0.749496981891,100,1359,1780,1019,0.00494101420917,0.260743193525,2.6314421506,2.0
RoseBigS1R01,SAPD,0.0365477079593,0.0175075932265,0.0270276505929,8.984725965858042E-4,0.03654770795932103,7.089036055923473,0.695360136635,0.749496981891,100,1359,9634,1019,0.00494101420917,0.260743193525,2.6314421506,2.0
RoseBigS1R01,SAPDSum,0.0362333410471,0.0174637099641,0.0268485255056,8.984725965858042E-4,0.03623334104712876,7.1280353200883,0.695360136635,0.749496981891,100,1359,9687,1019,0.00494101420917,0.260743193525,2.6314421506,2.0
RoseBigS1R01,SAPDMul,0.0354900800505,0.0174486758835,0.026469377967,8.984725965858042E-4,0.03549008005051298,6.9801324503311255,0.695360136635,0.749496981891,100,1359,9486,1019,0.00494101420917,0.260743193525,2.6314421506,2.0
RoseBigS1R01,SparseSAPD,0.0359819081526,0.0173891490507,0.0266855286017,8.984725965858042E-4,0.03598190815263977,7.074319352465047,0.695360136635,0.749496981891,100,1359,9614,1019,0.00494101420917,0.260743193525,2.6314421506,2.0
RoseBigS1R02,BPPD,0.941719894487,0.941857759935,0.941788827211,0.23268698060941828,0.9417198944869019,0.9947368421052631,0.70031715052,0.762917933131,100,1330,1323,1013,0.00448051140042,0.246759398496,2.5526172513,2.0
RoseBigS1R02,BPMAP,0.92414935823,0.923875945441,0.924012651836,0.1265004616805171,0.9241493582301789,0.9887218045112782,0.70031715052,0.762917933131,100,1330,1315,1013,0.00448051140042,0.246759398496,2.5526172513,2.0
RoseBigS1R02,MAFFT,0.0128976819942,0.00632282282129,0.00961025240772,0.0,0.012897681994153826,3.101503759398496,0.70031715052,0.762917933131,100,1330,4125,1013,0.00448051140042,0.246759398496,2.5526172513,2.0
RoseBigS1R02,Muscle,0.0209326390709,0.0189028138702,0.0199177264706,0.0,0.020932639070932943,1.1142857142857143,0.70031715052,0.762917933131,100,1330,1482,1013,0.00448051140042,0.246759398496,2.5526172513,2.0
RoseBigS1R02,Clustal,0.147675987685,0.127345444091,0.137510715888,0.0,0.1476759876848403,1.1398496240601503,0.70031715052,0.762917933131,100,1330,1516,1013,0.00448051140042,0.246759398496,2.5526172513,2.0
RoseBigS1R02,GINSI,0.534564260301,0.454143018949,0.494353639625,0.0018467220683287165,0.5345642603014052,1.5969924812030074,0.70031715052,0.762917933131,100,1330,2124,1013,0.00448051140042,0.246759398496,2.5526172513,2.0
