Dataset,Method,1-SPFP,1-SPFN,SP-Score,TC,Modeler,Compression,Average Pairwise P-Distance,Maximum Pairwise P-Distance,Number of Sequences,Reference Length,Estimated Length,Maximum Ungapped Length,Sequence Length Heterogeneity,Gappiness Percentage,Average Gap Length,Median Gap Length
RoseSmallL1R01,BPPD,0.947676334049,0.947912921909,0.947794627979,0.6790571169537625,0.9476763340488195,0.9992101105845181,0.694264759563,0.743693239152,25,1266,1265,1070,0.0206898254456,0.193744075829,9.49226006192,7.0
RoseSmallL1R01,BPMAP,0.931596720372,0.931156381067,0.931376550719,0.5475974614687217,0.9315967203724549,0.9992101105845181,0.694264759563,0.743693239152,25,1266,1265,1070,0.0206898254456,0.193744075829,9.49226006192,7.0
RoseSmallL1R01,MAFFT,0.522749604987,0.442710205712,0.482729905349,0.08794197642792384,0.5227496049869901,1.4020537124802528,0.694264759563,0.743693239152,25,1266,1775,1070,0.0206898254456,0.193744075829,9.49226006192,7.0
RoseSmallL1R01,Muscle,0.249723101708,0.22289794288,0.236310522294,0.07252946509519492,0.24972310170837855,1.184044233807267,0.694264759563,0.743693239152,25,1266,1499,1070,0.0206898254456,0.193744075829,9.49226006192,7.0
RoseSmallL1R01,Clustal,0.160314010933,0.141934624859,0.151124317896,0.0,0.16031401093323508,1.0576619273301737,0.694264759563,0.743693239152,25,1266,1339,1070,0.0206898254456,0.193744075829,9.49226006192,7.0
RoseSmallL1R01,GINSI,0.709260460067,0.659004060981,0.684132260524,0.08703535811423391,0.709260460067423,1.1808846761453398,0.694264759563,0.743693239152,25,1266,1495,1070,0.0206898254456,0.193744075829,9.49226006192,7.0
RoseSmallL1R01,EINSI,0.369571677997,0.264922441915,0.317247059956,0.04170444242973708,0.36957167799695384,1.7464454976303319,0.694264759563,0.743693239152,25,1266,2211,1070,0.0206898254456,0.193744075829,9.49226006192,7.0
RoseSmallL1R01,LINSI,0.488036356118,0.408584648159,0.448310502139,0.0,0.4880363561181971,1.297788309636651,0.694264759563,0.743693239152,25,1266,1643,1070,0.0206898254456,0.193744075829,9.49226006192,7.0
RoseSmallL1R01,DiAlign,0.0336410186541,0.00986285866454,0.0217519386593,0.0,0.03364101865413218,4.838862559241706,0.694264759563,0.743693239152,25,1266,6126,1070,0.0206898254456,0.193744075829,9.49226006192,7.0
RoseSmallL1R01,KAlign,0.179220128851,0.176306504227,0.177763316539,0.001813236627379873,0.1792201288506307,1.0165876777251184,0.694264759563,0.743693239152,25,1266,1287,1070,0.0206898254456,0.193744075829,9.49226006192,7.0
RoseSmallL1R01,Prime,0.0806585184762,0.0752146994208,0.0779366089485,0.0,0.08065851847621223,1.330173775671406,0.694264759563,0.743693239152,25,1266,1684,1070,0.0206898254456,0.193744075829,9.49226006192,7.0
RoseSmallL1R01,ProbAlign,0.159319507843,0.158701151721,0.159010329782,0.007252946509519492,0.15931950784283586,0.858609794628752,0.694264759563,0.743693239152,25,1266,1087,1070,0.0206898254456,0.193744075829,9.49226006192,7.0
RoseSmallL1R01,DefaultProbCons,0.216261529416,0.156717262499,0.186489395958,0.009972801450589302,0.2162615294160879,1.9834123222748816,0.694264759563,0.743693239152,25,1266,2511,1070,0.0206898254456,0.193744075829,9.49226006192,7.0
RoseSmallL1R01,SAPD,0.0503819107991,0.0309799613874,0.0406809360932,0.0,0.05038191079906241,2.7677725118483414,0.694264759563,0.743693239152,25,1266,3504,1070,0.0206898254456,0.193744075829,9.49226006192,7.0
RoseSmallL1R01,SAPDSum,0.0502218057534,0.0308634578257,0.0405426317896,0.0,0.05022180575340834,2.7701421800947865,0.694264759563,0.743693239152,25,1266,3507,1070,0.0206898254456,0.193744075829,9.49226006192,7.0
RoseSmallL1R01,SAPDMul,0.0471035980053,0.0304041009254,0.0387538494653,0.001813236627379873,0.047103598005291035,2.604265402843602,0.694264759563,0.743693239152,25,1266,3297,1070,0.0206898254456,0.193744075829,9.49226006192,7.0
RoseSmallL1R01,SparseSAPD,0.0487187817908,0.0304473736769,0.0395830777338,0.001813236627379873,0.04871878179077608,2.721958925750395,0.694264759563,0.743693239152,25,1266,3446,1070,0.0206898254456,0.193744075829,9.49226006192,7.0
RoseSmallL1R02,BPPD,0.952146984996,0.952076976294,0.952111980645,0.5974729241877257,0.9521469849960058,0.997626582278481,0.70163082702,0.743229689067,25,1264,1261,1069,0.0199976896927,0.196360759494,8.39648173207,5.0
RoseSmallL1R02,BPMAP,0.94170091664,0.941128107778,0.941414512209,0.5541516245487365,0.9417009166396345,0.9960443037974683,0.70163082702,0.743229689067,25,1264,1259,1069,0.0199976896927,0.196360759494,8.39648173207,5.0
RoseSmallL1R02,MAFFT,0.281086678497,0.212286395128,0.246686536813,0.0036101083032490976,0.2810866784969886,1.567246835443038,0.70163082702,0.743229689067,25,1264,1981,1069,0.0199976896927,0.196360759494,8.39648173207,5.0
RoseSmallL1R02,Muscle,0.115075835642,0.0981588120678,0.106617323855,0.0,0.1150758356417721,1.2151898734177216,0.70163082702,0.743229689067,25,1264,1536,1069,0.0199976896927,0.196360759494,8.39648173207,5.0
RoseSmallL1R02,Clustal,0.0718786194116,0.0622240641157,0.0670513417637,0.0,0.07187861941162844,1.057753164556962,0.70163082702,0.743229689067,25,1264,1337,1069,0.0199976896927,0.196360759494,8.39648173207,5.0
RoseSmallL1R02,GINSI,0.514444166914,0.440544903395,0.477494535155,0.10108303249097472,0.5144441669138423,1.1938291139240507,0.70163082702,0.743229689067,25,1264,1509,1069,0.0199976896927,0.196360759494,8.39648173207,5.0
