Statistics,BALBS324,BALBS518,BALBS591,BALBS473,BALBS213,BALBS385,BALBS425,BALBS482,BALBS740,BALBS535,BALBS032,BALBS195,BALBS346,BALBS348,BALBS647,BALBS523,BALBS126,BALBS284,BALBS410,BALBS550,BALBS437,BALBS046,BALBS655,BALBS246,BALBS524,BALBS290,BALBS710,BALBS363,BALBS373,BALBS234,BALBS314,BALBS182,BALBS029,BALBS484,BALBS002,BALBS343,BALBS633,BALBS690,BALBS372,BALBS116,BALBS603,BALBS098,BALBS255,BALBS660,BALBS743,BALBS179,BALBS391,BALBS676,BALBS567,BALBS537,BALBS049,BALBS547,BALBS165,BALBS457,BALBS694,BALBS015,BALBS492,BALBS439,BALBS086,BALBS004,BALBS667,BALBS471,BALBS240,BALBS552,BALBS703,BALBS117,BALBS105,BALBS109,BALBS464,BALBS479,BALBS065,BALBS067,BALBS549,BALBS201,BALBS593,BALBS383,BALBS454,BALBS705,BALBS297,BALBS171,BALBS060,BALBS732,BALBS595,BALBS261,BALBS612,BALBS338,BALBS136,BALBS650,BALBS238,BALBS082,BALBS295,BALBS048,BALBS747,BALBS725,BALBS505,BALBS500,BALBS502,BALBS145,BALBS173,BALBS449,BALBS066,BALBS643,BALBS551,BALBS057,BALBS610,BALBS281,BALBS657,BALBS404,BALBS249,BALBS587,BALBS052,BALBS175,BALBS114,BALBS339,BALBS453,BALBS311,BALBS735,BALBS606,BALBS452,BALBS181,BALBS680,BALBS644,BALBS513,BALBS358,BALBS402,BALBS576,BALBS470,BALBS013,BALBS615,BALBS316,BALBS263,BALBS328,BALBS251,BALBS146,BALBS283,BALBS217,BALBS125,BALBS444,BALBS458,BALBS399,BALBS480,BALBS695,BALBS159,BALBS321,BALBS384,BALBS134,BALBS239,BALBS353,BALBS122,BALBS270,BALBS258,BALBS056,BALBS423,BALBS304,BALBS597,BALBS509,BALBS445,BALBS727,BALBS598,BALBS442,BALBS058,BALBS574,BALBS045,BALBS130,BALBS166,BALBS078,BALBS250,BALBS167,BALBS508,BALBS203,BALBS218,BALBS081,BALBS712,BALBS386,BALBS332,BALBS359,BALBS431,BALBS235,BALBS209,BALBS021,BALBS711,BALBS495,BALBS623,BALBS430,BALBS737,BALBS170,BALBS351,BALBS422,BALBS152,BALBS468,BALBS208,BALBS686,BALBS026,BALBS242,BALBS087,BALBS649,BALBS101,BALBS230,BALBS199,BALBS540,BALBS335,BALBS286,BALBS150,BALBS648,BALBS256,BALBS039,BALBS194,BALBS207,BALBS177,BALBS309,BALBS121,BALBS463,BALBS656,BALBS051,BALBS379,BALBS298,BALBS583,BALBS355,BALBS630,BALBS415,BALBS496,BALBS095,BALBS614,BALBS092,BALBS693,BALBS628,BALBS096,BALBS228,BALBS616,BALBS308,BALBS451,BALBS589,BALBS042,BALBS408,BALBS702,BALBS186,BALBS275,BALBS093,BALBS548,BALBS193,BALBS254,BALBS626,BALBS111,BALBS531,BALBS511,BALBS219,BALBS028,BALBS378,BALBS024,BALBS102,BALBS532,BALBS185,BALBS618,BALBS424,BALBS475,BALBS262,BALBS106,BALBS212,BALBS541,BALBS020,BALBS198,BALBS455,BALBS055,BALBS302,BALBS019,BALBS077,BALBS135,BALBS561,BALBS564,BALBS666,BALBS202,BALBS075,BALBS293,BALBS669,BALBS556,BALBS331,BALBS677,BALBS169,BALBS426,BALBS139,BALBS528,BALBS635,BALBS565,BALBS280,BALBS183,BALBS323,BALBS489,BALBS030,BALBS709,BALBS206,BALBS382,BALBS010,BALBS736,BALBS723,BALBS368,BALBS140,BALBS585,BALBS670,BALBS637,BALBS340,BALBS590,BALBS476,BALBS498,BALBS089,BALBS698,BALBS746,BALBS248,BALBS369,BALBS520,BALBS412,BALBS720,BALBS044,BALBS307,BALBS682,BALBS396,BALBS342,BALBS407,BALBS707,BALBS559,BALBS204,BALBS728,BALBS604,BALBS529,BALBS456,BALBS127,BALBS409,BALBS272,BALBS653,BALBS180,BALBS273,BALBS638,BALBS469,BALBS356,BALBS646,BALBS007,BALBS123,BALBS108,BALBS036,BALBS085,BALBS566,BALBS231,BALBS664,BALBS306,BALBS619,BALBS168,BALBS299,BALBS579,BALBS435,BALBS504,BALBS499,BALBS061,BALBS225,BALBS699,BALBS421,BALBS151,BALBS008,BALBS099,BALBS486,BALBS312,BALBS679,BALBS733,BALBS236,BALBS543,BALBS544,BALBS282,BALBS472,BALBS112,BALBS461,BALBS100,BALBS153,BALBS704,BALBS245,BALBS084,BALBS347,BALBS742,BALBS751,BALBS706,BALBS113,BALBS672,BALBS076,BALBS259,BALBS687,BALBS609,BALBS730,BALBS079,BALBS294,BALBS539,BALBS163,BALBS033,BALBS462,BALBS717,BALBS749,BALBS527,BALBS582,BALBS157,BALBS398,BALBS594,BALBS303,BALBS310,BALBS568,BALBS490,BALBS380,BALBS053,BALBS503,BALBS632,BALBS223,BALBS665,BALBS360,BALBS059,BALBS625,BALBS054,BALBS184,BALBS104,BALBS685,BALBS376,BALBS663,BALBS494,BALBS160,BALBS443,BALBS035,BALBS446,BALBS037,BALBS334,BALBS317,BALBS534,BALBS361,BALBS017,BALBS545,BALBS721,BALBS726,BALBS162,BALBS071,BALBS009,BALBS178,BALBS144,BALBS434,BALBS436,BALBS538,BALBS546,BALBS149,BALBS639,BALBS599,BALBS327,BALBS172,BALBS493,BALBS658,BALBS070,BALBS519,BALBS654,BALBS571,BALBS640,BALBS068,BALBS005,BALBS390,BALBS592,BALBS573,BALBS072,BALBS553,BALBS558,BALBS738,BALBS276,BALBS652,BALBS003,BALBS429,BALBS460,BALBS731,BALBS247,BALBS318,BALBS645,BALBS578,BALBS387,BALBS467,BALBS748,BALBS215,BALBS192,BALBS557,BALBS137,BALBS392,BALBS326,BALBS367,BALBS216,BALBS014,BALBS580,BALBS094,BALBS375,BALBS724,BALBS271,BALBS190,BALBS401,BALBS088,BALBS268,BALBS292,BALBS138,BALBS371,BALBS516,BALBS188,BALBS510,BALBS252,BALBS011,BALBS651,BALBS394,BALBS555,BALBS722,BALBS629,BALBS264,BALBS512,BALBS291,BALBS477,BALBS478,BALBS319,BALBS344,BALBS287,BALBS389,BALBS744,BALBS337,BALBS621,BALBS416,BALBS220,BALBS448,BALBS352,BALBS241,BALBS191,BALBS691,BALBS222,BALBS296,BALBS605,BALBS097,BALBS570,BALBS301,BALBS608,BALBS530,BALBS063,BALBS266,BALBS522,BALBS350,BALBS289,BALBS174,BALBS560,BALBS714,BALBS305,BALBS265,BALBS613,BALBS083,BALBS006,BALBS124,BALBS349,BALBS741,BALBS016,BALBS403,BALBS080,BALBS713,BALBS257,BALBS377,BALBS205,BALBS115,BALBS023,BALBS395,BALBS428,BALBS692,BALBS128,BALBS450,BALBS158,BALBS577,BALBS697,BALBS602,BALBS572,BALBS196,BALBS224,BALBS487,BALBS362,BALBS025,BALBS300,BALBS040,BALBS260,BALBS607,BALBS562,BALBS440,BALBS164,BALBS673,BALBS197,BALBS345,BALBS038,BALBS734,BALBS418,BALBS521,BALBS330,BALBS506,BALBS563,BALBS474,BALBS596,BALBS064,BALBS438,BALBS715,BALBS253,BALBS631,BALBS118,BALBS701,BALBS397,BALBS634,BALBS584,BALBS232,BALBS432,BALBS103,BALBS143,BALBS132,BALBS267,BALBS091,BALBS370,BALBS611,BALBS515,BALBS533,BALBS187,BALBS274,BALBS365,BALBS357,BALBS465,BALBS022,BALBS313,BALBS221,BALBS683,BALBS708,BALBS696,BALBS148,BALBS661,BALBS278,BALBS154,BALBS601,BALBS662,BALBS485,BALBS120,BALBS678,BALBS041,BALBS483,BALBS200,BALBS700,BALBS141,BALBS329,BALBS364,BALBS210,BALBS285,BALBS147,BALBS322,BALBS031,BALBS497,BALBS034,BALBS671,BALBS214,BALBS481,BALBS689,BALBS142,BALBS393,BALBS514,BALBS110,BALBS047,BALBS237,BALBS536,BALBS043,BALBS381,BALBS243,BALBS073,BALBS641,BALBS107,BALBS336,BALBS129,BALBS716,BALBS507,BALBS050,BALBS488,BALBS277,BALBS750,BALBS405,BALBS131,BALBS624,BALBS420,BALBS433,BALBS156,BALBS090,BALBS027,BALBS414,BALBS366,BALBS739,BALBS325,BALBS441,BALBS189,BALBS542,BALBS400,BALBS411,BALBS466,BALBS459,BALBS620,BALBS525,BALBS427,BALBS018,BALBS627,BALBS176,BALBS575,BALBS133,BALBS600,BALBS119,BALBS675,BALBS406,BALBS622,BALBS688,BALBS320,BALBS636,BALBS719,BALBS501,BALBS419,BALBS674,BALBS745,BALBS244,BALBS155,BALBS586,BALBS341,BALBS161,BALBS269,BALBS729,BALBS569,BALBS581,BALBS288,BALBS069,BALBS526,BALBS417,BALBS229,BALBS001,BALBS012,BALBS354,BALBS315,BALBS517,BALBS279,BALBS227,BALBS588,BALBS554,BALBS642,BALBS062,BALBS226,BALBS233,BALBS447,BALBS617,BALBS659,BALBS374,BALBS668,BALBS684,BALBS491,BALBS211,BALBS388,BALBS074,BALBS413,BALBS333
1-SPFP,0.613814381211,0.876440237421,0.67404997782,0.519471947195,0.641352859135,0.731922021455,0.886338797814,0.823646259584,0.700516351119,0.92819530876,0.342423110447,0.248465266559,0.857806927095,0.497202892618,0.607122747748,0.90128598081,0.653548506924,0.73581255374,0.814687444997,0.739642430004,0.654572836802,0.816644536437,0.735022026432,0.852386108748,0.689908914565,0.89016113876,0.652955777316,0.426275331936,0.732395716797,0.785364659814,0.739893773975,0.862910749456,0.306529797548,0.830559757943,0.906779661017,0.5408212906,0.973442288049,0.664508770307,0.944963034874,0.861472978202,0.804208303717,0.512441524833,0.866271283719,0.852603183167,0.0246305418719,0.808736504495,0.715355805243,0.801712576086,0.717517379114,0.86486233377,0.859689213894,0.97100369439,0.251871422281,0.613358911754,0.922607752779,0.659484853394,0.842369477912,0.766375545852,0.95801658604,0.609341825902,0.883233532934,0.479163620412,0.94776461948,0.88016261665,0.548326556146,0.891883264934,0.768518405544,0.773013650683,0.386446886447,0.888865712736,0.836926508071,0.711484593838,0.891017964072,0.361815754339,0.78662775272,0.643277956674,0.635392829901,0.754614674665,0.769320525664,0.743190661479,0.836836836837,0.340336332376,0.607133822413,0.63298344175,0.760813594233,0.636983383042,0.695425420951,0.33121625913,0.973137973138,0.792281268943,0.731499162725,0.707977207977,0.979716024341,0.864587525151,0.945177956372,0.73082942097,0.911950943145,0.493647482697,0.787602732944,0.837407013815,0.85785263421,0.762142857143,0.844866462895,0.858443529157,0.70840443686,0.709669112914,0.662375235064,0.515190415062,0.879946820297,0.507779555039,0.890919843019,0.792925055928,0.68988518316,0.730950913945,0.497022446175,0.908193005181,0.65715983363,0.82744592181,0.55070754717,0.0195415257422,0.537604456825,0.946333333333,0.824030552291,0.813545311768,0.823679836338,0.448241036862,0.537503053995,0.813813813814,0.593367012817,0.864483970451,0.772334592106,0.60303420806,0.972311033359,0.796638172545,0.870547073791,0.762424482163,0.742511080979,0.695825771325,0.71676300578,0.582408993576,0.86711509716,0.765112262522,0.786479933644,0.513258642632,0.903436266543,0.800025289246,0.838289581624,0.728787046041,0.881253879578,0.802144394153,0.890245333959,0.831854480923,0.856217750258,0.56146340647,0.75477582846,0.851213282248,0.49356223176,0.754907493743,0.837556415216,0.419085976394,0.697521746266,0.723486937114,0.897058823529,0.601979992743,0.737132546425,0.682956259427,0.882872928177,0.687568355815,0.687398300488,0.54012266803,0.463148249954,0.606920684292,0.861837692824,0.668561309927,0.855083605612,0.62061953228,0.891053554845,0.943982074264,0.599423503326,0.600373958865,0.73813354182,0.851063829787,0.176344086022,0.741040696497,0.48871069846,0.731334678582,0.960457929484,0.941817050404,0.881958612649,0.486627043091,0.886113715796,0.45126705653,0.0758426966292,0.952875904207,0.860282418457,0.18200270636,0.958681796984,0.93541876892,0.55547282204,0.901668482312,0.773676913515,0.616963548425,0.672199735612,0.948600467553,0.50698757764,0.665697271846,0.783383680758,0.904471688753,0.238491889522,0.745158791634,0.871320381956,0.282752902156,0.544817518248,0.546139359699,0.802224617504,0.746424919494,0.704988123515,0.709309027259,0.971905179982,0.874659514148,0.850100603622,0.605202348239,0.724226804124,0.865491322656,0.674913762341,0.773923444976,0.578216718797,0.933378642426,0.634748931624,0.809954751131,0.666666666667,0.886643925479,0.918903150525,0.744433324994,0.44389850018,0.599160671463,0.789729053347,0.844148943236,0.831673779042,0.777153055125,0.700385109114,0.755005624297,0.846030473136,0.745726197363,0.938345864662,0.66125769569,0.336319779462,0.726763692923,0.384854127871,0.842950183308,0.695754857404,0.634275852914,0.626474442988,0.793528620535,0.755813953488,0.846463233365,0.797000186324,0.688234545377,0.830034722222,0.517922457937,0.772380952381,0.551558447081,0.75859030837,0.626008016977,0.501289704473,0.785048852534,0.805901639344,0.808119545094,0.85605588988,0.569821731749,0.867221486665,0.953316953317,0.398459994765,0.570199807672,0.765299479167,0.633404289046,0.125232157071,0.163775156142,0.724175700272,0.573108308605,0.948607779748,0.393267519016,0.835197803315,0.907136030583,0.717326979979,0.702262693157,0.972665148064,0.348837209302,0.754905590522,0.669843901091,0.47587339232,0.556420233463,0.903012794057,0.564301552106,0.658540721584,0.37362975105,0.533568904594,0.743411144578,0.493649019409,0.863636363636,0.79804028307,0.758638595166,0.746788095625,0.904569379815,0.675676814495,0.104535637149,0.882132978178,0.883934535738,0.961547212742,0.809736401536,0.875533692222,0.834609720177,0.855258467023,0.562925170068,0.806366047745,0.69711790393,0.684821188162,0.704271510304,0.909034882288,0.70704291778,0.744603472548,0.542560741421,0.858955956235,0.532417227705,0.411867344172,0.783489616525,0.681182348043,0.449266312832,0.614541529435,0.851767727979,0.371882086168,0.672170243992,0.691519972918,0.777195205146,0.419489172682,0.903947620875,0.887356919875,0.43063583815,0.456953164466,0.57331205912,0.857788738183,0.800830737279,0.819915809331,0.564964742753,0.623726410915,0.78047962435,0.674708332548,0.638082648428,0.939746805207,0.898572501878,0.709784411277,0.794515599343,0.727062045718,0.72867744231,0.510823089257,0.665109034268,0.634847752537,0.701366222813,0.974969381506,0.00606877950101,1.0,0.915415884928,0.854976303318,0.96805072612,0.572658144288,0.473087818697,0.573518090839,0.407441860465,0.91979075106,0.826180016743,0.873294413142,0.805018563564,0.450231336751,0.688158980471,0.788550323176,0.879325259516,0.965099433689,0.851237560602,0.80735437683,0.740987870734,0.523858494447,0.73031026253,0.720328193521,0.817821127459,0.912250217202,0.838888888889,0.834249018908,0.680065021428,0.596434081948,0.221719457014,0.791937094358,0.970069605568,0.751527255639,0.874587458746,0.796743849493,0.953299691518,0.893929128988,0.909879135344,0.243993828521,0.712017488351,0.926052670734,0.871804769977,0.870566559189,0.76359832636,0.909320477502,0.448527607362,0.660983082456,0.822128032739,0.8125,0.942832014072,0.868514383292,0.781936980948,0.886350080945,0.64790174002,0.873932451626,0.657677571471,0.860571201904,0.66984116413,0.513988522238,0.385976702509,0.737945492662,0.475022434939,0.836456063907,0.552750936699,0.772913816689,0.890776286733,0.431193761248,0.804169936106,0.213282732448,0.687429454777,0.795194285936,0.838419209605,0.334610472542,0.558378849046,0.612974730309,0.472761642894,0.789613116065,0.827414797301,0.829542559773,0.558168073827,0.950268503385,0.755642850243,0.634087464212,0.604381443299,0.877652663491,0.328646450957,0.795870353456,0.868900017268,0.917727073278,0.876456775091,0.890953453453,0.798880019064,0.625603864734,0.82710149002,0.437069859527,0.663389289883,0.584928229665,0.892808948864,0.821853475266,0.750585175553,0.814346586691,0.891245791246,0.462675535846,0.80383759733,0.449807625044,0.55475019415,0.945205968444,0.502849002849,0.809020863994,0.810939239134,0.482040854053,0.676855895197,0.124828028983,0.505155776124,0.13630406291,0.778046811945,0.629021522077,0.758140911782,0.510226716686,0.670456612698,0.881297879572,0.0174927113703,0.462523785214,0.778497763986,0.787869398505,0.935006435006,0.878107688474,0.876075665523,0.854919773161,0.672607218411,0.546638222745,0.732833192988,0.631126257709,0.773879725806,0.649842271293,0.521212720219,0.860107127346,0.774950662532,0.163152610442,0.794950267789,0.903605669029,0.964380196523,0.15373631604,0.631110727241,0.669961284445,0.77202443021,0.750383758356,0.890839694656,0.925015365704,0.740634005764,0.769639316401,0.533629390392,0.255952380952,0.451582315989,0.502181483409,0.937194509541,0.807854183927,0.594745667971,0.235294117647,0.56201077413,0.893603660178,0.520232794313,0.749585543767,0.934197364415,0.683915987288,0.685879438481,0.825899136026,0.87759623373,0.630394623247,0.690850607577,0.800829036498,0.893905191874,0.825981343337,0.906583465643,0.626608636286,0.845318571353,0.793760920958,0.928660565724,0.134181350228,0.735289865549,0.79957939441,0.856565329884,0.856925838973,0.37394011976,0.626211696197,0.766154209629,0.656684491979,0.569560047562,0.886583679115,0.621608040201,0.979166666667,0.834747077687,0.864210975556,0.3595275145,0.87671641791,0.21325648415,0.93645441577,0.589166401527,0.726973477304,0.832326271078,0.0668693009119,0.892777439643,0.603691832858,0.8627459554,0.889385777687,0.706333508255,0.776785456644,0.888761669896,0.586228679722,0.474619253382,0.368765331153,0.280811491517,0.742522756827,0.783356317876,0.690850607577,0.67726401651,0.644060283688,0.795251070455,0.595134762417,0.652981584803,0.577282563654,0.36667840789,0.482714740191,0.860659211301,0.777954004758,0.505385815674,0.796684746513,0.611093027798,0.446504441869,0.545154107582,0.646778042959,0.971365638767,0.911996184116,0.635134320803,0.81161356629,0.816956168517,0.747343103255,0.640681653372,0.789437229437,0.624026240262,0.945181685542,0.703896517836,0.809685729006,0.535479679492,0.57374136229,0.647515333584,0.444977151847,0.82397517321,0.584076389095,0.914410480349,0.646948941469,0.682160398087,0.671851895665,0.987078083326,0.902985589188,0.694742956724,0.643243243243,0.940878981942,0.886316833194,0.374358974359,0.827501418574,0.815132743363,0.633218059929,0.656547750942,0.747764078027,0.751900357176,0.76259597474,0.692794447846,0.879719611279,0.740460602601,0.485077951002,0.855899756352,0.896294168342,0.60257985258,0.4287133138,0.51601288611,0.608620425327,0.663931062782,0.555106803087,0.512893029446,0.76738378294,0.831056145128,0.520136778116,0.854139290407,0.419249236141,0.370976541189,0.609265876238,0.899297423888,0.500826446281,0.768039332708,0.81855538307,0.89012791079,0.64677073768,0.864488665158,0.735102533172,0.91629624564,0.891186750999,0.894971791642,0.794591335802,0.850955414013,0.902780176135,0.641746866994,0.388888888889,0.696231319038,0.349899261249,0.853807106599,0.707383596337,0.901678526808,0.631001371742,0.230856494611,0.800827973084,0.69498319634,0.765863256272,0.742243436754,0.663135469562,0.245326037392,0.769652751111,0.104651162791,0.632358544871,0.743986954749,0.445682131373,0.838347314627,0.679012345679,0.558012241039,0.77972972973,0.554454396099,0.794471811713,0.436450839329,0.31,0.950852557673,0.917324590749,0.873252307411,0.695393759287,0.730417090539,0.422438107176,0.532745376956,0.432506887052,0.608418512532,0.819229446164,0.0371799368643,0.902872221658,0.712459546926,0.724517906336,0.672305523517,0.866491097498,0.283828382838,0.838013017051,0.857802418452,0.837764852514,0.663576710759,0.751705955335,0.290198590647,0.655634785305,0.765024345398,0.428695063215,0.755881115404,0.6427919527,0.596774193548,0.543648404576,0.754350888354,0.667570565759,0.771957630618,0.926677931734,0.566480446927,0.688161693936,0.117340286832,0.573531214137,0.78528565031,0.621904024768,0.810488486014,0.947974033166,0.773028371454,0.877067567234,0.723268325488,0.739067290624,0.916694863639,0.844505494505,0.465185185185,0.936069542254,0.997483643684,0.789541606442,0.561477353569,0.168297455969,0.82358974359,0.731601151811,0.729417382999,0.841009093576,0.914070309897,0.737474362731
