,BALBS324,BALBS213,BALBS032,BALBS195,BALBS346,BALBS348,BALBS126,BALBS284,BALBS046,BALBS246,BALBS290,BALBS363,BALBS373,BALBS234,BALBS314,BALBS182,BALBS029,BALBS002,BALBS343,BALBS372,BALBS116,BALBS098,BALBS255,BALBS179,BALBS049,BALBS165,BALBS015,BALBS086,BALBS004,BALBS240,BALBS117,BALBS105,BALBS109,BALBS065,BALBS067,BALBS297,BALBS171,BALBS060,BALBS261,BALBS338,BALBS136,BALBS238,BALBS082,BALBS295,BALBS048,BALBS145,BALBS173,BALBS066,BALBS057,BALBS281,BALBS249,BALBS052,BALBS175,BALBS114,BALBS339,BALBS311,BALBS181,BALBS358,BALBS013,BALBS316,BALBS263,BALBS251,BALBS146,BALBS283,BALBS217,BALBS125,BALBS159,BALBS134,BALBS239,BALBS122,BALBS270,BALBS258,BALBS056,BALBS304,BALBS058,BALBS045,BALBS130,BALBS166,BALBS078,BALBS250,BALBS167,BALBS218,BALBS081,BALBS332,BALBS359,BALBS235,BALBS209,BALBS021,BALBS170,BALBS351,BALBS152,BALBS208,BALBS026,BALBS242,BALBS087,BALBS101,BALBS230,BALBS199,BALBS335,BALBS286,BALBS150,BALBS256,BALBS039,BALBS194,BALBS207,BALBS309,BALBS121,BALBS051,BALBS379,BALBS298,BALBS355,BALBS095,BALBS092,BALBS096,BALBS228,BALBS308,BALBS042,BALBS186,BALBS275,BALBS093,BALBS254,BALBS111,BALBS028,BALBS378,BALBS024,BALBS102,BALBS185,BALBS262,BALBS106,BALBS212,BALBS020,BALBS198,BALBS055,BALBS302,BALBS019,BALBS077,BALBS135,BALBS202,BALBS075,BALBS331,BALBS139,BALBS280,BALBS183,BALBS323,BALBS030,BALBS206,BALBS010,BALBS368,BALBS140,BALBS340,BALBS089,BALBS248,BALBS369,BALBS044,BALBS307,BALBS342,BALBS204,BALBS127,BALBS272,BALBS180,BALBS273,BALBS356,BALBS007,BALBS123,BALBS108,BALBS036,BALBS231,BALBS306,BALBS168,BALBS299,BALBS061,BALBS225,BALBS151,BALBS008,BALBS099,BALBS312,BALBS236,BALBS282,BALBS112,BALBS100,BALBS153,BALBS245,BALBS084,BALBS113,BALBS259,BALBS079,BALBS294,BALBS163,BALBS033,BALBS157,BALBS303,BALBS310,BALBS380,BALBS053,BALBS223,BALBS360,BALBS059,BALBS054,BALBS184,BALBS104,BALBS376,BALBS160,BALBS035,BALBS037,BALBS334,BALBS317,BALBS361,BALBS017,BALBS162,BALBS071,BALBS009,BALBS178,BALBS144,BALBS149,BALBS327,BALBS172,BALBS070,BALBS068,BALBS005,BALBS072,BALBS276,BALBS003,BALBS247,BALBS318,BALBS192,BALBS137,BALBS326,BALBS367,BALBS216,BALBS014,BALBS094,BALBS375,BALBS271,BALBS190,BALBS088,BALBS268,BALBS138,BALBS371,BALBS188,BALBS252,BALBS011,BALBS264,BALBS291,BALBS287,BALBS337,BALBS220,BALBS352,BALBS241,BALBS191,BALBS222,BALBS296,BALBS097,BALBS063,BALBS266,BALBS350,BALBS289,BALBS305,BALBS265,BALBS083,BALBS006,BALBS349,BALBS016,BALBS080,BALBS257,BALBS377,BALBS205,BALBS115,BALBS023,BALBS128,BALBS158,BALBS196,BALBS224,BALBS025,BALBS040,BALBS260,BALBS164,BALBS197,BALBS345,BALBS038,BALBS330,BALBS064,BALBS253,BALBS118,BALBS232,BALBS103,BALBS143,BALBS132,BALBS267,BALBS091,BALBS370,BALBS187,BALBS274,BALBS365,BALBS357,BALBS022,BALBS313,BALBS221,BALBS148,BALBS154,BALBS120,BALBS041,BALBS200,BALBS141,BALBS364,BALBS210,BALBS285,BALBS147,BALBS322,BALBS031,BALBS034,BALBS214,BALBS142,BALBS110,BALBS047,BALBS237,BALBS043,BALBS243,BALBS073,BALBS107,BALBS336,BALBS129,BALBS050,BALBS277,BALBS131,BALBS156,BALBS090,BALBS027,BALBS366,BALBS325,BALBS018,BALBS176,BALBS133,BALBS119,BALBS244,BALBS155,BALBS341,BALBS269,BALBS288,BALBS069,BALBS229,BALBS001,BALBS012,BALBS354,BALBS315,BALBS279,BALBS227,BALBS062,BALBS226,BALBS233,BALBS374,BALBS211,BALBS074,BALBS333
1-SPFP,0.685474555605,0.503903382932,0.337601078167,0.212280701754,0.888515644983,0.342192268566,0.671514548721,0.705461638492,0.850686320387,0.845806280138,0.856606845775,0.359336609337,0.770184053178,0.513464526152,0.625107792856,0.88590067653,0.332704639759,0.847736625514,0.606227320613,0.942763452079,0.867151011936,0.40564606879,0.929930890314,0.840211591956,0.863068008539,0.179198875615,0.78847714363,0.959986172327,0.624950337704,0.957639524245,0.876554300033,0.846689478596,0.779728506787,0.846561271166,0.744670696787,0.834760033679,0.731534478059,0.834127740705,0.420054806778,0.719473834715,0.696552702511,0.958408273381,0.826331658291,0.797084482648,0.856345885635,0.492893087313,0.877382331263,0.898782294955,0.923269012486,0.751987472898,0.909903403449,0.919156883671,0.822472236336,0.612224938875,0.798073141958,0.890579475558,0.0243485689876,0.815525475457,0.878230616302,0.859620359238,0.762189818368,0.902306819614,0.812102351314,0.873891001267,0.808308299084,0.689255378511,0.816120192762,0.842063199311,0.852507676561,0.830620183486,0.829559852366,0.897606538237,0.878408091469,0.633669704044,0.688358302122,0.917349218168,0.705733957008,0.819596782618,0.667277726856,0.944315968841,0.526892771497,0.409902448003,0.718887262079,0.898045228057,0.611111111111,0.942431045542,0.555873642646,0.615217705772,0.664603002631,0.972388112134,0.868930891908,0.897161823859,0.00947867298578,0.923957597173,0.868421052632,0.958288391014,0.952285283777,0.444942700548,0.753032555018,0.592865928659,0.689986072423,0.4506503443,0.576488851256,0.830403220257,0.938558126411,0.704062616474,0.878073836276,0.586102719033,0.85545275292,0.769282289904,0.738184066344,0.623308105392,0.898400380108,0.622312000342,0.980041056427,0.83103739106,0.904678362573,0.651571291341,0.629892715426,0.886059794873,0.710621761658,0.862246977313,0.387634408602,0.671399719726,0.417787168652,0.800260153201,0.69379563439,0.862648516329,0.810500619398,0.474332032423,0.649136805455,0.750667853963,0.774647887324,0.688844031759,0.500854227271,0.774460049569,0.833135770949,0.860531626285,0.944691358025,0.701129103548,0.44907735983,0.850883935434,0.815157451749,0.736026998289,0.432220039293,0.605812220566,0.277777777778,0.604027151383,0.377269335986,0.901315789474,0.872674374091,0.92714453584,0.832121505898,0.826828906366,0.839019189765,0.673386333523,0.635021097046,0.413820492454,0.545253487581,0.614032961706,0.884187321899,0.655829368468,0.379792944785,0.886263988772,0.894447223612,0.519181585678,0.832323232323,0.86751951431,0.634376639273,0.794875979112,0.741591468417,0.813055233681,0.601886792453,0.673185918416,0.620086458229,0.977537630259,0.908859955541,0.549161871404,0.472313777192,0.922895957021,0.786781395034,0.792606355715,0.44585901903,0.854867256637,0.387163892446,0.887237762238,0.887444900441,0.714464518042,0.598093725179,0.859736281797,0.938128348854,0.132035928144,0.911481696484,0.846086576301,0.385505576792,0.75771177538,0.849645390071,0.544433349975,0.817115877681,0.873358734092,0.890375016655,0.680335249706,0.3765236587,0.489229024943,0.883118782914,0.635745143182,0.902637604953,0.294241225902,0.834762962396,0.88857278331,0.360427807487,0.336124401914,0.456023755656,0.525029496039,0.577587634557,0.384846964375,0.83160422101,0.792275698158,0.593705965242,0.626235797551,0.826261781452,0.614976415094,0.953351626813,0.47348534202,0.0238210986874,0.547548535703,0.625323680178,0.693546902329,0.905861182519,0.0372881355932,0.733543216943,0.762939168842,0.904769216006,0.896782789294,0.675544656097,0.578255283086,0.757963264357,0.798973506136,0.667847531169,0.79803090387,0.290737240076,0.683675596789,0.805372035092,0.530952752222,0.509972078181,0.716634855381,0.533297140789,0.863041408853,0.420960734154,0.925304275232,0.698120825075,0.828805322723,0.920564216778,0.845043047597,0.640899176352,0.857111775904,0.799275396415,0.809669751085,0.839081664745,0.330154731918,0.817435086694,0.746849942726,0.646859903382,0.870192551948,0.721963141926,0.213466950374,0.835366728865,0.075,0.837721876102,0.904076003678,0.749805575497,0.902046912062,0.291995490417,0.800762897148,0.723892597827,0.762106072252,0.652449458141,0.536674149123,0.33045212766,0.544718936793,0.664509169364,0.676798863038,0.832227412144,0.971109720484,0.846351786017,0.655749636099,0.514345331247,0.551034865098,0.443725955636,0.81605902156,0.701213030701,0.679057645485,0.982592498908,0.790577843209,0.604609929078,0.95771837761,0.876546947735,0.696360397048,0.705510800599,0.758228682312,0.892367217728,0.55414960923,0.563788689784,0.649115590292,0.55516550729,0.458129683936,0.7280643187,0.841796561144,0.313751087903,0.23441689008,0.579385430241,0.777954486308,0.622361921868,0.883789885104,0.753035168795,0.91298953724,0.865295231537,0.86726228462,0.714011996001,0.607164916615,0.757019738671,0.735635011754,0.445517965181,0.592132422991,0.0136186770428,0.728400271975,0.0,0.772751750135,0.884578997162,0.725771715721,0.358084558266,0.334651898734,0.814102564103,0.776916996047,0.269181585678,0.778834355828,0.712163331672,0.747191253067,0.710400207227,0.656548135299,0.680429128739,0.204398447607,0.64116461258,0.804059201219,0.826385531308,0.96540473992,0.822869605858,0.892612030682,0.901547491996,0.84184066075,0.782089746935,0.846849474912,0.796896647271
1-SPFN,0.389574747438,0.446775783869,0.292185069984,0.110674105918,0.860149556777,0.151605633803,0.621098480226,0.686274509804,0.818267066767,0.837758555848,0.826785104202,0.301391035549,0.709315203347,0.483658536585,0.605060844353,0.806159726685,0.359853121175,0.847736625514,0.370599179468,0.937662145134,0.854622171078,0.352388643319,0.830887067548,0.80829129195,0.855243275914,0.141235114927,0.785714285714,0.958577839144,0.633252818035,0.958428715319,0.837701066329,0.832741051046,0.737923946557,0.82756727073,0.731063563954,0.678913008742,0.59505598049,0.827814569536,0.506507519051,0.71558589306,0.689219539585,0.947122861586,0.821378621379,0.669391658025,0.857541899441,0.471656669764,0.807139051678,0.862922182358,0.881256771398,0.783017684686,0.881918011988,0.913599236236,0.705729945192,0.614870837835,0.790611608882,0.897553017945,0.0207499089916,0.774779853952,0.882176734898,0.832533521524,0.737438740656,0.857142857143,0.804866346813,0.882277671145,0.720649369855,0.614830710011,0.78816730038,0.827313360715,0.862215320911,0.824556290619,0.808074123097,0.889505958579,0.869139562711,0.478130549045,0.673640806353,0.918032786885,0.61014176663,0.780863012725,0.649613325402,0.899744868375,0.512495834722,0.306226280183,0.720733944954,0.895299961788,0.433555850751,0.93108365019,0.445984476477,0.596661054994,0.552354000515,0.969934823744,0.868195857022,0.888118508618,0.010582010582,0.912160747924,0.871611557939,0.954830884498,0.954202315048,0.444942700548,0.714331195707,0.578505182761,0.668334997167,0.374205844981,0.534615887973,0.768127933805,0.936180692373,0.661646234676,0.886210471747,0.557151062608,0.829436159887,0.630923125849,0.707606163404,0.582804792107,0.863887302494,0.575435336904,0.963062162025,0.837631056957,0.893187066975,0.525686448184,0.589329911083,0.731707944015,0.670496211195,0.832939632546,0.400555555556,0.627436252985,0.397332846182,0.778015638173,0.440456255309,0.822596714965,0.79297745299,0.365092813679,0.637075532142,0.748003549246,0.767888307155,0.511092916908,0.28605712176,0.721257419213,0.825756891098,0.848589878756,0.93431013431,0.512517501004,0.43423806746,0.81381343472,0.804360277798,0.516848461239,0.479302832244,0.537550278252,0.262664165103,0.466488407276,0.250619527507,0.89282584885,0.869943520073,0.9001041615,0.827575124538,0.793167259786,0.831630855935,0.545168952571,0.588643873491,0.260326449034,0.59115701826,0.378737293203,0.882266155208,0.703198238462,0.350557423465,0.842004649352,0.896690070211,0.529335071708,0.824,0.861000404569,0.580387138058,0.788825910931,0.68433005299,0.82352557624,0.598386794222,0.600726599231,0.510553762106,0.967308279866,0.892701185278,0.355442562425,0.50960170697,0.909405873824,0.754904032114,0.768910435701,0.396378149759,0.792731535756,0.350275123081,0.869006849315,0.825638124867,0.640301679606,0.58828125,0.799194416473,0.889365735219,0.0867086118757,0.851534125458,0.824808184143,0.400718484651,0.743754394188,0.84485190409,0.568264721209,0.776220037425,0.84680922385,0.779626488616,0.592079088553,0.382023566073,0.489728748156,0.87938820102,0.630153846154,0.911605995717,0.245362737016,0.813608031949,0.891956211328,0.354736842105,0.255588595417,0.372746185853,0.432118745954,0.499236568375,0.45144202472,0.728417499675,0.781624916957,0.621435594887,0.609332376167,0.695480298651,0.583007266629,0.954474097331,0.288355485023,0.0295715147858,0.485078162009,0.530782515083,0.630988274707,0.903422638123,0.0394265232975,0.672409269786,0.666351043311,0.888685718594,0.862559598967,0.684840425532,0.402305190483,0.745483649668,0.805463217228,0.565098175903,0.797512896724,0.299571484223,0.547408396628,0.691946215047,0.462133550489,0.523010840663,0.415773832059,0.373870902263,0.851391008334,0.382970077577,0.911171685704,0.492925261739,0.796514543631,0.921248142645,0.832140072305,0.534487205593,0.814998707008,0.765939219046,0.780726680306,0.813773003016,0.17590669436,0.772198954579,0.745568896512,0.634898055951,0.868736051938,0.76693973171,0.161114852614,0.83548664944,0.0857142857143,0.801798543806,0.891059202578,0.689501045219,0.903449084937,0.290033594625,0.762356067316,0.591738368388,0.753419452888,0.628414466656,0.342775216027,0.30907960199,0.378581135578,0.666666666667,0.594014796335,0.794997989238,0.959797958973,0.834011744295,0.611158216042,0.543949981611,0.361872977346,0.332515487947,0.80476089567,0.672150798645,0.507587409002,0.983950077141,0.731807031889,0.62,0.953989817865,0.875023612528,0.671941057802,0.529627726757,0.724551736202,0.879986125564,0.559038858645,0.430332528066,0.525649566955,0.507620810523,0.517292126564,0.643955611328,0.855279269866,0.201349778916,0.237078461278,0.516062602965,0.752264847333,0.576939086999,0.873721728124,0.741306191688,0.895764018502,0.852961140336,0.865605095541,0.394155045355,0.615914786967,0.759977672342,0.59614106597,0.439360730594,0.597349030915,0.0167406901264,0.642696815168,0.0,0.744938570687,0.822022493186,0.753353204173,0.242907072368,0.336515513126,0.800161550889,0.739837398374,0.221812434141,0.716759198269,0.606406734999,0.70286686103,0.650343846336,0.672291296625,0.63137254902,0.194941394201,0.460081940944,0.643597560976,0.746537262827,0.963092606239,0.816888339004,0.869018374767,0.900826446281,0.807459528613,0.763855268187,0.846849474912,0.793051151248
SP-Score,0.537524651522,0.4753395834,0.314893074076,0.161477403836,0.87433260088,0.246898951184,0.646306514473,0.695868074148,0.834476693577,0.841782417993,0.841695974989,0.330363822443,0.739749628263,0.498561531369,0.615084318604,0.846030201608,0.346278880467,0.847736625514,0.48841325004,0.940212798607,0.860886591507,0.379017356054,0.880408978931,0.824251441953,0.859155642227,0.160216995271,0.787095714672,0.959282005736,0.62910157787,0.958034119782,0.857127683181,0.839715264821,0.758826226672,0.837064270948,0.73786713037,0.756836521211,0.663295229275,0.830971155121,0.463281162914,0.717529863888,0.692886121048,0.952765567484,0.823855139835,0.733238070336,0.856943892538,0.482274878539,0.84226069147,0.880852238657,0.902262891942,0.767502578792,0.895910707718,0.916378059954,0.764101090764,0.613547888355,0.79434237542,0.894066246751,0.0225492389896,0.795152664704,0.8802036756,0.846076940381,0.749814279512,0.879724838379,0.808484349063,0.878084336206,0.764478834469,0.652043044261,0.802143746571,0.834688280013,0.857361498736,0.827588237052,0.818816987732,0.893556248408,0.87377382709,0.555900126544,0.680999554238,0.917691002527,0.657937861819,0.800229897671,0.658445526129,0.922030418608,0.519694303109,0.358064364093,0.719810603517,0.896672594923,0.522333480931,0.936757347866,0.500929059561,0.605939380383,0.608478501573,0.971161467939,0.868563374465,0.892640166238,0.0100303417839,0.918059172549,0.870016305285,0.956559637756,0.953243799412,0.444942700548,0.733681875362,0.58568555571,0.679160534795,0.41242809464,0.555552369614,0.799265577031,0.937369409392,0.682854425575,0.882142154012,0.57162689082,0.842444456403,0.700102707877,0.722895114874,0.60305644875,0.881143841301,0.598873668623,0.971551609226,0.834334224008,0.898932714774,0.588628869762,0.609611313255,0.808883869444,0.690558986427,0.847593304929,0.394094982079,0.649417986356,0.407560007417,0.789137895687,0.567125944849,0.842622615647,0.801739036194,0.419712423051,0.643106168798,0.749335701604,0.77126809724,0.599968474333,0.393455674515,0.747858734391,0.829446331024,0.85456075252,0.939500746167,0.606823302276,0.441657713645,0.832348685077,0.809758864773,0.626437729764,0.455761435768,0.571681249409,0.27022097144,0.535257779329,0.313944431747,0.897070819162,0.871308947082,0.91362434867,0.829848315218,0.809998083076,0.83532502285,0.609277643047,0.611832485269,0.337073470744,0.568205252921,0.496385127455,0.883226738554,0.679513803465,0.365175184125,0.864134319062,0.895568646911,0.524258328693,0.828161616162,0.86425995944,0.607381888665,0.791850945022,0.712960760703,0.81829040496,0.600136793338,0.636956258823,0.565320110167,0.972422955062,0.90078057041,0.452302216914,0.490957742081,0.916150915422,0.770842713574,0.780758395708,0.421118584394,0.823799396197,0.368719507763,0.878122305776,0.856541512654,0.677383098824,0.593187487589,0.829465349135,0.913747042036,0.10937227001,0.881507910971,0.835447380222,0.393112030721,0.750733084784,0.847248647081,0.556349035592,0.796667957553,0.860083978971,0.835000752635,0.636207169129,0.379273612387,0.48947888655,0.881253491967,0.632949494668,0.907121800335,0.269801981459,0.824185497172,0.890264497319,0.357582324796,0.295856498666,0.414384970755,0.478574120997,0.538412101466,0.418144494548,0.780010860343,0.786950307557,0.607570780064,0.617784086859,0.760871040051,0.598991840862,0.953912862072,0.380920413521,0.0266963067366,0.516313348856,0.57805309763,0.662267588518,0.904641910321,0.0383573294454,0.702976243365,0.714645106076,0.8967274673,0.879671194131,0.680192540814,0.490280236784,0.751723457013,0.802218361682,0.616472853536,0.797771900297,0.295154362149,0.615541996709,0.748659125069,0.496543151355,0.516491459422,0.56620434372,0.453584021526,0.857216208594,0.401965405865,0.918237980468,0.595523043407,0.812659933177,0.920906179711,0.838591559951,0.587693190972,0.836055241456,0.78260730773,0.795198215696,0.82642733388,0.253030713139,0.794817020637,0.746209419619,0.640878979666,0.869464301943,0.744451436818,0.187290901494,0.835426689152,0.0803571428571,0.819760209954,0.897567603128,0.719653310358,0.902747998499,0.291014542521,0.781559482232,0.657815483107,0.75776276257,0.640431962399,0.439724682575,0.319765864825,0.461650036185,0.665587918015,0.635406829687,0.813612700691,0.965453839729,0.840181765156,0.633453926071,0.529147656429,0.456453921222,0.388120721791,0.810409958615,0.686681914673,0.593322527244,0.983271288024,0.761192437549,0.612304964539,0.955854097738,0.875785280131,0.684150727425,0.617569263678,0.741390209257,0.886176671646,0.556594233937,0.497060608925,0.587382578624,0.531393158907,0.48771090525,0.686009965014,0.848537915505,0.257550433409,0.235747675679,0.547724016603,0.76510966682,0.599650504433,0.878755806614,0.747170680241,0.904376777871,0.859128185937,0.866433690081,0.554083520678,0.611539851791,0.758498705506,0.665888038862,0.442439347887,0.594740726953,0.0151796835846,0.685548543571,0.0,0.758845160411,0.853300745174,0.739562459947,0.300495815317,0.33558370593,0.807132057496,0.758377197211,0.245497009909,0.747796777048,0.659285033336,0.725029057049,0.680372026782,0.664419715962,0.655900838879,0.199669920904,0.550623276762,0.723828381097,0.786461397068,0.96424867308,0.819878972431,0.880815202724,0.901186969138,0.824650094681,0.772972507561,0.846849474912,0.794973899259
TC,0.09683794466403162,0.01818181818181818,0.0,0.18154538634658665,0.4784876140808344,0.0,0.15871369294605808,0.4025974025974026,0.5548561151079137,0.45454545454545453,0.46459412780656306,0.13473684210526315,0.31140939597315437,0.17666666666666667,0.2078239608801956,0.24165341812400637,0.0,0.7159090909090909,0.09425287356321839,0.7379032258064516,0.2357142857142857,0.04182509505703422,0.5564066852367688,0.4388059701492537,0.5356200527704486,0.2009400705052879,0.5543859649122806,0.8431818181818181,0.4233128834355828,0.3739495798319328,0.42662116040955633,0.32673267326732675,0.5695364238410596,0.4724137931034483,0.3350253807106599,0.14982973893303064,0.002257336343115124,0.6296296296296297,0.09803921568627451,0.3224400871459695,0.26990291262135924,0.7384615384615385,0.3389473684210526,0.13597430406852248,0.6020408163265306,0.07096774193548387,0.4684385382059801,0.51,0.7761557177615572,0.4446022727272727,0.43037974683544306,0.7285714285714285,0.1749271137026239,0.0,0.5925,0.5794392523364486,0.0,0.22076023391812866,0.7441860465116279,0.375968992248062,0.1961367013372957,0.6748466257668712,0.22758620689655173,0.7064777327935222,0.2737226277372263,0.19269521410579346,0.36128236744759556,0.49201741654571846,0.5146198830409356,0.10845986984815618,0.44506258692628653,0.640625,0.6427184466019418,0.04819277108433735,0.4665825977301387,0.8361344537815126,0.34553775743707094,0.31886477462437396,0.0,0.3567567567567568,0.0,0.031678082191780824,0.5505836575875487,0.7651098901098901,0.02268760907504363,0.5747663551401869,0.07561235356762513,0.22393822393822393,0.010416666666666666,0.6981132075471698,0.2320675105485232,0.5418848167539267,0.0,0.6030927835051546,0.6385185185185185,0.7521613832853026,0.8591549295774648,0.3453355155482815,0.3507805325987144,0.055891238670694864,0.17716535433070865,0.23711340206185566,0.1839080459770115,0.1504424778761062,0.740530303030303,0.30454545454545456,0.2808219178082192,0.3930635838150289,0.43596059113300495,0.2112970711297071,0.21153846153846154,0.23236009732360097,0.4380952380952381,0.13776137761377613,0.7104072398190046,0.6538461538461539,0.5934065934065934,0.28363324764353043,0.024163568773234202,0.4996072270227808,0.3562753036437247,0.3314176245210728,0.11290322580645161,0.30851063829787234,0.10789473684210527,0.021238938053097345,0.22120658135283364,0.4435483870967742,0.23193916349809887,0.0,0.1308641975308642,0.4857142857142857,0.770042194092827,0.062095730918499355,0.08394160583941605,0.29581151832460734,0.5988700564971752,0.21814903846153846,0.7659574468085106,0.13012729844413012,0.23823109843081314,0.18072289156626506,0.5682539682539682,0.3370165745856354,0.3368421052631579,0.17318435754189945,0.0,0.07765151515151515,0.007285974499089253,0.6026936026936027,0.5265151515151515,0.34673366834170855,0.32941176470588235,0.35864978902953587,0.6666666666666666,0.1631578947368421,0.18639455782312925,0.023728813559322035,0.02059732234809475,0.0011494252873563218,0.48360655737704916,0.005263157894736842,0.1404109589041096,0.42992424242424243,0.7430555555555556,0.37373737373737376,0.40625,0.36666666666666664,0.17281879194630873,0.29318181818181815,0.3982494529540481,0.4085106382978723,0.0,0.3326271186440678,0.006756756756756757,0.8440366972477065,0.35826771653543305,0.0125,0.0,0.48817802503477054,0.2994100294985251,0.2524752475247525,0.1830065359477124,0.1342281879194631,0.03487064116985377,0.6241610738255033,0.28214285714285714,0.18303571428571427,0.1386861313868613,0.4369885433715221,0.5221843003412969,0.0,0.44256756756756754,0.33783783783783783,0.004739336492890996,0.13457330415754923,0.7007874015748031,0.06040268456375839,0.2974683544303797,0.15393939393939393,0.4190751445086705,0.2111801242236025,0.0,0.13043478260869565,0.6425339366515838,0.24583333333333332,0.4935064935064935,0.0,0.35201149425287354,0.6285714285714286,0.09956709956709957,0.0,0.0,0.0,0.02072538860103627,0.0,0.4765625,0.4767225325884544,0.40941176470588236,0.20443740095087162,0.10535714285714286,0.024844720496894408,0.6830985915492958,0.0051813471502590676,0.0,0.11618669314796425,0.07952622673434856,0.3130287648054145,0.5656836461126006,0.0,0.0025575447570332483,0.27221037668798864,0.5985185185185186,0.21530249110320285,0.1336206896551724,0.09253499222395023,0.34509803921568627,0.42403628117913833,0.08173076923076923,0.3525641025641026,0.1145631067961165,0.19270833333333334,0.36153846153846153,0.07541625857002938,0.03125,0.09217877094972067,0.02112676056338028,0.25157232704402516,0.0,0.585635359116022,0.10048622366288493,0.01652892561983471,0.8148148148148148,0.4561891515994437,0.007383966244725738,0.4665391969407266,0.24105461393596986,0.1790633608815427,0.4888558692421991,0.0,0.23149236192714454,0.5727848101265823,0.32558139534883723,0.6283846872082166,0.18282548476454294,0.0,0.014705882352941176,0.0,0.2814814814814815,0.6531365313653137,0.0,0.4423963133640553,0.14114832535885166,0.41711229946524064,0.1134453781512605,0.17326732673267325,0.3423618634886241,0.07621951219512195,0.1377551020408163,0.035398230088495575,0.38073394495412843,0.04275092936802974,0.43240556660039764,0.75,0.4115853658536585,0.1276595744680851,0.15625,0.06335616438356165,0.0,0.4866920152091255,0.2012820512820513,0.07769145394006659,0.8592592592592593,0.2608695652173913,0.3389830508474576,0.7766714082503556,0.4642857142857143,0.29019980970504283,0.05918189730200174,0.10289389067524116,0.7361111111111112,0.19635627530364372,0.1596009975062344,0.18870967741935485,0.0,0.1388638412984671,0.08,0.4021164021164021,0.004705882352941176,0.0,0.07685352622061482,0.11968503937007874,0.2078853046594982,0.42931034482758623,0.1450381679389313,0.5601503759398496,0.5232558139534884,0.7292418772563177,0.006631299734748011,0.0,0.48088531187122735,0.31442463533225284,0.024208566108007448,0.024271844660194174,0.0,0.2836734693877551,0.0,0.38752783964365256,0.4517724649629019,0.5846153846153846,0.02973240832507433,0.004424778761061947,0.15625,0.27918781725888325,0.10996563573883161,0.23964165733482642,0.1488042515500443,0.164804469273743,0.3372943327239488,0.36645962732919257,0.31211498973305957,0.05286343612334802,0.09838107098381071,0.2332155477031802,0.21810699588477367,0.7191780821917808,0.5822454308093995,0.33624454148471616,0.6839378238341969,0.44610778443113774,0.39054726368159204,0.5649122807017544,0.35648535564853556
