Dataset,Method,1-SPFP,1-SPFN,SP-Score,TC,Modeler,Compression,Average Pairwise P-Distance,Maximum Pairwise P-Distance,Number of Sequences,Reference Length,Estimated Length,Maximum Ungapped Length,Sequence Length Heterogeneity,Gappiness Percentage,Average Gap Length,Median Gap Length
AAA,BPWA1,0.411878631375,0.416449086162,0.414163858768,0.13742690058479531,0.4118786313750807,0.9488372093023256,0.678294573643,0.883720930233,4,430,408,408,0.242441466855,0.26976744186,8.43636363636,2.0
AAA,SAWA1,0.519059720457,0.533289817232,0.526174768845,0.30409356725146197,0.5190597204574333,0.958139534883721,0.678294573643,0.883720930233,4,430,412,408,0.242441466855,0.26976744186,8.43636363636,2.0
AAA,BPWA0_9,0.411878631375,0.416449086162,0.414163858768,0.13742690058479531,0.4118786313750807,0.9488372093023256,0.678294573643,0.883720930233,4,430,408,408,0.242441466855,0.26976744186,8.43636363636,2.0
AAA,SAWA0_9,0.519059720457,0.533289817232,0.526174768845,0.30409356725146197,0.5190597204574333,0.958139534883721,0.678294573643,0.883720930233,4,430,412,408,0.242441466855,0.26976744186,8.43636363636,2.0
AAA,BPWA0_8,0.411878631375,0.416449086162,0.414163858768,0.13742690058479531,0.4118786313750807,0.9488372093023256,0.678294573643,0.883720930233,4,430,408,408,0.242441466855,0.26976744186,8.43636363636,2.0
AAA,SAWA0_8,0.519059720457,0.533289817232,0.526174768845,0.30409356725146197,0.5190597204574333,0.958139534883721,0.678294573643,0.883720930233,4,430,412,408,0.242441466855,0.26976744186,8.43636363636,2.0
AAA,BPWA0_7,0.411878631375,0.416449086162,0.414163858768,0.13742690058479531,0.4118786313750807,0.9488372093023256,0.678294573643,0.883720930233,4,430,408,408,0.242441466855,0.26976744186,8.43636363636,2.0
AAA,SAWA0_7,0.533121019108,0.54634464752,0.539732833314,0.30409356725146197,0.5331210191082802,0.9627906976744186,0.678294573643,0.883720930233,4,430,414,408,0.242441466855,0.26976744186,8.43636363636,2.0
AAA,BPWA0_6,0.455089820359,0.446475195822,0.450782508091,0.24561403508771928,0.4550898203592814,1.0116279069767442,0.678294573643,0.883720930233,4,430,435,408,0.242441466855,0.26976744186,8.43636363636,2.0
AAA,SAWA0_6,0.533121019108,0.54634464752,0.539732833314,0.30409356725146197,0.5331210191082802,0.9627906976744186,0.678294573643,0.883720930233,4,430,414,408,0.242441466855,0.26976744186,8.43636363636,2.0
AAA,BPWA0_5,0.455089820359,0.446475195822,0.450782508091,0.24561403508771928,0.4550898203592814,1.0116279069767442,0.678294573643,0.883720930233,4,430,435,408,0.242441466855,0.26976744186,8.43636363636,2.0
AAA,SAWA0_5,0.533121019108,0.54634464752,0.539732833314,0.30409356725146197,0.5331210191082802,0.9627906976744186,0.678294573643,0.883720930233,4,430,414,408,0.242441466855,0.26976744186,8.43636363636,2.0
AAA,BPWA0_4,0.455089820359,0.446475195822,0.450782508091,0.24561403508771928,0.4550898203592814,1.0116279069767442,0.678294573643,0.883720930233,4,430,435,408,0.242441466855,0.26976744186,8.43636363636,2.0
AAA,SAWA0_4,0.507712082262,0.515665796345,0.511688939303,0.32748538011695905,0.5077120822622108,0.9767441860465116,0.678294573643,0.883720930233,4,430,420,408,0.242441466855,0.26976744186,8.43636363636,2.0
AAA,BPWA0_3,0.458862876254,0.447780678851,0.453321777553,0.25146198830409355,0.4588628762541806,1.0232558139534884,0.678294573643,0.883720930233,4,430,440,408,0.242441466855,0.26976744186,8.43636363636,2.0
AAA,SAWA0_3,0.475636363636,0.426892950392,0.451264657014,0.23684210526315788,0.47563636363636363,1.1093023255813954,0.678294573643,0.883720930233,4,430,477,408,0.242441466855,0.26976744186,8.43636363636,2.0
AAA,BPWA0_2,0.490235690236,0.475195822454,0.482715756345,0.2543859649122807,0.49023569023569025,1.027906976744186,0.678294573643,0.883720930233,4,430,442,408,0.242441466855,0.26976744186,8.43636363636,2.0
AAA,SAWA0_2,0.54375,0.397519582245,0.470634791123,0.2309941520467836,0.54375,1.3604651162790697,0.678294573643,0.883720930233,4,430,585,408,0.242441466855,0.26976744186,8.43636363636,2.0
AAA,BPWA0_1,0.491397109429,0.466057441253,0.478727275341,0.2543859649122807,0.4913971094287681,1.0558139534883721,0.678294573643,0.883720930233,4,430,454,408,0.242441466855,0.26976744186,8.43636363636,2.0
AAA,SAWA0_1,0.922948073702,0.359660574413,0.641304324057,0.3216374269005848,0.9229480737018425,1.8674418604651162,0.678294573643,0.883720930233,4,430,803,408,0.242441466855,0.26976744186,8.43636363636,2.0
AAA,BPWA0,0.564502164502,0.425587467363,0.495044815933,0.27485380116959063,0.5645021645021645,1.3186046511627907,0.678294573643,0.883720930233,4,430,567,408,0.242441466855,0.26976744186,8.43636363636,2.0
AAA,SAWA0,0.948364888124,0.359660574413,0.654012731268,0.3216374269005848,0.9483648881239243,1.8767441860465117,0.678294573643,0.883720930233,4,430,807,408,0.242441466855,0.26976744186,8.43636363636,2.0
AAA,BPPD,0.712247324614,0.390992167102,0.551619745858,0.29239766081871343,0.7122473246135553,1.6232558139534883,0.678294573643,0.883720930233,4,430,698,408,0.242441466855,0.26976744186,8.43636363636,2.0
AAA,DefaultContrAlign,0.57596948506,0.59138381201,0.583676648535,0.3538011695906433,0.5759694850603941,0.9697674418604652,0.678294573643,0.883720930233,4,430,417,408,0.242441466855,0.26976744186,8.43636363636,2.0
AAA,ProbAlign,0.524331734064,0.499347258486,0.511839496275,0.30116959064327486,0.5243317340644277,1.0465116279069768,0.678294573643,0.883720930233,4,430,450,408,0.242441466855,0.26976744186,8.43636363636,2.0
AAA,LINSI,0.542800265428,0.533942558747,0.538371412087,0.2953216374269006,0.5428002654280026,1.0162790697674418,0.678294573643,0.883720930233,4,430,437,408,0.242441466855,0.26976744186,8.43636363636,2.0
ABC_tran,BPWA1,0.598277909739,0.631067961165,0.614672935452,0.2507936507936508,0.5982779097387173,0.9322033898305084,0.691337099812,0.847457627119,6,354,330,294,0.0911777784344,0.278248587571,6.87209302326,3.0
ABC_tran,SAWA1,0.638456937799,0.668650172252,0.653553555025,0.29523809523809524,0.6384569377990431,0.923728813559322,0.691337099812,0.847457627119,6,354,327,294,0.0911777784344,0.278248587571,6.87209302326,3.0
ABC_tran,BPWA0_9,0.598277909739,0.631067961165,0.614672935452,0.2507936507936508,0.5982779097387173,0.9322033898305084,0.691337099812,0.847457627119,6,354,330,294,0.0911777784344,0.278248587571,6.87209302326,3.0
ABC_tran,SAWA0_9,0.638456937799,0.668650172252,0.653553555025,0.29523809523809524,0.6384569377990431,0.923728813559322,0.691337099812,0.847457627119,6,354,327,294,0.0911777784344,0.278248587571,6.87209302326,3.0
ABC_tran,BPWA0_8,0.598277909739,0.631067961165,0.614672935452,0.2507936507936508,0.5982779097387173,0.9322033898305084,0.691337099812,0.847457627119,6,354,330,294,0.0911777784344,0.278248587571,6.87209302326,3.0
ABC_tran,SAWA0_8,0.638456937799,0.668650172252,0.653553555025,0.29523809523809524,0.6384569377990431,0.923728813559322,0.691337099812,0.847457627119,6,354,327,294,0.0911777784344,0.278248587571,6.87209302326,3.0
ABC_tran,BPWA0_7,0.598277909739,0.631067961165,0.614672935452,0.2507936507936508,0.5982779097387173,0.9322033898305084,0.691337099812,0.847457627119,6,354,330,294,0.0911777784344,0.278248587571,6.87209302326,3.0
ABC_tran,SAWA0_7,0.649775112444,0.678672095208,0.664223603826,0.2920634920634921,0.6497751124437781,0.9322033898305084,0.691337099812,0.847457627119,6,354,330,294,0.0911777784344,0.278248587571,6.87209302326,3.0
ABC_tran,BPWA0_6,0.603278688525,0.633886626997,0.618582657761,0.2571428571428571,0.6032786885245902,0.9350282485875706,0.691337099812,0.847457627119,6,354,331,294,0.0911777784344,0.278248587571,6.87209302326,3.0
ABC_tran,SAWA0_6,0.662665066026,0.691512683996,0.677088875011,0.31746031746031744,0.6626650660264105,0.9378531073446328,0.691337099812,0.847457627119,6,354,332,294,0.0911777784344,0.278248587571,6.87209302326,3.0
ABC_tran,BPWA0_5,0.603278688525,0.633886626997,0.618582657761,0.2571428571428571,0.6032786885245902,0.9350282485875706,0.691337099812,0.847457627119,6,354,331,294,0.0911777784344,0.278248587571,6.87209302326,3.0
ABC_tran,SAWA0_5,0.661057692308,0.689007203257,0.675032447782,0.32063492063492066,0.6610576923076923,0.943502824858757,0.691337099812,0.847457627119,6,354,334,294,0.0911777784344,0.278248587571,6.87209302326,3.0
